cip_year,project_type,source_page,department,project_name,project_id,address_location,start_year,end_year,project_description,project_justification,previous_appropriations,project_total,plan_year,invest
2019,CAPITAL PROJECTS,46,FINANCE,City Council - ITEF CD5,FIN.21.1,,2020,2025,Fund critical renovations and other improvements to City-owned sites as needed.,Fund critical renovations and other improvements to City-owned sites as needed.,,3060.0,2023,510.0
2019,CAPITAL PROJECTS,46,FINANCE,City Council - ITEF CD5,FIN.21.1,,2020,2025,Fund critical renovations and other improvements to City-owned sites as needed.,Fund critical renovations and other improvements to City-owned sites as needed.,,3060.0,2024,510.0
2019,CAPITAL PROJECTS,46,FINANCE,City Council - ITEF CD5,FIN.21.1,,2020,2025,Fund critical renovations and other improvements to City-owned sites as needed.,Fund critical renovations and other improvements to City-owned sites as needed.,,3060.0,2025,510.0
2019,CAPITAL PROJECTS,46,FINANCE,City Council - ITEF CD5-FY18,FIN.21B,,2020,2020,See description under line item 21.,See description under line item 21.,,510.0,2020,510.0
2019,CAPITAL PROJECTS,46,FINANCE,City Council - ITEF CD5-FY16,FIN.21D,,2020,2020,See description under line item 21.,See description under line item 21.,,410.0,2020,410.0
2019,CAPITAL PROJECTS,47,FINANCE,City Council - ITEF CD5-FY14,FIN.21F,,2020,2020,See description under line item 21.,See description under line item 21.,,410.0,2020,410.0
2019,CAPITAL PROJECTS,47,FINANCE,City Council - ITEF CD5-FY12,FIN.21H,,2020,2020,See description under line item 21.,See description under line item 21.,,210.0,2020,210.0
2019,CAPITAL PROJECTS,47,FINANCE,City Council - ITEF CD5-FY11,FIN.21I,,2020,2020,See description under line item 21.,See description under line item 21.,,56.0,2020,56.0
2019,CAPITAL PROJECTS,47,FINANCE,City Council - ITEF CD5-FY10,FIN.21J,,2020,2020,See description under line item 21.,See description under line item 21.,,1.0,2020,1.0
2019,CAPITAL PROJECTS,48,FINANCE,City Council - ITEF CD6,FIN.22.1,,2020,2025,Fund critical renovations and other improvements to City-owned sites as needed.,Fund critical renovations and other improvements to City-owned sites as needed.,,3060.0,2020,510.0
2019,CAPITAL PROJECTS,48,FINANCE,City Council - ITEF CD6,FIN.22.1,,2020,2025,Fund critical renovations and other improvements to City-owned sites as needed.,Fund critical renovations and other improvements to City-owned sites as needed.,,3060.0,2021,510.0
2019,CAPITAL PROJECTS,48,FINANCE,City Council - ITEF CD6,FIN.22.1,,2020,2025,Fund critical renovations and other improvements to City-owned sites as needed.,Fund critical renovations and other improvements to City-owned sites as needed.,,3060.0,2022,510.0
2019,CAPITAL PROJECTS,48,FINANCE,City Council - ITEF CD6,FIN.22.1,,2020,2025,Fund critical renovations and other improvements to City-owned sites as needed.,Fund critical renovations and other improvements to City-owned sites as needed.,,3060.0,2023,510.0
2019,CAPITAL PROJECTS,48,FINANCE,City Council - ITEF CD6,FIN.22.1,,2020,2025,Fund critical renovations and other improvements to City-owned sites as needed.,Fund critical renovations and other improvements to City-owned sites as needed.,,3060.0,2024,510.0
2019,CAPITAL PROJECTS,48,FINANCE,City Council - ITEF CD6,FIN.22.1,,2020,2025,Fund critical renovations and other improvements to City-owned sites as needed.,Fund critical renovations and other improvements to City-owned sites as needed.,,3060.0,2025,510.0
2019,CAPITAL PROJECTS,48,FINANCE,City Council - ITEF CD6-FY18,FIN.22B,,2020,2020,See description under line item 22.,See description under line item 22.,,429.0,2020,429.0
2019,CAPITAL PROJECTS,48,FINANCE,City Council - ITEF CD6-FY16,FIN.22D,,2020,2020,See description under line item 22.,See description under line item 22.,,127.0,2020,127.0
2019,CAPITAL PROJECTS,49,FINANCE,City Council - ITEF CD6-FY14,FIN.22F,,2020,2020,See description under line item 22.,See description under line item 22.,,100.0,2020,100.0
2019,CAPITAL PROJECTS,49,FINANCE,City Council - ITEF CD6-FY12,FIN.22H,,2020,2020,See description under line item 22.,See description under line item 22.,,45.0,2020,45.0
2019,CAPITAL PROJECTS,49,FINANCE,City Council - ITEF CD6-FY10,FIN.22I,,2020,2020,See description under line item 22.,See description under line item 22.,,765.0,2020,765.0
2019,CAPITAL PROJECTS,49,FINANCE,City Council - ITEF CD6-FY09,FIN.22J,,2020,2020,See description under line item 22.,See description under line item 22.,,15.0,2020,15.0
2019,CAPITAL PROJECTS,50,FINANCE,City Council - ITEF CD7,FIN.23.1,,2020,2025,Fund critical renovations and other improvements to City-owned sites as needed.,Fund critical renovations and other improvements to City-owned sites as needed.,,3060.0,2020,510.0
2019,CAPITAL PROJECTS,50,FINANCE,City Council - ITEF CD7,FIN.23.1,,2020,2025,Fund critical renovations and other improvements to City-owned sites as needed.,Fund critical renovations and other improvements to City-owned sites as needed.,,3060.0,2021,510.0
2019,CAPITAL PROJECTS,50,FINANCE,City Council - ITEF CD7,FIN.23.1,,2020,2025,Fund critical renovations and other improvements to City-owned sites as needed.,Fund critical renovations and other improvements to City-owned sites as needed.,,3060.0,2022,510.0
2019,CAPITAL PROJECTS,50,FINANCE,City Council - ITEF CD7,FIN.23.1,,2020,2025,Fund critical renovations and other improvements to City-owned sites as needed.,Fund critical renovations and other improvements to City-owned sites as needed.,,3060.0,2023,510.0
2019,CAPITAL PROJECTS,50,FINANCE,City Council - ITEF CD7,FIN.23.1,,2020,2025,Fund critical renovations and other improvements to City-owned sites as needed.,Fund critical renovations and other improvements to City-owned sites as needed.,,3060.0,2024,510.0
2019,CAPITAL PROJECTS,50,FINANCE,City Council - ITEF CD7,FIN.23.1,,2020,2025,Fund critical renovations and other improvements to City-owned sites as needed.,Fund critical renovations and other improvements to City-owned sites as needed.,,3060.0,2025,510.0
2019,CAPITAL PROJECTS,50,FINANCE,City Council - ITEF CD7-FY18,FIN.23B,,2020,2020,See description under line item 23.,See description under line item 23.,,510.0,2020,510.0
2019,CAPITAL PROJECTS,50,FINANCE,City Council - ITEF CD7-FY16,FIN.23D,,2020,2020,See description under line item 23.,See description under line item 23.,,26.0,2020,26.0
2019,CAPITAL PROJECTS,51,FINANCE,City Council - ITEF CD7-FY14,FIN.23F,,2020,2020,See description under line item 23.,See description under line item 23.,,367.0,2020,367.0
2019,CAPITAL PROJECTS,51,FINANCE,City Council - ITEF CD7-FY12,FIN.23H,,2020,2020,See description under line item 23.,See description under line item 23.,,106.0,2020,106.0
2019,CAPITAL PROJECTS,51,FINANCE,City Council - ITEF CD7-FY11,FIN.23I,,2020,2020,See description under line item 23.,See description under line item 23.,,18.0,2020,18.0
2019,CAPITAL PROJECTS,51,FINANCE,City Council - ITEF CD7-FY09,FIN.23J,,2020,2020,See description under line item 23.,See description under line item 23.,,1.0,2020,1.0
2019,CAPITAL PROJECTS,52,FINANCE,City Council - ITEF CD8,FIN.24.1,,2020,2025,Fund critical renovations and other improvements to City-owned sites as needed.,Fund critical renovations and other improvements to City-owned sites as needed.,,3134.0,2020,584.0
2019,CAPITAL PROJECTS,52,FINANCE,City Council - ITEF CD8,FIN.24.1,,2020,2025,Fund critical renovations and other improvements to City-owned sites as needed.,Fund critical renovations and other improvements to City-owned sites as needed.,,3134.0,2021,510.0
2019,CAPITAL PROJECTS,52,FINANCE,City Council - ITEF CD8,FIN.24.1,,2020,2025,Fund critical renovations and other improvements to City-owned sites as needed.,Fund critical renovations and other improvements to City-owned sites as needed.,,3134.0,2022,510.0
2019,CAPITAL PROJECTS,52,FINANCE,City Council - ITEF CD8,FIN.24.1,,2020,2025,Fund critical renovations and other improvements to City-owned sites as needed.,Fund critical renovations and other improvements to City-owned sites as needed.,,3134.0,2023,510.0
2019,CAPITAL PROJECTS,52,FINANCE,City Council - ITEF CD8,FIN.24.1,,2020,2025,Fund critical renovations and other improvements to City-owned sites as needed.,Fund critical renovations and other improvements to City-owned sites as needed.,,3134.0,2024,510.0
2019,CAPITAL PROJECTS,52,FINANCE,City Council - ITEF CD8,FIN.24.1,,2020,2025,Fund critical renovations and other improvements to City-owned sites as needed.,Fund critical renovations and other improvements to City-owned sites as needed.,,3134.0,2025,510.0
2019,CAPITAL PROJECTS,52,FINANCE,City Council - ITEF CD8-FY18,FIN.24B,,2020,2020,See description under line item 24.,See description under line item 24.,,510.0,2020,510.0
2019,CAPITAL PROJECTS,52,FINANCE,City Council - ITEF CD8-FY16,FIN.24D,,2020,2020,See description under line item 24.,See description under line item 24.,,410.0,2020,410.0
2019,CAPITAL PROJECTS,53,FINANCE,City Council - ITEF CD8-FY14,FIN.24F,,2020,2020,See description under line item 24.,See description under line item 24.,,410.0,2020,410.0
2019,CAPITAL PROJECTS,53,FINANCE,City Council - ITEF CD8-FY12,FIN.24H,,2020,2020,See description under line item 24.,See description under line item 24.,,127.0,2020,127.0
2019,CAPITAL PROJECTS,53,FINANCE,City Council - ITEF CD8-FY11,FIN.24I,,2020,2020,See description under line item 24.,See description under line item 24.,,143.0,2020,143.0
2019,CAPITAL PROJECTS,53,FINANCE,City Council - ITEF CD8-FY10,FIN.24J,,2020,2020,See description under line item 24.,See description under line item 24.,,20.0,2020,20.0
2019,CAPITAL PROJECTS,54,FINANCE,City Council - ITEF CD8-FY06,FIN.24L,,2020,2020,See description under line item 24.,See description under line item 24.,,2.0,2020,2.0
2019,CAPITAL PROJECTS,54,FINANCE,City Council - ITEF CD9,FIN.25.1,,2020,2025,Fund critical renovations and other improvements to City-owned sites as needed.,Fund critical renovations and other improvements to City-owned sites as needed.,,3160.0,2020,610.0
2019,CAPITAL PROJECTS,54,FINANCE,City Council - ITEF CD9,FIN.25.1,,2020,2025,Fund critical renovations and other improvements to City-owned sites as needed.,Fund critical renovations and other improvements to City-owned sites as needed.,,3160.0,2021,510.0
2019,CAPITAL PROJECTS,54,FINANCE,City Council - ITEF CD9,FIN.25.1,,2020,2025,Fund critical renovations and other improvements to City-owned sites as needed.,Fund critical renovations and other improvements to City-owned sites as needed.,,3160.0,2022,510.0
2019,CAPITAL PROJECTS,54,FINANCE,City Council - ITEF CD9,FIN.25.1,,2020,2025,Fund critical renovations and other improvements to City-owned sites as needed.,Fund critical renovations and other improvements to City-owned sites as needed.,,3160.0,2023,510.0
2019,CAPITAL PROJECTS,54,FINANCE,City Council - ITEF CD9,FIN.25.1,,2020,2025,Fund critical renovations and other improvements to City-owned sites as needed.,Fund critical renovations and other improvements to City-owned sites as needed.,,3160.0,2024,510.0
2019,CAPITAL PROJECTS,54,FINANCE,City Council - ITEF CD9,FIN.25.1,,2020,2025,Fund critical renovations and other improvements to City-owned sites as needed.,Fund critical renovations and other improvements to City-owned sites as needed.,,3160.0,2025,510.0
2019,CAPITAL PROJECTS,54,FINANCE,City Council - ITEF CD9-FY18,FIN.25B,,2020,2020,See description under line item 25.,See description under line item 25.,,510.0,2020,510.0
2019,CAPITAL PROJECTS,55,FINANCE,City Council - ITEF CD9-FY16,FIN.25D,,2020,2020,See description under line item 25.,See description under line item 25.,,410.0,2020,410.0
2019,CAPITAL PROJECTS,55,FINANCE,City Council - ITEF CD9-FY14,FIN.25F,,2020,2020,See description under line item 25.,See description under line item 25.,,410.0,2020,410.0
2019,CAPITAL PROJECTS,55,FINANCE,City Council - ITEF CD9-FY13,FIN.25G,,2020,2020,See description under line item 25.,See description under line item 25.,,410.0,2020,410.0
2019,CAPITAL PROJECTS,55,FINANCE,City Council - ITEF CD9-FY12,FIN.25H,,2020,2020,See description under line item 25.,See description under line item 25.,,210.0,2020,210.0
2019,CAPITAL PROJECTS,56,FINANCE,City Council - ITEF CD10,FIN.26.1,,2020,2025,Fund critical renovations and other improvements to City-owned sites as needed.,Fund critical renovations and other improvements to City-owned sites as needed.,,3060.0,2020,510.0
2019,CAPITAL PROJECTS,56,FINANCE,City Council - ITEF CD10,FIN.26.1,,2020,2025,Fund critical renovations and other improvements to City-owned sites as needed.,Fund critical renovations and other improvements to City-owned sites as needed.,,3060.0,2021,510.0
2019,CAPITAL PROJECTS,56,FINANCE,City Council - ITEF CD10,FIN.26.1,,2020,2025,Fund critical renovations and other improvements to City-owned sites as needed.,Fund critical renovations and other improvements to City-owned sites as needed.,,3060.0,2022,510.0
2019,CAPITAL PROJECTS,56,FINANCE,City Council - ITEF CD10,FIN.26.1,,2020,2025,Fund critical renovations and other improvements to City-owned sites as needed.,Fund critical renovations and other improvements to City-owned sites as needed.,,3060.0,2023,510.0
2019,CAPITAL PROJECTS,56,FINANCE,City Council - ITEF CD10,FIN.26.1,,2020,2025,Fund critical renovations and other improvements to City-owned sites as needed.,Fund critical renovations and other improvements to City-owned sites as needed.,,3060.0,2024,510.0
