cip_year,project_type,source_page,department,project_name,project_id,address_location,start_year,end_year,project_description,project_justification,previous_appropriations,project_total,year_2016,year_2017,year_2018
2015,Various,58,Economic Development Programs And Initiatives,Equipment and Building Services - Street Services Fleet,,,,,,,0,3661260,3661260,0,0
2015,Various,58,Economic Development Programs And Initiatives,Equipment and Building Services- Fleet Replacement,,,,,,,558388,558388,0,0,0
2015,Various,58,Economic Development Programs And Initiatives,Equipment and Building Services- Fleet Replacement,,,,,,,8461163,8461163,0,0,0
2015,Various,59,Economic Development Programs And Initiatives,Equipment and Building Services- Fleet Replacement,,,,,,,15883378,19472281,3588903,0,0
2015,Various,59,Economic Development Programs And Initiatives,Financial Development Software,,,,,,,2200000,2200000,0,0,0
2015,Various,59,Economic Development Programs And Initiatives,IT Improvements - 311 Voice Recognition System Upgrade,,,,,,,0,817156,817156,0,0
2015,Various,59,Economic Development Programs And Initiatives,IT Improvements (Various Systems),,,,,,,13099731,13999731,900000,0,0
2015,Various,59,Economic Development Programs And Initiatives,Library Public-Use Computers,,,,,,,235560,235560,0,0,0
2015,Various,59,Economic Development Programs And Initiatives,Sanitation - Fleet Replacement,,,,,,,14440840,19459832,5018992,0,0
2015,Various,59,Economic Development Programs And Initiatives,Sanitation - Fleet Replacement - EAN,,,,,,,8270000,8270000,0,0,0
2015,Various,59,Economic Development Programs And Initiatives,Sanitation- Landfill Equipment,,,,,,,6413986,9497960,3083974,0,0
2015,Various,59,Economic Development Programs And Initiatives,Storm Drainage Management- Fleet Replacement,,,,,,,2407161,2407161,0,0,0
2015,Various,59,Economic Development Programs And Initiatives,Street Services- Equipment,,,,,,,797637,797637,0,0,0
2015,4th/17,63,Flood Protection And Storm Drainage,Abrams Road Bridge- Hike & Bike Trail,,,,,,,7200,48000,0,40800,0
2015,4th/17,63,Flood Protection And Storm Drainage,Anderson Bonner Park Site 1- Hike & Bike Trail (WRC 164),,,,,,,34710,231400,0,196690,0
2015,1st/17,63,Flood Protection And Storm Drainage,Ash Creek - S. Fork - Bridges at Lakeland,,,,,,,65385,65385,0,0,0
2015,1st/17,63,Flood Protection And Storm Drainage,Ash Creek - S. Fork - Bridges at Lakeland,,,,,,,3886684,3886684,0,0,0
2015,1st/17,63,Flood Protection And Storm Drainage,Ash Creek Estates at Meadow Way,,,,,,,368447,416583,48136,0,0
2015,4th/17,63,Flood Protection And Storm Drainage,Audelia 11601 (Audelia Branch - E. Bank Downstream of Audelia Bridge),,,,,,,92655,617700,0,525045,0
2015,3rd/16,63,Flood Protection And Storm Drainage,Bahama Drive Relief System,,,,,,,596500,596500,0,0,0
2015,4th/17,63,Flood Protection And Storm Drainage,Bainbridge 2733,,,,,,,13710,91400,0,77690,0
2015,4th/17,63,Flood Protection And Storm Drainage,Beechmont Dr. 2507,,,,,,,8220,54800,0,46580,0
2015,4th/17,63,Flood Protection And Storm Drainage,Blackstone 2709,,,,,,,17145,114300,0,97155,0
2015,4th/17,63,Flood Protection And Storm Drainage,Blackstone 2729,,,,,,,13710,91400,0,77690,0
2015,4th/17,63,Flood Protection And Storm Drainage,Blackstone 2745,,,,,,,33075,220500,0,187425,0
2015,4th/17,64,Flood Protection And Storm Drainage,Blue Ridge 3721,,,,,,,18525,123500,0,104975,0
2015,4th/17,64,Flood Protection And Storm Drainage,Burninglog 13156,,,,,,,10290,68600,0,58310,0
2015,4th/17,64,Flood Protection And Storm Drainage,Caracas 5410 and 5416,,,,,,,25710,171400,0,145690,0
2015,4th/17,64,Flood Protection And Storm Drainage,Cavender 445,,,,,,,10965,73100,0,62135,0
2015,4th/17,64,Flood Protection And Storm Drainage,Cedar Springs 5910,,,,,,,27765,185100,0,157335,0
2015,4th/17,64,Flood Protection And Storm Drainage,Church Road 9233,,,,,,,24000,160000,0,136000,0
2015,4th/17,64,Flood Protection And Storm Drainage,Clarendon 3435,,,,,,,16680,111200,0,94520,0
2015,4th/17,64,Flood Protection And Storm Drainage,Clubhouse Circle 6523 and 6527,,,,,,,17145,114300,0,97155,0
2015,4th/17,64,Flood Protection And Storm Drainage,Colorado (W) 705,,,,,,,11655,77700,0,66045,0
2015,Various,64,Flood Protection And Storm Drainage,Conrad 216 - 221,,,,,,,14650,94809,80159,0,0
2015,Various,64,Flood Protection And Storm Drainage,Contingency,,,,,,,219457,219457,0,0,0
2015,4th/17,64,Flood Protection And Storm Drainage,Country Brook Pond between Park Grove Ln and Quail Hollow Rd,,,,,,,6000,40000,0,34000,0
2015,Various,65,Flood Protection And Storm Drainage,Dallas Floodway Levee Land Acquisition,,,,,,,549200,549200,0,0,0
2015,4th/17,65,Flood Protection And Storm Drainage,"Deep Hill Circle 2671, 2675, 2679, 2683",,,,,,,83025,553500,0,470475,0
2015,4th/17,65,Flood Protection And Storm Drainage,Dixon Branch at Easton Road,,,,,,,27420,182800,0,155380,0
2015,1st/17,65,Flood Protection And Storm Drainage,Elmwood Branch Bridge at Franklin,,,,,,,52579,373489,320910,0,0
2015,4th/17,65,Flood Protection And Storm Drainage,Fair Oaks Crossing 8201,,,,,,,17145,114300,0,97155,0
2015,4th/17,65,Flood Protection And Storm Drainage,Fair Oaks Crossing 8849,,,,,,,42840,285600,0,242760,0
2015,4th/17,65,Flood Protection And Storm Drainage,Five Mile Pkwy W. 922,,,,,,,33360,222400,0,189040,0
2015,Various,65,Flood Protection And Storm Drainage,Glen Oaks 326,,,,,,,193998,193998,0,0,0
2015,4th/17,65,Flood Protection And Storm Drainage,Glen Oaks 816,,,,,,,20565,137100,0,116535,0
2015,4th/17,65,Flood Protection And Storm Drainage,Glendale Park Site 1- Pavilion,,,,,,,10290,68600,0,58310,0
2015,4th/17,65,Flood Protection And Storm Drainage,Glendale Park Site 3- S. of footbridge,,,,,,,5145,34300,0,29155,0
2015,4th/17,65,Flood Protection And Storm Drainage,Glendale Park Site 4- N. of footbridge,,,,,,,5145,34300,0,29155,0
2015,4th/17,66,Flood Protection And Storm Drainage,Green Oaks Circle 9032,,,,,,,20565,137100,0,116535,0
2015,4th/17,66,Flood Protection And Storm Drainage,Greenville Avenue 9320/Vista View 8915,,,,,,,29655,197700,0,168045,0
2015,4th/17,66,Flood Protection And Storm Drainage,Hampton Road (S) 3817,,,,,,,34275,228500,0,194225,0
2015,4th/17,66,Flood Protection And Storm Drainage,Harry Moss Park Site 1- S. of pedestrian bridge,,,,,,,10290,68600,0,58310,0
2015,3rd/17,66,Flood Protection And Storm Drainage,Healey 2116 and Kingsman 9869,,,,,,,20565,137100,0,116535,0
2015,1st/16,66,Flood Protection And Storm Drainage,Inland Port Area - Regional Detention,,,,,,,2694090,2694090,0,0,0
2015,4th/17,66,Flood Protection And Storm Drainage,Kalani 6323,,,,,,,11865,79100,0,67235,0
2015,4th/17,66,Flood Protection And Storm Drainage,Kiesthill Drive 3431,,,,,,,33360,222400,0,189040,0
2015,4th/17,66,Flood Protection And Storm Drainage,Kildare 4927,,,,,,,12855,85700,0,72845,0
2015,4th/17,66,Flood Protection And Storm Drainage,Kiltartan 1511,,,,,,,26685,177900,0,151215,0
2015,4th/17,66,Flood Protection And Storm Drainage,Kiowa Parkway Hike and Bike Trail,,,,,,,12345,82300,0,69955,0
2015,4th/17,66,Flood Protection And Storm Drainage,Lanett Circle N. 10741,,,,,,,21420,142800,0,121380,0
2015,4th/17,67,Flood Protection And Storm Drainage,Langdale Circle 8668 and 8656,,,,,,,42840,285600,0,242760,0
2015,3rd/15,67,Flood Protection And Storm Drainage,Levee Drainage System - Hampton- Oak Lawn Sump,,,,,,,59605584,59605584,0,0,0
2015,1st/20,67,Flood Protection And Storm Drainage,Levee Drainage System - Pressure Sewers,,,,,,,642240,5542854,4900614,0,0
2015,4th/17,67,Flood Protection And Storm Drainage,Levee Drainage System - Sump A (Able Pump Station),,,,,,,10158925,10158925,0,0,0
2015,4th/17,67,Flood Protection And Storm Drainage,Levee Drainage System- Sump A (Able Pump Station),,,,,,,91700000,91700000,0,0,0
2015,Various,67,Flood Protection And Storm Drainage,Levee Peer Review,,,,,,,1184993,1184993,0,0,0
2015,4th/17,67,Flood Protection And Storm Drainage,Lyre Lane 6909 and Chantilly Court,,,,,,,10290,68600,0,58310,0
2015,4th/17,67,Flood Protection And Storm Drainage,Martin Weiss Park Site 1- Pavilion,,,,,,,10290,68600,0,58310,0
2015,4th/17,67,Flood Protection And Storm Drainage,Martin Weiss Park Site 3- Pedestrian Bridge,,,,,,,5235,34900,0,29665,0
2015,4th/16,67,Flood Protection And Storm Drainage,McCree Branch - White Rock Trail Bridge,,,,,,,1311134,1311134,0,0,0
2015,4th/14,67,Flood Protection And Storm Drainage,McKamy Swale from Mapleshade Ln to Villa Rd,,,,,,,1196928,1196928,0,0,0
2015,4th/14,67,Flood Protection And Storm Drainage,McKamy Swale from Mapleshade Ln to Villa Rd,,,,,,,1219155,1219155,0,0,0
2015,4th/17,68,Flood Protection And Storm Drainage,"Mercedes 6607, 6615, 6621",,,,,,,17145,114300,0,97155,0
2015,1st/20,68,Flood Protection And Storm Drainage,Mercedes Ave. 5500 Blk at Worcola,,,,,,,15316,102104,86788,0,0
2015,1st/20,68,Flood Protection And Storm Drainage,Middle Peaks Branch - Phase I - to Fair Park,,,,,,,14259863,22340355,8080492,0,0
2015,1st/20,68,Flood Protection And Storm Drainage,Middle Peaks Branch - Phase II - Fair Park to Haskell,,,,,,,2978777,12566450,9587673,0,0
2015,1st/20,68,Flood Protection And Storm Drainage,Mill Creek Drainage Relief System - Phase I,,,,,,,16698958,63781901,47082943,0,0
2015,1st/20,68,Flood Protection And Storm Drainage,Mill Creek Drainage Relief System - Phase I,,,,,,,0,4700000,4700000,0,0
2015,1st/20,68,Flood Protection And Storm Drainage,"Mill Creek, Peaks Branch and State Thomas",,,,,,,0,218600000,218600000,0,0
2015,2nd/15,68,Flood Protection And Storm Drainage,Mockingbird Ln from Maple Ave to Forest Park Blvd,,,,,,,2371245,2371245,0,0,0
2015,Various,68,Flood Protection And Storm Drainage,Non-Structural Flood Management Projects,,,,,,,0,300000,300000,0,0
2015,1st/17,68,Flood Protection And Storm Drainage,Peavy at Galway - Fuller,,,,,,,65200,204208,139008,0,0
2015,Various,68,Flood Protection And Storm Drainage,Public Art Administration - Flood Protection and Storm Drainage,,,,,,,14257,14257,0,0,0
2015,Various,69,Flood Protection And Storm Drainage,Public Art Administration - Flood Protection and Storm Drainage,,,,,,,203087,203087,0,0,0
2015,Various,69,Flood Protection And Storm Drainage,Public Art Projects - Flood Protection and Storm Drainage,,,,,,,53557,53557,0,0,0
2015,Various,69,Flood Protection And Storm Drainage,Public Art Projects - Flood Protection and Storm Drainage,,,,,,,812348,812348,0,0,0
2015,4th/17,69,Flood Protection And Storm Drainage,"Rocky Branch @ Middle Downs Sites 1, 2, 3, 4",,,,,,,99945,666300,0,566355,0
2015,4th/17,69,Flood Protection And Storm Drainage,Rosemont Rd. 7322,,,,,,,0,114300,17145,97155,0
2015,4th/17,69,Flood Protection And Storm Drainage,Royal Lane 7832 and 7920,,,,,,,74040,493600,0,419560,0
2015,4th/17,69,Flood Protection And Storm Drainage,Royal Lane 9750 (Jackson Branch- E. Bank downstream of Royal Bridge),,,,,,,38910,259400,0,220490,0
2015,4th/14,69,Flood Protection And Storm Drainage,Shorecrest 3852,,,,,,,55854,55854,0,0,0
2015,4th/17,69,Flood Protection And Storm Drainage,Skillman 7920 (Jackson Branch- E. Bank downstream of Skillman Br),,,,,,,77835,518900,0,441065,0
2015,4th/17,69,Flood Protection And Storm Drainage,Skillman 8109,,,,,,,24510,163400,0,138890,0
2015,4th/17,69,Flood Protection And Storm Drainage,Sperry St. 3220,,,,,,,12600,84000,0,71400,0
2015,4th/17,69,Flood Protection And Storm Drainage,Spring Grove 13316,,,,,,,11100,74000,0,62900,0
2015,4th/17,70,Flood Protection And Storm Drainage,Spring Valley 8444,,,,,,,44565,297100,0,252535,0
2015,4th/17,70,Flood Protection And Storm Drainage,"Springwater 9204, 9210, 9216",,,,,,,44565,297100,0,252535,0
2015,4th/17,70,Flood Protection And Storm Drainage,Squaw Valley 17628,,,,,,,491,91400,13219,77690,0
2015,1st/15,70,Flood Protection And Storm Drainage,State-Thomas - Antique District (Fairmount and Routh),,,,,,,1363732,1363732,0,0,0
2015,2nd/15,70,Flood Protection And Storm Drainage,State-Thomas - McKinney Ave.,,,,,,,3613472,3613472,0,0,0
2015,2nd/15,70,Flood Protection And Storm Drainage,State-Thomas at Woodall Rodgers,,,,,,,8509392,8509392,0,0,0
2015,Various,70,Flood Protection And Storm Drainage,Storm Water Drainage Management Capital Improvement Projects,,,,,,,18227896,18227896,0,0,0
2015,4th/17,70,Flood Protection And Storm Drainage,"Summer Creek Circle 6121, 6123, 6125, 6127, 6139, 6141",,,,,,,0,434200,65130,369070,0
2015,4th/17,70,Flood Protection And Storm Drainage,Sunland Street 11825,,,,,,,6855,45700,0,38845,0
2015,3rd/15,70,Flood Protection And Storm Drainage,Sylvan Ave. 1667,,,,,,,320810,320810,0,0,0
2015,3rd/15,70,Flood Protection And Storm Drainage,Sylvan Ave. 1667,,,,,,,94215,94215,0,0,0
2015,4th/16,70,Flood Protection And Storm Drainage,"Tamarack 1745, 1739, 1751",,,,,,,308500,308500,0,0,0
2015,4th/17,71,Flood Protection And Storm Drainage,Tranquilla Dr. 1251,,,,,,,16455,109700,0,93245,0
2015,Various,71,Flood Protection And Storm Drainage,Trinity River Chain of Lakes,,,,,,,4750000,4750000,0,0,0
2015,Various,71,Flood Protection And Storm Drainage,Trinity River Chain of Lakes,,,,,,,31266543,31266543,0,0,0
2015,4th/17,71,Flood Protection And Storm Drainage,Turtle Creek Greenbelt Site 1- Bike Trail,,,,,,,0,222800,33420,189380,0
2015,4th/17,71,Flood Protection And Storm Drainage,Twin Creek 9726,,,,,,,0,123500,18525,104975,0
2015,4th/17,71,Flood Protection And Storm Drainage,Twin Falls Park Trail,,,,,,,0,257100,38565,218535,0
2015,1st/18,71,Flood Protection And Storm Drainage,West Dallas - Eagle Ford Sump Basin,,,,,,,2820896,2820896,0,0,0
2015,1st/17,71,Flood Protection And Storm Drainage,West Dallas - Westmoreland Hampton Sump Basin,,,,,,,7189037,7189037,0,0,0
2015,4th/17,71,Flood Protection And Storm Drainage,Whitehurst 9727 (Jackson Branch- E. Bank upstream of Whitehurst Br),,,,,,,0,345900,51885,294015,0
2015,4th/17,71,Flood Protection And Storm Drainage,Whitehurst 9730 (Audelia Branch- W. Bank downstream of Whitehurst),,,,,,,0,444700,66620,378080,0
2015,4th/17,71,Flood Protection And Storm Drainage,Wild Oak 2488,,,,,,,0,148300,22245,126055,0
2015,4th/14,71,Flood Protection And Storm Drainage,Winnetka (N) - 1100 Block,,,,,,,28401,28401,0,0,0
2015,1st/16,72,Flood Protection And Storm Drainage,Yewpon- Kingsley Area,,,,,,,2196008,2196008,0,0,0
2015,1st/16,72,Flood Protection And Storm Drainage,Yewpon- Kingsley Area,,,,,,,81960,81960,0,0,0
2015,1st/16,72,Flood Protection And Storm Drainage,Zang to Illinois Drainage Relief System,,,,,,,4000001,4000001,0,0,0
2015,Various,79,Park And Recreation,Accessibility and Code Compliance Improvements at Various Facilities,,,,,,,444624,444624,0,0,0
2015,Various,79,Park And Recreation,Accessibility and Code Compliance Improvements at Various Facilities,,,,,,,798651,923651,125000,0,0
2015,4th/18,79,Park And Recreation,Arlington Recreation Center - Electrical Upgrades,,,,,,,246252,246252,0,0,0
2015,4th/18,79,Park And Recreation,Arlington Recreation Center - Electrical Upgrades,,,,,,,91498,91498,0,0,0
2015,4th/15,79,Park And Recreation,Arlington Recreation Center - Foundation Repair,,,,,,,413802,413802,0,0,0
2015,4th/15,79,Park And Recreation,Arlington Recreation Center - Foundation Repair,,,,,,,277967,277967,0,0,0
2015,Various,79,Park And Recreation,Athletic Field Lighting- Various Locations,,,,,,,1095136,1195136,100000,0,0
2015,2nd/15,79,Park And Recreation,Bachman Lake Site Development,,,,,,,1195608,2188439,992831,0,0
2015,3rd/15,79,Park And Recreation,Bachman Recreation Center,,,,,,,1690862,1759781,68919,0,0
2015,3rd/15,79,Park And Recreation,Bachman Recreation Center,,,,,,,209324,209324,0,0,0
2015,1st/17,79,Park And Recreation,Buckner Site Acquisition,,,,,,,334420,334420,0,0,0
2015,1st/17,79,Park And Recreation,Buckner Site Acquisition,,,,,,,21672,21672,0,0,0
2015,1st/17,80,Park And Recreation,Buckner Site Acquisition,,,,,,,707895,707895,0,0,0
2015,1st/15,80,Park And Recreation,Chalk Hill Trail Land Acquisition,,,,,,,81392,81392,0,0,0
2015,1st/15,80,Park And Recreation,Chalk Hill Trail Land Acquisition,,,,,,,2152977,2802977,650000,0,0
2015,Various,80,Park And Recreation,Citywide Security Lighting,,,,,,,18554,18554,0,0,0
2015,Various,80,Park And Recreation,Citywide Security Lighting,,,,,,,812798,1012798,200000,0,0
2015,Various,80,Park And Recreation,Citywide Security Lighting,,,,,,,1654,1654,0,0,0
2015,Various,80,Park And Recreation,Community Pool Enhancements,,,,,,,1355242,1355242,0,0,0
2015,Various,80,Park And Recreation,Contingency Reserve,,,,,,,85780,85780,0,0,0
2015,Various,80,Park And Recreation,Contingency Reserve,,,,,,,41584,41584,0,0,0
2015,Various,80,Park And Recreation,Contingency Reserve,,,,,,,100927,100927,0,0,0
2015,Various,80,Park And Recreation,Contingency Reserve,,,,,,,700,700,0,0,0
2015,Various,80,Park And Recreation,Contingency Reserve,,,,,,,79305,79305,0,0,0
2015,Various,81,Park And Recreation,Contingency Reserve,,,,,,,68451,68451,0,0,0
2015,Various,81,Park And Recreation,Contingency Reserve,,,,,,,79889,79889,0,0,0
