cip_year,source_page,department,project_name,project_type,funding_source,address_location,comp_date,previous_appropriations,spent,remaining,year_2019,year_2020,year_2021,year_2022,year_2023,project_total,start_year,end_year
2018,181,Public Works,Woodmont Dr from Elam Rd to Lucy St,U_V340,F_1V22,5,,286611,0,286611,0,0,0,0,0,286611,,
2018,181,Public Works,Dr Woodshire Dr from Kirnwood Dr to Cleardale,U_V762,F_1V22,8,,0,0,0,0,233583,0,0,0,233583,2020,2020
2018,181,Public Works,Fairwood Woodspan Dr Dr from Emberwood Dr to,U_V509,F_1V22,8,,53199,0,53199,0,0,0,0,0,53199,,
2018,181,Public Works,Canyon Rd Woodthrush Dr from Boedeker St to Stone,U_V352,F_1V22,11,,141007,0,141007,0,0,0,0,0,141007,,
2018,181,Public Works,Worth St from N Haskell Ave to N Peak St,U_V599,F_1V22,2,,0,0,0,0,161210,0,0,0,161210,2020,2020
2018,181,Public Works,Wyatt St from Maplegrove Ln to Wyatt Cir,U_V624,F_1V22,9,,0,0,0,0,53199,0,0,0,53199,2020,2020
2018,181,Public Works,Wycliff Ave from Holland Ave to Gilbert Ave,U_V867,F_1V22,14,,0,0,0,77175,0,0,0,0,77175,2019,2019
2018,181,Public Works,Record Yellowstone Rd Crossing Rd from Sleepy Hollow Dr to,U_V487,F_1V22,2,,0,0,0,101014,0,0,0,0,101014,2019,2019
2018,181,Public Works,Yorkmont Evangeline Cir Way from End of Pavement to,U_V510,F_1V22,9,,157231,0,157231,0,0,0,0,0,157231,,
2018,181,Public Works,Yorksprings Yorksprings Pl Dr from Meadowspring Ln to,U_V695,F_1V22,9,,0,0,0,0,0,117718,0,0,117718,2021,2021
2018,181,Public Works,Yorksprings Meadowspring Dr Ln from Valley Spring Dr to,U_V717,F_1V22,9,,0,0,0,0,0,199317,0,0,199317,2021,2021
2018,181,Public Works,Bishop from 10th St to Jefferson Blvd,U_V984,F_1V22,7,,0,0,0,0,1590767,0,0,0,1590767,2020,2020
2018,181,Public Works,Casa View Street Improvements,U_V985,F_1V22,7,,113390,0,113390,0,512948,0,5670000,0,6296338,2020,2022
2018,181,Public Works,Colorado Enhancement Blvd./Beckley Av. Area Sidewalk,P791,2T22 / 3T22,"1,3",,410421,32962,377459,0,0,0,0,0,410421,,
2018,181,Public Works,Colorado Enhancement Blvdbeckley Av Area Sidewalk,P791,7T22,"1,3",,12379,0,12379,0,0,0,0,0,12379,,
2018,181,Public Works,Commerce from Good-Latimer to Hall,U_U733,F_1T22,2,,1831,1831,0,0,0,0,0,0,1831,,
2018,182,Public Works,Ferguson Rd Improvements And Lakeland Dr Intersection,U_V986,F_1V22,1,,74564,0,74564,0,0,0,675000,0,749564,2022,2022
2018,182,Public Works,Ferguson Rd From Oates Dr To Lakeland Dr,U_V987,F_1V22,5,,51822,0,51822,0,0,0,469125,0,520947,2022,2022
2018,182,Public Works,Greater Casa Improvements View Area Streetscape,U_W053,F_2U22,1,,293653,273290,20364,0,0,0,0,0,293653,,
2018,182,Public Works,Griffin from IH30 to Main,U_U738,F_1T22,Citywide,,203328,203328,0,0,0,0,0,0,203328,,
2018,182,Public Works,Jefferson Blvd From Adams Ave To Polk St,U_V988,F_1V22,1,,100000,0,100000,0,0,900000,0,0,1000000,2021,2021
2018,182,Public Works,Median Jefferson Street Complete Lights Street Project - LED,W205,2T22,1,,50000,0,50000,0,0,0,0,0,50000,,
2018,182,Public Works,Lamar Streetscape Project,U_W045,F_3T22,9,,1675000,0,1675000,0,0,0,0,0,1675000,,
2018,182,Public Works,Dr Military (Complete Parkway Street) from Elva Ave to Rockbluff,U_V989,F_1V22,1,,0,0,0,0,200000,0,1800000,0,2000000,2020,2022
2018,182,Public Works,N Pearl St Pedestrian / Flora St Improvements Streetscape And,U_V982,F_1V22,1,,0,0,0,0,0,0,1000000,0,1000000,2022,2022
2018,182,Public Works,Stone St Pedestrian Way On Elm St Between Ervay -,U_U748,F_3T22,14,,157772,0,157772,0,0,0,0,0,157772,,
2018,182,Public Works,Routh St Improvements Gateway Streetscape And Pedestrian,U_V983,F_1V22,9,,0,0,0,0,0,0,250000,0,250000,2022,2022
2018,182,Public Works,Royal Lane - Denton,U_U750,F_1T22,6,,500000,500000,0,0,0,0,0,0,500000,,
2018,182,Public Works,"West End Plaza, Streetscape/Urban Design",U_U757,F_2T22,1,,2835000,3900,2831100,0,0,0,0,0,2835000,,
2018,183,Public Works,12th St From Upton To 200 Ft East Of Upton,U_V992,F_1V22,4,,34558,0,34558,0,312843,0,0,0,347401,2020,2020
2018,183,Public Works,17604-17630 Davenport Alley Construction,U_VA05,F_1V22,14,,49767,0,49767,0,450521,0,0,0,500288,2020,2020
2018,183,Public Works,Velasco 5701-5745 Ave Palo [Alley Pinto Imp] Ave - 5702-5746,U_VA06,F_1V22,6,,21025,0,21025,0,0,190336,0,0,211361,2021,2021
2018,183,Public Works,Brownville 7704-78400 [Alley Imp] Carbondale St - 7703-7835,U_VA01,F_1V22,7,,35021,0,35021,0,317035,0,0,0,352056,2020,2020
2018,183,Public Works,35E Alley To N Imp Cliff Between 8Th St - Church From IH,U_V993,F_1V22,4,,23514,0,23514,0,212863,0,0,0,236377,2020,2020
2018,183,Public Works,Viola Alley To Imp Clarendon Between Ewing Ave - Upton From,U_V994,F_1V22,5,,17504,0,17504,0,158454,0,0,0,175958,2020,2020
2018,183,Public Works,Burma From Kiska St To Saipan St,U_VA02,F_1V22,7,,63694,0,63694,0,576596,0,0,0,640290,2020,2020
2018,183,Public Works,Burma Rd From Carbondale St To Kiska St,U_VA04,F_1V22,14,,76257,0,76257,0,690327,0,0,0,766584,2020,2020
2018,183,Public Works,Fellows Pavement Ln From Saipan St To End Of,U_VA03,F_1V22,12,,56000,0,56000,0,506940,0,0,0,562940,2020,2020
2018,183,Public Works,Block Gooch St From S Lancaster Rd To Tracy Rd,S602,2U22 / 4U22,8,,1288963,186795,1102168,0,0,0,0,0,1288963,,
2018,183,Public Works,Hendricks From Denley To Moore,S603,2U22 / 3U22 / 4U22,4,,559016,72125,486890,0,0,0,0,0,559016,,
2018,183,Public Works,Holly Hill From Phoenix To Pineland,S604,2U22 / 3U22 / 4U22,13,,857200,109541,747659,0,0,0,0,0,857200,,
2018,183,Public Works,Hughes Lafayette Lane Way From Churchill Way To,S605,2U22 / 3U22 / 4U22,11,,814301,127166,687135,0,0,0,0,0,814301,,
2018,183,Public Works,Removal Jefferson-Twelfth Connector Lane Diet-,U_V990,F_1V22,4,,198838,0,198838,0,0,0,1800000,0,1998838,2022,2022
2018,183,Public Works,N Arcadia Dr From S Ira Ave S Tillery Ave,U_V998,F_1V22,7,,92836,0,92836,0,0,835520,0,0,928356,2021,2021
2018,183,Public Works,N Blvd Ira Ave From N Arcadia Dr To W Jefferson,U_V999,F_1V22,7,,65148,0,65148,0,0,586329,0,0,651477,2021,2021
2018,183,Public Works,To North Plymouth Boulevard Terrace Extension-Bridget,U_V991,F_1V22,4,,68853,0,68853,0,244334,0,1829375,0,2142562,2020,2022
2018,183,Public Works,Phoenix From Fair Oaks To Holly Hill,S609,2U22 / 3U22 / 4U22,13,,857200,76815,780385,0,0,0,0,0,857200,,
2018,183,Public Works,Rosemont Rd From Buckner To Hillburn,U_V996,F_1V22,6,,152220,0,152220,0,0,1369980,0,0,1522200,2021,2021
2018,184,Public Works,Rosemont Rd From Hillburn To Jim Miller,U_V997,F_1V22,6,,107225,0,107225,219626,0,2941655,0,0,3268506,2019,2021
2018,184,Public Works,Upton St From I-35 E To 12Th St,U_V995,F_1V22,5,,56361,0,56361,0,510218,0,0,0,566579,2020,2020
2018,184,Public Works,Coronado Westshore - Santa [Rw-Dng - Fe Sw] Tr - Alley N Of,U_VA07,F_1V22,14,,91341,0,91341,0,0,826875,0,0,918216,2021,2021
2018,184,Public Works,Yancy S From Carbondale St To Saipan St,S610,3U22,7,,426550,20885,405664,0,0,0,0,0,426550,,
2018,184,Public Works,Abrams Rd from Gaston Ave to S Beacon St,U_VA14,F_1V22,2,,0,0,0,0,375000,0,3375000,0,3750000,2020,2022
2018,184,Public Works,Belleview from Akard to Ervay,U_U773,F_2T22 / F_7T22,2,,452826,424092,28734,0,0,0,0,0,452826,,
2018,184,Public Works,Creek Camp Pkwy Wisdom Rd from FM 1382 to Mountain,U_VA13,F_1V22,4,,0,0,0,574134,143534,143534,4880142,0,5741344,2019,2022
2018,184,Public Works,Canada Hampton Drive From Westmoreland To,U_VA08,F_1V22,6,,49486,0,49486,0,7373193,0,0,0,7422679,2020,2020
2018,184,Public Works,CBD (Design Fair And Park ROW) Link From Main to IH30,U_VA11,F_1V22,14,,0,0,0,1500000,0,0,0,0,1500000,2019,2019
2018,184,Public Works,Central Boulevard - Commerce to Live Oak,U_U779,F_0M22 / F_1T22 / F_2T22 / F_2U22 / F_3T22 / F_4R22 / F_6T22 / F_7T22 / F_8T22,6,,14315206,11981362,2333844,0,0,0,0,0,14315206,,
2018,184,Public Works,Chalk Hill Rd - Davis St to 800 south of IH-30,U_U781,F_1T22,6,,223314,171394,51920,0,0,0,0,0,223314,,
2018,184,Public Works,Chalk Hill Rd - Davis St to 800 south of IH-31,,F_2T22,6,,63208,61673,1535,0,0,0,0,0,63208,,
2018,184,Public Works,Chalk Hill Rd - Davis St to 800 south of IH-32,,F_3T22,6,,5499690,1558019,3941672,0,0,0,0,0,5499690,,
2018,184,Public Works,Chalk Hill Rd - Davis St to 800 south of IH-33,,F_7T22,6,,679337,678731,606,0,0,0,0,0,679337,,
2018,184,Public Works,Chalk Hill Rd - Davis St to 800 south of IH-34,,F_2U22,6,,3267452,3234704,32747,0,0,0,0,0,3267452,,
2018,"184, 185",Public Works,Chalk Hill - I 30 EB frontage road to Singleton,U_U780,F_2T22 / F_3T22 / F_7T22,6,,2838861,1040721,1798140,0,0,0,0,0,2838861,,
2018,185,Public Works,Cheyenne From Big Thicket To Elam,U_VA18,F_1V22,5,,247501,0,247501,0,200000,0,4050000,0,4497501,2020,2022
2018,185,Public Works,Phase I Cheyenne From Lake June To Big Thicket,U_VA17,F_1V22,8,,245989,0,245989,0,200000,0,6651000,0,7096989,2020,2022
2018,185,Public Works,Cole From Harvard To Lee,S332,2U22 / 4U22,14,,700904,58810,642094,0,0,0,0,0,700904,,
2018,185,Public Works,Exposition Commerce Street From Good Latimer To,U_VA16,F_1V22,5,,31038,373,30665,0,933324,5126647,3603353,0,9694362,2020,2022
2018,185,Public Works,Community - Harry Hines To N.W. Hwy.,R803,6R21,6,,632467,68553,563914,0,0,0,0,0,632467,,
2018,185,Public Works,Continental - Industrial to IH 35E,U_U783,F_1T22 / F_2T22 / F_6R22 / F_6T22 / F_7T22,6,,5759253,5367416,391836,0,0,0,0,0,5759253,,
2018,185,Public Works,Crouch Rd From Old Ox Rd To S Lancaster Rd,U_VA19,F_1V22,8,,83805,0,83805,0,537869,0,3535842,0,4157516,2020,2022
2018,185,Public Works,Edd (Design Rd and From ROW only) Seagoville To Garden Grove,U_VA20,F_1V22,14,,0,0,0,0,750000,0,0,0,750000,2020,2020
2018,185,Public Works,Ewing Ave. From I35 E To Clarendon,U_VA15,F_1V22,5,,596687,0,596687,0,300000,0,5100000,0,5996687,2020,2022
2018,185,Public Works,Fort Commerce Worth Ave From Sylvan To West,P838,0556 / 4T22 / 7T22,6,,3476349,20948,3455401,0,0,0,0,0,3476349,,
2018,185,Public Works,Goodnight - Joe Field to Royal,U_U788,F_0P22 / F_1T22 / F_2T22 / F_8T22,13,,2037224,1889444,147781,0,0,0,0,0,2037224,,
2018,185,Public Works,Goodnight - Royal to North of Harcourt,U_U787,F_1T22 / F_2T22 / F_4T22 / F_7T22 / F_8T22,6,,3504151,1224213,2279938,0,0,0,0,0,3504151,,
2018,"185, 186",Public Works,To Highland Primrose Rd From Ferguson To N. Of Entrance,S611,0556 / 2U22 / 4U22,9,,2018630,229882,1788748,0,0,0,0,0,2018630,,
2018,186,Public Works,Lamar (S) From IH 45 To Hatcher,S396,2U22,7,,9320993,5404310,3916684,0,0,0,0,0,9320993,,
2018,186,Public Works,Lamar (S) From Ih 45 To Hatcher,S396,3U22,7,,42656,32895,9762,0,0,0,0,0,42656,,
2018,186,Public Works,Live Oak -Olive to Central Boulevard,U_U791,F_2T22 / F_7T22,Citywide,,476604,113046,363557,0,0,0,0,0,476604,,
2018,186,Public Works,Pearl -Commerce to Live Oak,U_U798,F_2T22 / F_6R22 / F_6T22 / F_7T22 / F_8T22,6,,3076312,1723522,1352790,0,0,0,0,0,3076312,,
2018,186,Public Works,Lake June Pemberton Hill from Great Trinity Forest to,U_VA10,F_1V22,3,,0,0,0,0,1200000,604920,12175080,0,13980000,2020,2022
2018,186,Public Works,Red Bird Area Street Improvements,S612,1U22 / 2T22 / 2U22 / 3U22 / 4U22,3,,1987800,0,1987800,0,0,0,0,0,1987800,,
2018,186,Public Works,Sylvan Pedestrian Ave Phase Ii Lightings] [Funding For the,U_VA09,F_1V22,2,,6522,0,6522,0,242025,0,0,0,248547,2020,2020
2018,186,Public Works,Sylvan -West Commerce to Singleton,U_U802,F_0556 / F_1T22 / F_2T22 / F_3U22 / F_7T22,8,,650746,623905,26841,0,0,0,0,0,650746,,
2018,186,Public Works,Plaza Wheatland - Lancaster CL to Lancaster Rd,U_U803,F_2T22 / F_4T22 / F_5R22 / F_6R22 / F_7T22,Citywide,,961772,658336,303435,0,0,0,0,0,961772,,
2018,187,Public Works,Polk/Tyler Roundabouts,P894,3T22,1,,444694,366310,78384,0,0,0,0,0,444694,,
2018,187,Public Works,Polktyler Roundabouts,P894,4T22,1,,2279425,0,2279425,0,0,0,0,0,2279425,,
2018,187,Public Works,Central Signal Computer,R090,2T22 / 3R22 / 4R22 / 4T22 / 5R22 / 6R22 / 6T22,"2,14",,6721128,1956494,4764633,0,0,0,0,0,6721128,,
2018,187,Public Works,Great Trinity Forest Park,U_N966,F_3P14,,,515773,511404,4369,0,0,0,0,0,515773,,
2018,187,Public Works,Joppa Connector Trail Project,U_P922,F_6R22,5,,1253788,1253788,0,0,0,0,0,0,1253788,,
2018,187,Public Works,Trinity River Corridor Pr,U_N962,F_4P14,,,278599,276920,1679,0,0,0,0,0,278599,,
2018,188,Public Works,Traffic Signal Synchronization Project,U_VA27,F_1V22,9,,4009228,173174,3836054,0,0,0,0,0,4009228,,
2018,188,Public Works,Demand Warranted Signals and School Flashers - On-,U_U811,F_3R22,Citywide,,358609,358609,0,0,0,0,0,0,358609,,
2018,199,Storm Drainage Management,"10836, 10840, 10844 Meadowcliff Cir",U_W093,F_8T23,10,,0,0,0,0,0,0,0,0,1721,,
2018,199,Storm Drainage Management,845 N Oak Cliff Blvd,U_W090,F_3T23,1,,211171,203171,8000,0,0,0,0,0,211171,,
2018,199,Storm Drainage Management,Abrams Rd Bridge - Hike - Bike Trail,U_S700,F_8T23,10,,1013,0,1013,0,0,0,0,0,1013,,
2018,199,Storm Drainage Management,[WRC Anderson 164] Bonner Park Site 1 - Hike - Bike Trail,U_S701,F_8T23,10,,1223,0,1223,0,0,0,0,0,1223,,
2018,199,Storm Drainage Management,Audelia 11601 [Audelia - E Bank],U_S702,F_3U23,10,,587700,49198,538502,0,0,0,0,0,587700,,
2018,199,Storm Drainage Management,Bainbridge 2733,U_S703,F_8T23,3,,1043,0,1043,0,0,0,0,0,1043,,
2018,199,Storm Drainage Management,"Baymar Lane, 6201",U_VD26,F_1V23,12,,0,0,0,40000,160000,0,0,0,200000,2019,2020
2018,199,Storm Drainage Management,Beechmont Dr 2507,U_S704,F_3U23,9,,117253,7847,109407,0,0,0,0,0,117253,,
2018,199,Storm Drainage Management,"Betty Jane, 10225",U_VD27,F_1V23,13,,0,0,0,39400,157600,0,0,0,197000,2019,2020
2018,199,Storm Drainage Management,Blackstone 2709,U_S705,F_1T23,3,,1565,1565,0,0,0,0,0,0,1565,,
2018,199,Storm Drainage Management,Blackstone 2729,U_S706,F_1T23,3,,588,0,588,0,0,0,0,0,588,,
2018,199,Storm Drainage Management,Blackstone 2745,U_S707,F_8T23,3,,1223,0,1223,0,0,0,0,0,1223,,
2018,200,Storm Drainage Management,Blue Ridge 3721,U_S708,F_8T23,3,,1223,0,1223,0,0,0,0,0,1223,,
2018,200,Storm Drainage Management,Bonnie View Over Five Mile Creek,U_VD12,F_1V23,8,,129000,0,129000,516000,0,0,0,0,645000,2019,2019
2018,200,Storm Drainage Management,"Brittania Way, 8470-8506, Erosion Control Pilo",tU_VD20,F_1V23,10,,0,0,0,54000,216000,0,0,0,270000,2019,2020
2018,200,Storm Drainage Management,"Brushy Creek Trail, 5719",U_VD23,F_1V23,12,,0,0,0,63000,252000,0,0,0,315000,2019,2020
2018,200,Storm Drainage Management,Burninglog 13156,U_S709,F_3U23,10,,68600,0,68600,0,0,0,0,0,68600,,
2018,200,Storm Drainage Management,Caracas 5410 - 5416,U_S710,F_8T23,3,,1373,0,1373,0,0,0,0,0,1373,,
2018,200,Storm Drainage Management,Cavender 445,U_S711,F_8T23,1,,1223,0,1223,0,0,0,0,0,1223,,
2018,200,Storm Drainage Management,Cedar Springs 5910,U_S712,F_8T23,2,,1283,0,1283,0,0,0,0,0,1283,,
2018,200,Storm Drainage Management,Church Rd 9233,U_S713,F_8T23,10,,2578,0,2578,0,0,0,0,0,2578,,
2018,200,Storm Drainage Management,"Claren Court 7106, 7110, 7114",U_VD24,F_1V23,12,,0,0,0,34600,138400,0,0,0,173000,2019,2020
2018,200,Storm Drainage Management,Clarendon 3435,U_S714,F_8T23,1,,1163,0,1163,0,0,0,0,0,1163,,
2018,200,Storm Drainage Management,Clearbrook Lane 10500 Blk,U_VD17,F_1V23,9,,0,0,0,30000,120000,0,0,0,150000,2019,2020
2018,200,Storm Drainage Management,"Clubcreek Circle 8903, 8907, 8911",U_VD14,F_1V23,10,,175400,0,175400,701600,0,0,0,0,877000,2019,2019
2018,200,Storm Drainage Management,Clubhouse Circle 6523 - 6527,U_S715,F_3U23,11,,112341,14225,98116,0,0,0,0,0,112341,,
2018,200,Storm Drainage Management,Colorado [W] 705,U_S716,F_8T23,1,,1223,0,1223,0,0,0,0,0,1223,,
2018,200,Storm Drainage Management,Coombs Creek - Hampton To Davis [Coordinate,U_VD01,F_1V23,1,,0,0,0,2100000,0,0,0,0,2100000,2019,2019
2018,200,Storm Drainage Management,Coombs I-30 Outfalls,U_W091,F_8T23,1,,92387,73499,18888,0,0,0,0,0,92387,,
2018,200,Storm Drainage Management,Country Brook Pond Btwn Park Grove Ln - Quai,l U_S717,F_3U23,12,,49157,14196,34961,0,0,0,0,0,49157,,
2018,200,Storm Drainage Management,"Deep Hill Circle 2625,2641,2663,2667, 2687,2",6U_VD02,F_1V23,3,,207573,0,207573,1096000,0,0,0,0,1303573,2019,2019
2018,200,Storm Drainage Management,"Deep Hill Circle 2671, 2675, 2679. 2683",U_S718,F_8T23,3,,1223,0,1223,0,0,0,0,0,1223,,
2018,201,Storm Drainage Management,Dixon Branch At Easton Rd,U_S719,F_3U23,9,,8452,7838,614,0,0,0,0,0,8452,,
2018,201,Storm Drainage Management,"El Cerrito, 2420, 2460, 2522",U_VD10,F_1V23,7,,105600,0,105600,422400,0,0,0,0,528000,2019,2019
2018,201,Storm Drainage Management,"El Cerrito Storm Drainage, 2470",U_VD11,F_1V23,7,,40000,0,40000,160000,0,0,0,0,200000,2019,2019
2018,201,Storm Drainage Management,Fair Oaks Crossing 8201,U_S720,F_3U23,10,,126890,29235,97655,0,0,0,0,0,126890,,
2018,201,Storm Drainage Management,Fair Oaks Crossing 8849,U_S721,F_8T23,10,,1543,0,1543,0,0,0,0,0,1543,,
2018,201,Storm Drainage Management,Five Mile Pkwy W. 622,U_T465,F_8T23,4,,300,0,300,0,0,0,0,0,300,,
2018,201,Storm Drainage Management,Five Mile Pkwy W 922,U_S722,F_8T23,4,,1223,0,1223,0,0,0,0,0,1223,,
2018,201,Storm Drainage Management,Glen Oaks 816,U_S723,F_3U23,4,,137100,0,137100,0,0,0,0,0,137100,,
2018,201,Storm Drainage Management,Glendale Park Sit E1 - Pavilion,U_S724,F_3U23,3,,86576,5740,80836,0,0,0,0,0,86576,,
2018,201,Storm Drainage Management,Glendale Park Site 3- S Of Food Bridge,U_S725,F_3U23,3,,34300,0,34300,0,0,0,0,0,34300,,
2018,201,Storm Drainage Management,Glendale Park Site 4 - N Of Footbridge,U_S726,F_3U23,3,,34300,4900,29400,0,0,0,0,0,34300,,
2018,201,Storm Drainage Management,Greenville Ave 9230-Vista View 8915,U_S728,F_3U23,10,,201077,16460,184617,0,0,0,0,0,201077,,
2018,201,Storm Drainage Management,Hampton Rd [S] 3817,U_S729,F_8T23,3,,1373,0,1373,0,0,0,0,0,1373,,
2018,201,Storm Drainage Management,Harry Moss Park Site 1 - S Of Ped Bridge,U_S730,F_8T23,10,,1163,0,1163,0,0,0,0,0,1163,,
2018,201,Storm Drainage Management,Healey 2116 - Kingsman 9869,U_S731,F_3U23,9,,137177,4706,132470,0,0,0,0,0,137177,,
2018,201,Storm Drainage Management,"Highland Road, 2447",U_VD68,F_1V23,7,,0,0,0,0,19500,175500,0,0,195000,2020,2021
2018,201,Storm Drainage Management,"Hillside Drive, 3604",U_VD18,F_1V23,9,,0,0,0,30000,120000,0,0,0,150000,2019,2020
2018,201,Storm Drainage Management,Joe's Creek - TXU ROW and 3900 Block Vinecre,U_VD28,F_1V23,13,,0,0,0,35000,315000,0,0,0,350000,2019,2020
2018,201,Storm Drainage Management,Kalani 6323,U_S732,F_3U23,11,,20111,0,20111,0,0,0,0,0,20111,,
2018,201,Storm Drainage Management,Kiesthill Dr 3431,U_S733,F_8T23,3,,1223,0,1223,0,0,0,0,0,1223,,
2018,202,Storm Drainage Management,"Kiesthill Drive, 3335",U_VD04,F_1V23,3,,60000,0,60000,240000,0,0,0,0,300000,2019,2019
2018,202,Storm Drainage Management,Kildare 4927,U_S734,F_3U23,3,,85700,7215,78485,0,0,0,0,0,85700,,
2018,202,Storm Drainage Management,Kiltartan 1511,U_S735,F_3U23,9,,169638,29045,140593,0,0,0,0,0,169638,,
2018,202,Storm Drainage Management,Kiowa Parkway Hike - Bike Trail,U_S736,F_8T23,11,,1013,0,1013,0,0,0,0,0,1013,,
2018,202,Storm Drainage Management,Lanett Circle N 10741,U_S737,F_8T23,10,,1543,50,1493,0,0,0,0,0,1543,,
2018,202,Storm Drainage Management,Langdale Circle 8668 - 8656,U_S738,F_8T23,10,,186,186,0,0,0,0,0,0,186,,
2018,202,Storm Drainage Management,Lyre Lane 6909 - Chantilly Ct,U_S739,F_3U23,9,,143269,10850,132418,0,0,0,0,0,143269,,
2018,202,Storm Drainage Management,Martin Weiss Park Site 1 - Pavilion,U_S740,F_8T23,1,,1013,0,1013,0,0,0,0,0,1013,,
2018,202,Storm Drainage Management,Martin Weiss Park Site 3 - Ped Bridge,U_S741,F_3U23,1,,34900,4486,30414,0,0,0,0,0,34900,,
2018,202,Storm Drainage Management,"Meadowcliff 10720, 10726",U_VD13,F_1V23,10,,170600,0,170600,682400,0,0,0,0,853000,2019,2019
2018,202,Storm Drainage Management,"Mercedes 6607, 6615, 6621",U_S742,F_8T23,9,,1243,0,1243,0,0,0,0,0,1243,,
2018,202,Storm Drainage Management,"Mill Creek, Peaks Branch And State Thomas",U_S769,F_4U23,"2,7,14",,218600000,2428296,216171704,0,0,0,0,0,218600000,,
2018,202,Storm Drainage Management,"Nedra Way, 15821, 15827",U_VD25,F_1V23,12,,0,0,0,29000,116000,0,0,0,145000,2019,2020
2018,202,Storm Drainage Management,Oates Drive 1407,U_VD19,F_1V23,9,,0,0,0,38000,152000,0,0,0,190000,2019,2020
2018,202,Storm Drainage Management,Pagewood 10553,U_S743,F_3U23,11,,29700,0,29700,0,0,0,0,0,29700,,
2018,202,Storm Drainage Management,Parkdale Bridge - White Rock Creek Tributary,U_VD08,F_1V23,7,,19400,0,19400,77600,0,0,0,0,97000,2019,2019
2018,202,Storm Drainage Management,"Pentagon Parkway, W. 1122",U_VD06,F_1V23,4,,96000,0,96000,384000,0,0,0,0,480000,2019,2019
2018,202,Storm Drainage Management,Public Erosion Control,U_VD15,F_1V23,CW,,62000,0,62000,248000,0,0,0,0,310000,2019,2019
2018,202,Storm Drainage Management,"Putting Green 6521, 6629, 6637, 6729",U_VD03,F_1V23,3,,160000,0,160000,640000,0,0,0,0,800000,2019,2019
2018,202,Storm Drainage Management,"Riverhill Drive, 17418",U_VD22,F_1V23,12,,0,0,0,37600,150400,0,0,0,188000,2019,2020
2018,202,Storm Drainage Management,Rocky Branch - Middle Downs Sites 1-4,U_S744,F_8T23,10,,7413,0,7413,0,0,0,0,0,7413,,
2018,203,Storm Drainage Management,Rosemont Rd 7322,U_S745,F_3U23,5,,97155,46,97109,0,0,0,0,0,97155,,
2018,203,Storm Drainage Management,Royal Lane 7832 - 7920,U_S746,F_8T23,11,,9800,0,9800,0,0,0,0,0,9800,,
2018,203,Storm Drainage Management,Royal Lane 9750 [Jackson Branch - E Branch],U_S747,F_3U23,10,,321005,35125,285880,0,0,0,0,0,321005,,
2018,203,Storm Drainage Management,"Shady Hollow Ct, 3300 Block & Boulder Drive",U_VD16,F_1V23,3,,0,0,0,340000,1360000,0,0,0,1700000,2019,2020
2018,203,Storm Drainage Management,Skillman 7920 [Jackson Branch - E Branch],U_S748,F_3U23,10,,358554,61132,297422,0,0,0,0,0,358554,,
2018,203,Storm Drainage Management,Skillman 8109,U_S749,F_8T23,10,,1013,0,1013,0,0,0,0,0,1013,,
2018,203,Storm Drainage Management,Sperry St 3220,U_S750,F_3U23,9,,85391,3522,81869,0,0,0,0,0,85391,,
2018,203,Storm Drainage Management,Spring Grove 13316,U_S751,F_3U23,11,,77615,13753,63861,0,0,0,0,0,77615,,
2018,203,Storm Drainage Management,Spring Valley 8444,U_S752,F_3U23,11,,227970,37720,190250,0,0,0,0,0,227970,,
2018,203,Storm Drainage Management,"Springwater 9204, 9210, 9216",U_S753,F_3U23,9,,302775,46006,256768,0,0,0,0,0,302775,,
2018,203,Storm Drainage Management,Squaw Valley 17628,U_S754,F_3U23,12,,80140,2302,77838,0,0,0,0,0,80140,,
2018,203,Storm Drainage Management,Stedman Cir 17309 & 17315,U_VD21,F_1V23,12,,0,0,0,60000,240000,0,0,0,300000,2019,2020
2018,203,Storm Drainage Management,"Summer Creek Crc 6121, 6123, 6125, 6127, 61",3U_S755,F_8T23,13,,17660,0,17660,0,0,0,0,0,17660,,
2018,203,Storm Drainage Management,Sunland St 11825,U_S756,F_3U23,9,,6214,6214,0,0,0,0,0,0,6214,,
2018,203,Storm Drainage Management,"Talbot Parkway, 6760",U_VD05,F_1V23,3,,73000,0,73000,292000,0,0,0,0,365000,2019,2019
