cip_year,source_page,department,project_name,project_id,project_type,funding_source,address_location,comp_date,previous_appropriations,spent,remaining,year_2022,year_2023,project_total,future_cost,start_year,end_year
2021,34,City Facilities,Unspecified ADA Improvements,VH12,City Court and Facilities Municipal,2017 Bonds,Citywide,10/2022,1730000,243398,1486603,1500000,0,3230000,0,2022,2022
2021,"34, 35",City Facilities,Vickery Meadow Branch Library,VE03,City Court and Facilities Municipal,2017 Bonds / Other GO Non-Debt CIP -,13,03/2021,7814398,6949875,864522,0,0,7814398,0,,
2021,35,City Facilities,Vickery Meadow Community Court,W141,City Court and Facilities Municipal,2006 Bonds,Citywide,06/2021,532790,454427,78363,0,0,532790,0,,
2021,35,City Facilities,West Dallas Multipurpose Center,VH13,City Court and Facilities Municipal,2017 Bonds,6,07/2021,2761000,2353659,407341,0,0,2761000,0,,
2021,35,City Facilities,Wingate Inn- 8650 N. Stemmons Fwy,VJ09,Homeless Services Housing,2017 Bonds,2,09/2023,2590,2590,0,0,0,2590,0,,
2021,35,City Facilities,Grand Total,,,,,,0,0,0,0,0,-38000000,38000000,,
2021,40,Convention & Event Services,Convention Center Facility Improvements,W111,Convention Improvement Center,Center Program Convention Capital,2,Ongoing,8659638,2209580,6450058,1500000,2000000,12159638,13437500,2022,2023
2021,40,Convention & Event Services,Convention Center Master Plan,W433,Convention Improvement Center,Center Program Convention Capital,2,08/2021,4953198,0,4953198,3572237,7352793,15878228,9771004,2022,2023
2021,40,Convention & Event Services,Convention Facility ElevatorEscalator Improvement Project,W106,Convention Improvement Center,Center Program Convention Capital,2,09/2023,4658334,332178,4326156,2094763,918482,7671579,0,2022,2023
2021,40,Convention & Event Services,Convention Facility Wayfinding Signage,W102,Convention Improvement Center,Center Program Convention Capital,2,Ongoing,1875000,0,1875000,0,0,1875000,0,,
2021,40,Convention & Event Services,EBJ Union Station,W602,Convention Improvement Center,Center Program Convention Capital,2,Ongoing,0,0,0,200000,330625,530625,1317471,2022,2023
2021,40,Convention & Event Services,Electronic-Mechanical Lock Replacement,W219,Convention Improvement Center,Center Program Convention Capital,2,09/2022,2500000,0,2500000,0,0,2500000,0,,
2021,40,Convention & Event Services,F Hall Roof Replacement,W295,Convention Improvement Center,Center Program Convention Capital,2,09/2023,1800000,596440,1203560,0,0,1800000,0,,
2021,41,Convention & Event Services,Facility Security (Camera Maintenance Contract),W104,Convention Improvement Center,Center Program Convention Capital,2,Ongoing,725000,506904,218096,0,0,725000,0,,
2021,41,Convention & Event Services,Fire Sprinkler Pipe Replacement,W298,Convention Improvement Center,Center Program Convention Capital,2,Ongoing,5376867,165367,5211500,0,0,5376867,0,,
2021,41,Convention & Event Services,Flatwork around Facility,W297,Convention Improvement Center,Center Program Convention Capital,2,Ongoing,2000000,0,2000000,0,0,2000000,0,,
2021,41,Convention & Event Services,JOC Projects,W604,Convention Improvement Center,Center Program Convention Capital,2,Ongoing,0,0,0,1375000,1718750,3093750,4448438,2022,2023
2021,41,Convention & Event Services,KBHCCD Interior- Exterior Door Replacement Project,W218,Convention Improvement Center,Center Program Convention Capital,2,09/2022,1800000,0,1800000,0,0,1800000,0,,
2021,41,Convention & Event Services,KBHCCD Water Infiltration Project,W188,Convention Improvement Center,Center Program Convention Capital,2,09/2027,4600000,919476,3680524,4500000,2700000,11800000,5200000,2022,2023
2021,41,Convention & Event Services,Operable Wall Repairs,W175,Convention Improvement Center,Center Program Convention Capital,2,09/2021,1536904,567120,969784,0,0,1536904,0,,
2021,41,Convention & Event Services,Pioneer Plaza,W601,Convention Improvement Center,Center Program Convention Capital,2,Ongoing,0,0,0,69000,79350,148350,301133,2022,2023
2021,41,Convention & Event Services,Restroom Modernization and Accessibility Improvements,W431,Convention Improvement Center,Center Program Convention Capital,2,09/2025,3049493,68667,2980826,1100000,1100000,5249493,2200000,2022,2023
2021,41,Convention & Event Services,Reunion Parking Center Assessment & Repairs,W291,Convention Improvement Center,Center Program Convention Capital,2,09/2021,5767033,404562,5362471,0,0,5767033,0,,
2021,42,Convention & Event Services,Spectra Projects,W603,Convention Improvement Center,Center Program Convention Capital,2,Ongoing,0,0,0,1784000,5000000,6784000,8535537,2022,2023
2021,42,Convention & Event Services,TBAAL Capital Improvements,W432,Convention Improvement Center,Center Program Convention Capital,2,Ongoing,720135,464445,255690,805000,800000,2325135,3788917,2022,2023
2021,42,Convention & Event Services,War Memorial Repairs,W294,Convention Improvement Center,Center Program Convention Capital,2,09/2021,150000,260028,-110028,0,0,260028,0,,
2021,42,Convention & Event Services,Grand Total,,,,,,0,0,0,0,0,0,0,,
2021,50,Economic Development,1632 MLK Blvd. Project - St. Phillips Redevelopment Project,VI27,Development Economic Bonds,2017 Bonds,7,12/2022,1000000,1000000,0,0,0,1000000,0,,
2021,50,Economic Development,1712 Commerce Hotel,P952,District Connection Downtown TIF,Other GO Non-Debt CIP -,14,09/2024,713880,0,713880,141712,141712,997304,9905961,2022,2023
2021,50,Economic Development,2101 Taylor St Development,P847,Farmers District Market TIF,Other GO Non-Debt CIP -,2,09/2022,1033665,0,1033665,3156799,0,4190464,0,2022,2022
2021,50,Economic Development,411 N Akard Bldg Redevelopment,P943,District Connection Downtown TIF,Other GO Non-Debt CIP -,14,09/2024,1747637,1525160,222477,166221,3184293,5098151,4967506,2022,2023
2021,50,Economic Development,5580 Peterson Lane Future Midtown Park,VI32,Development Economic Bonds,2017 Bonds,11,Ongoing,3000000,0,3000000,0,0,3000000,0,,
2021,50,Economic Development,Adolphus Tower Project,1880,City District Center TIF,Other GO Non-Debt CIP -,14,06/2023,2258605,0,2258605,2083862,139634,4482101,0,2022,2023
2021,50,Economic Development,Affordable Housing Partcip,P008,Housing,Other GO Non-Debt CIP -,Citywide,Ongoing,1620566,1546863,73703,0,0,1620566,0,,
2021,50,Economic Development,Bishop Arts Station,W059,Oak Cliff District Gateway TIF,Other GO Non-Debt CIP -,1,09/2022,7225555,4685591,2539964,2136273,0,9361828,0,2022,2022
2021,50,Economic Development,Cabana Hotel 899 N. Stemmons,W500,Design District District TIF,Other GO Non-Debt CIP -,6,12/2025,0,0,0,0,0,0,500000,,
2021,51,Economic Development,CD1 - Southern Gateway,W483,Equity Revitalization,Other GO Non-Debt CIP - / 2003 Bonds,1,09/2022,370767,0,370767,0,0,370767,0,,
2021,51,Economic Development,CD10 - LBJ Skillman,W492,Equity Revitalization,Other GO Non-Debt CIP - / 2003 Bonds,10,09/2022,1119322,71682,1047640,0,0,1119322,0,,
2021,51,Economic Development,CD11 - Midtown,W493,Equity Revitalization,Other GO Non-Debt CIP -,11,09/2022,500000,301178,198822,0,0,500000,0,,
2021,51,Economic Development,CD12 - Streets,W494,Equity Revitalization,Other GO Non-Debt CIP -,12,09/2022,500000,0,500000,0,0,500000,0,,
2021,51,Economic Development,CD13 - Vickery Meadows,W495,Equity Revitalization,Other GO Non-Debt CIP - / 2003 Bonds,13,09/2022,1000000,463928,536072,0,0,1000000,0,,
2021,51,Economic Development,CD14 - Streets,W496,Equity Revitalization,Other GO Non-Debt CIP - / 2003 Bonds,14,09/2022,734911,33825,701086,0,0,734911,0,,
2021,51,Economic Development,CD2 - Jubilee Park,W484,Equity Revitalization,Other GO Non-Debt CIP -,2,09/2022,500000,0,500000,0,0,500000,0,,
2021,51,Economic Development,CD3 - Executive Airport,W485,Equity Revitalization,Other GO Non-Debt CIP -,3,09/2022,1000000,100000,900000,0,0,1000000,0,,
2021,51,Economic Development,CD4 -The Bottom/10th Street,W486,Equity Revitalization,Other GO Non-Debt CIP - / 2003 Bonds,4,09/2022,1500000,435151,1064849,0,0,1500000,0,,
2021,"51, 52",Economic Development,CD5 - Buckner Station / Pleasant Grove,W487,Equity Revitalization,Other GO Non-Debt CIP - / 1998 Bonds / 2003 Bonds,5,09/2022,3697259,12950,3684309,0,0,3697259,0,,
2021,52,Economic Development,CD6 - West Dallas,W488,Equity Revitalization,Other GO Non-Debt CIP -,6,09/2022,2500000,500000,2000000,0,0,2500000,0,,
2021,52,Economic Development,CD7 - Forest Heights,W489,Equity Revitalization,Other GO Non-Debt CIP - / 2003 Bonds,7,09/2022,541810,488994,52816,0,0,541810,0,,
2021,52,Economic Development,CD8 - University Hills,W490,Equity Revitalization,Other GO Non-Debt CIP -,8,09/2022,2500000,464744,2035256,0,0,2500000,0,,
2021,52,Economic Development,CD9 - Casa View,W491,Equity Revitalization,Other GO Non-Debt CIP - / 2003 Bonds,9,09/2022,1000000,133356,866644,0,0,1000000,0,,
2021,52,Economic Development,Cedars Branch Bridge,P895,Medical TIF Southwestern District,Other GO Non-Debt CIP -,2,12/2023,0,0,0,826500,0,826500,0,2022,2022
2021,52,Economic Development,Cedars Branch Town Homes,P896,Medical TIF Southwestern District,Other GO Non-Debt CIP -,2,12/2027,6938452,0,6938452,0,0,6938452,0,,
2021,52,Economic Development,Cedars Tax Increment,Q001,Cedars TIF District,Other GO Non-Debt CIP -,2,12/2022,5493630,1344047,4149583,2422948,2550346,10466924,8480733,2022,2023
2021,52,Economic Development,Cedars-Admin,9927,Cedars TIF District,Other GO Non-Debt CIP -,2,12/2022,929071,934667,-5596,125000,125000,1179071,375000,2022,2023
2021,52,Economic Development,City Center - Administrative,9870,City District Center TIF,Other GO Non-Debt CIP -,"2, 14",12/2038,2528415,2529138,-723,202750,202750,2933915,608250,2022,2023
2021,52,Economic Development,City Center Tax Increment,9912,City District Center TIF,Other GO Non-Debt CIP -,"2, 14",12/2038,16748004,6105782,10642222,2545705,7843749,27137458,23145652,2022,2023
2021,52,Economic Development,City Center TIF District Fund,W174,City District Center TIF,Other GO Non-Debt CIP -,"2, 14",09/2022,526581,536321,-9740,338679,0,865260,0,2022,2022
2021,52,Economic Development,Community Garden & Futsal Field,P848,Farmers District Market TIF,Other GO Non-Debt CIP -,2,09/2023,10760,0,10760,369814,220074,600648,0,2022,2023
2021,52,Economic Development,Continental Bldg Increment Repayment,P832,District Connection Downtown TIF,Other GO Non-Debt CIP -,14,09/2028,1921380,1279062,642318,150119,150119,2221618,450357,2022,2023
2021,53,Economic Development,Continental Gin Redevelopment Project,7328,Deep District Ellum TIF,Other GO Non-Debt CIP -,2,09/2021,6000000,0,6000000,0,0,6000000,0,,
2021,53,Economic Development,Cypress Waters Phase II Development,P759,Cypress District Waters TIF,Other GO Non-Debt CIP -,6,09/2022,7735892,2050614,5685278,588937,0,8324829,0,2022,2022
2021,53,Economic Development,Cypress Waters Repayment of Advances,P634,Cypress District Waters TIF,Other GO Non-Debt CIP -,6,12/2041,762271,0,762271,130000,555487,1447758,25946023,2022,2023
2021,53,Economic Development,Cypress Waters TIF Admin.,P633,Cypress District Waters TIF,Other GO Non-Debt CIP -,6,12/2041,134435,134542,-107,70000,70000,274435,210000,2022,2023
2021,53,Economic Development,Dallas Heritage Village,W438,Cedars TIF District,Other GO Non-Debt CIP -,2,12/2021,650000,0,650000,0,0,650000,0,,
2021,53,Economic Development,Davis Garden - Repayment of Advances,P563,Davis District Garden TIF,Other GO Non-Debt CIP -,"1, 3",12/2039,2796759,70,2796689,378979,1174472,4350210,6689690,2022,2023
2021,53,Economic Development,Davis Garden Admin,P409,Davis District Garden TIF,Other GO Non-Debt CIP -,"1, 3",12/2039,300000,292510,7490,137750,137750,575500,413250,2022,2023
2021,53,Economic Development,Davis Street Infrastructure Improvements,P754,Davis District Garden TIF,Other GO Non-Debt CIP -,"1, 3",09/2021,606779,605824,956,0,0,606779,0,,
2021,53,Economic Development,Debt Service Transfer to PPPF (Red Bird Mall Redev Project),Q008,Mall District Area Redevelopment TIF,Other GO Non-Debt CIP -,8,12/2033,48000,84860,-36860,71000,88000,207000,295000,2022,2023
2021,53,Economic Development,Deep Ellum Admin,P407,Deep District Ellum TIF,Other GO Non-Debt CIP -,"2, 7, 14",12/2027,325027,336535,-11508,127750,127750,580527,383250,2022,2023
2021,53,Economic Development,Deep Ellum Repay Dev Adv,P406,Deep District Ellum TIF,Other GO Non-Debt CIP -,"2, 7, 14",12/2027,3363525,595424,2768101,6161915,7419848,16945288,24600244,2022,2023
2021,53,Economic Development,Design District Admin,P404,Design District District TIF,Other GO Non-Debt CIP -,"2, 6",12/2028,307304,310455,-3152,117750,117750,542804,353250,2022,2023
2021,53,Economic Development,Design District TIF - Repayment of Advances,P471,Design District District TIF,Other GO Non-Debt CIP -,"2, 6",12/2028,24708286,0,24708286,1136172,3621561,29466019,20263241,2022,2023
2021,54,Economic Development,Design DistrictTIF,P926,Design District District TIF,Other GO Non-Debt CIP -,Citywide,09/2022,7800000,7650000,150000,150000,0,7950000,0,2022,2022
2021,54,Economic Development,Development of Phase I of the AT LAST Project,VI20,Development Economic Bonds,2017 Bonds,5,09/2021,400000,400000,0,0,0,400000,0,,
2021,54,Economic Development,DHADC Land Bank Services,W310,Housing,2006 Bonds,Citywide,09/2023,1500000,1230000,270000,0,0,1500000,0,,
2021,54,Economic Development,Digital Realty Expansion and Renovation,W675,Partnership Public-Private Program,Other GO Non-Debt CIP -,Citywide,Ongoing,200000,0,200000,0,0,200000,0,,
2021,54,Economic Development,Disc Eco Dev CD3- Sq 67 SC,VI07,Development Economic Bonds,2017 Bonds,3,10/2022,1450000,1450000,0,0,0,1450000,0,,
2021,54,Economic Development,Disc Eco Dev CD6 SDMIF,VI09,Development Economic Bonds,2017 Bonds,4,09/2026,2500000,135000,2365000,0,0,2500000,0,,
2021,54,Economic Development,Disc Eco Dev CD6 HAWK Signal - Singleton - ECO,VI08,Development Economic Bonds,2017 Bonds,6,09/2021,250000,106636,143364,0,0,250000,0,,
2021,54,Economic Development,Disc Mayor Golden Seeds,VI10,Development Economic Bonds,2017 Bonds,4,12/2022,500000,0,500000,0,0,500000,0,,
2021,54,Economic Development,DISD – Hogg Elementary,W300,Oak Cliff District Gateway TIF,Other GO Non-Debt CIP -,1,12/2023,1570000,0,1570000,0,0,1570000,0,,
2021,54,Economic Development,Downtown Connection TIF - Increment,P305,District Connection Downtown TIF,Other GO Non-Debt CIP -,14,12/2035,10530578,3828726,6701852,225000,225000,10980578,79314742,2022,2023
2021,54,Economic Development,Eco Dev Program for CIty of Dallas Neighborhood Empowerment No. 10 (NEZ 10),VI13,Development Economic Bonds,2017 Bonds,5,09/2026,1000000,0,1000000,0,0,1000000,0,,
2021,54,Economic Development,Economic Development - Citywide,W513,Development Economic Bonds,2012 Bonds,Citywide,Ongoing,2835802,0,2835802,0,0,2835802,0,,
2021,55,Economic Development,Economic Development and Housing Demand,S801,Housing,2012 Bonds,Citywide,Ongoing,13784592,8141027,5643566,0,0,13784592,0,,
2021,55,Economic Development,Economic Development-ECO Transfer Unit,VI01,Development Economic Bonds,2017 Bonds,Citywide,09/2026,3426349,0,3426349,4828865,5611368,13866583,0,2022,2023
2021,55,Economic Development,Farmers Market GT Defeasance 2013,1737,Development Economic Bonds,Other GO Non-Debt CIP -,2,Ongoing,3230000,1213492,2016508,0,0,3230000,0,,
2021,55,Economic Development,Farmers Mkt Admin,9576,Farmers District Market TIF,Other GO Non-Debt CIP -,2,12/2028,799369,805976,-6607,147750,147750,1094869,443250,2022,2023
2021,55,Economic Development,Farmers Mkt Tax Increment,Q005,Farmers District Market TIF,Other GO Non-Debt CIP -,2,12/2028,3484332,0,3484332,0,1370354,4854686,3199521,2023,2023
2021,55,Economic Development,Farmers Mkt Tax Increment,Q025,Farmers District Market TIF,Other GO Non-Debt CIP -,2,12/2028,3248832,4987573,-1738741,0,1964766,5213598,8614440,2023,2023
2021,55,Economic Development,Fire Station 58,W630,Cypress District Waters TIF,Other GO Non-Debt CIP -,6,09/2023,0,0,0,5741741,6558259,12300000,0,2022,2023
2021,55,Economic Development,FM Mixed-Use Development,P846,Farmers District Market TIF,Other GO Non-Debt CIP -,2,09/2021,8752368,5924068,2828300,0,0,8752368,0,,
2021,55,Economic Development,Fort Worth Ave Admin,P408,Fort TIF Worth District Avenue,Other GO Non-Debt CIP -,"1, 6",12/2029,306563,308602,-2038,112750,112750,532063,338250,2022,2023
2021,55,Economic Development,Fort Worth Ave. - Repayment of Advances,P562,Fort TIF Worth District Avenue,Other GO Non-Debt CIP -,"1, 6",12/2029,2688285,8643,2679642,0,4088310,6776595,13567785,2023,2023
2021,55,Economic Development,FY20 DWU Fee for Unserved Areas,W647,Water Service Unserved to the,Other GO Non-Debt CIP -,Citywide,09/2022,5773060,5773060,0,0,0,5773060,0,,
2021,55,Economic Development,Gateway Oak Cliff Project,W681,Oak Cliff District Gateway TIF,Other GO Non-Debt CIP -,1,12/2025,0,0,0,0,1500000,1500000,0,2023,2023
2021,55,Economic Development,Grand Park South - Repayment of Advances,P397,Grand Park District South TIF,Other GO Non-Debt CIP -,7,12/2035,597967,0,597967,185676,188811,972454,585557,2022,2023
2021,55,Economic Development,Grand Park South - TIF Administration,P396,Grand Park District South TIF,Other GO Non-Debt CIP -,7,12/2035,204976,205198,-222,127750,127750,460476,383250,2022,2023
2021,56,Economic Development,Hensley Field re- use and redevelopment project,VI25,Development Economic Bonds,2017 Bonds,3,06/2022,862609,862609,0,0,0,862609,0,,
2021,56,Economic Development,Hou Prop 8 Acquisition & Demolition,T808,Housing,2006 Bonds,Citywide,Ongoing,5209692,5164692,45000,0,0,5209692,0,,
2021,56,Economic Development,Housing - Acquisition and Demolition,T807,Housing,2006 Bonds,Citywide,Ongoing,8703770,8691090,12680,0,0,8703770,0,,
2021,56,Economic Development,Housing - Land Bank,T802,Housing,2006 Bonds,Citywide,Ongoing,1350000,1302418,47582,0,0,1350000,0,,
2021,56,Economic Development,Housing Demand Driven Projects,S803,Housing,2012 Bonds,Citywide,Ongoing,2871313,2258967,612346,0,0,2871313,0,,
2021,56,Economic Development,Housing Purposes,P477,Housing,Other GO Non-Debt CIP -,Citywide,Ongoing,2000000,1989780,10220,0,0,2000000,0,,
2021,56,Economic Development,Housing Transfer Unit,VI26,Housing,2017 Bonds,13,10/2023,419874,0,419874,4028879,3421137,7869890,0,2022,2023
2021,56,Economic Development,Improvements at 32 Pinnacle Park Blvd,P584,Davis District Garden TIF,Other GO Non-Debt CIP -,"1, 3",09/2021,907462,747650,159812,0,0,907462,0,,
2021,56,Economic Development,INCAP Frontage Road Project,P585,Davis District Garden TIF,Other GO Non-Debt CIP -,"1, 3",09/2021,436343,0,436343,0,0,436343,0,,
2021,56,Economic Development,Integrated Community Development Project,VI29,Development Economic Bonds,2017 Bonds,5,09/2021,25500,2000,23500,0,0,25500,0,,
2021,56,Economic Development,Joppa Neighbor Project SD,W085,Housing,2012 Bonds,Citywide,09/2023,280000,240000,40000,0,0,280000,0,,
2021,56,Economic Development,Klyde Warren Park Phase II,W677,City District Center TIF,Other GO Non-Debt CIP -,"2, 14",09/2024,0,0,0,0,0,0,1800000,,
2021,56,Economic Development,Kroger-Ocado Project,W476,Development Economic Bonds,2012 Bonds,Citywide,Ongoing,2000000,2000000,0,0,0,2000000,0,,
2021,57,Economic Development,Lake Highlands Tower Center,P373,Skillman District Corridor TIF,Other GO Non-Debt CIP -,"9, 14 10, 13,",09/2021,11667950,8337751,3330199,0,0,11667950,0,,
