cip_year,project_type,source_page,department,project_name,start_year,end_year,address_location,previous_appropriations,project_total,year_2024,year_2025,year_2026,year_2027,validation_label
2024,Alley Petitions,169,2017 Bonds,Glenleigh Dr.- Manning Ln. Existing Pavement To Manchester,,,13,97248,97248,0,0,0,0,
2024,Street Reconstruction,170,2017 Bonds,Grassy Ridge Trl From Penguin Dr To Scottsboro Ln,,,3,917573,917573,0,0,0,0,
2024,Traffic Signals,170,2024 Bonds,Great Trinity Forest- Longbranch,2026,2027,5 8,0,655000,0,0,75000,580000,
2024,Streetscape- Urban Design,170,2017 Bonds,Greater Casa View Area Streetscape Impro,2024,2024,Citywide,68321,185070,116749,0,0,0,
2024,Street Reconstruction,170,2017 Bonds,Greenhollow Ln From Coit Rd To Sapling Way,,,11,150145,150145,0,0,0,0,
2024,Traffic Signals,170,2024 Bonds,Greenspan- Wheatland,2027,2027,8,0,655000,0,0,0,655000,
2024,Traffic Signals,170,2024 Bonds,Greenville- Henderson,2027,2027,2 14,0,655000,0,0,0,655000,
2024,Street Petitions,170,2024 Bonds,Grove Hill Road from Forney Road to Samuell Blvd,2026,2027,7,0,4624898,0,0,693735,3931163,
2024,Street Petitions,170,2024 Bonds,Hartsdale Ave from Remond to existing pave north of Tangiers,2025,2027,1,0,556750,0,83513,0,473238,
2024,Complete Street,170,2024 Bonds,Harwood - Woodall Rogers To Main (CD14 Funds),2025,2027,14,0,700000,0,105000,0,595000,
2024,Complete Street,170,2024 Bonds,Harwood - Woodall Rogers To Main (CW Funds),2025,2027,14,0,14900000,0,2235000,0,12665000,
2024,Traffic Signals,170,2024 Bonds,Haskell-Private Driveway,2025,2027,2 14,0,655000,0,75000,0,580000,
2024,Intergovernmen tal Partnership Projects,170,1995 Bonds,Hatcher - Haskell To Indus,2024,2024,2 7,144000,145000,1000,0,0,0,
2024,Traffic Signals,170,2024 Bonds,Haverwood-Pear Ridge,2027,2027,12,0,655000,0,0,0,655000,
2024,Street Petitions,171,2017 Bonds,Hord Ave. - Moler St. To Brandon St.,,,3,163559,163559,0,0,0,0,
2024,Target Neighborhood,171,2017 Bonds,Hughes Lane from Churchill Way to Lafayette Way,2024,2024,11,1276822,1264889,-11933,0,0,0,
2024,Street Reconstruction,171,2017 Bonds,Hughes Ln from Wilderness Ct to Preston Rd,,,11,172012,172012,0,0,0,0,
2024,Streetscape- Urban Design,171,2017 Bonds,Hutchins - Eads/Colorado to Hutchins/8th,2024,2024,4,0,1400000,1400000,0,0,0,
2024,Intergovernmen tal Partnership Projects,171,2024 Bonds,I-30 East Deep Ellum/ Fair Park Street Grid Improvements,2027,2027,2 7,0,6900000,0,0,0,6900000,
2024,Traffic Signals,171,2024 Bonds,Illinois/Mountain Creek- Spur408/Walton Walker,2026,2027,3,0,655000,0,0,75000,580000,
2024,Traffic Signals,171,2024 Bonds,Illinois-Pierce,2025,2027,1 3,0,655000,0,75000,0,580000,
2024,Traffic Signals,171,2024 Bonds,Illinois-Western Park,2025,2027,1 3,0,655000,0,75000,0,580000,
2024,Bridge Repair and Modification,171,2024 Bonds,Irving Blvd (SH356) Over Elm Fork Trinity River,2025,2026,6,0,24750000,0,3712500,21037500,0,
2024,Street Reconstruction,171,2012 Bonds,JB JACKSON FROM GRAND TO MLK,,,7,912721,912721,0,0,0,0,
2024,Streetscape- Urban Design,171,2017 Bonds,Jefferson Blvd From Adams Ave To Polk St,2024,2024,1,166738,172108,5370,0,0,0,
2024,Complete Street,171,2024 Bonds,Jefferson Complete Street Design (Hampton to Polk),2026,2026,1,0,3000000,0,0,3000000,0,
2024,Target Neighborhood,172,2017 Bonds,Jefferson-Twelfth Connector Lane Diet- Removal,2024,2024,1,4331686,4350786,19100,0,0,0,
2024,Traffic Signals,172,2024 Bonds,Jefferson-Van Buren,2027,2027,1,0,655000,0,0,0,655000,
2024,Traffic Signals,172,2024 Bonds,Jim Miller-Piedmont,2025,2025,5,0,655000,0,655000,0,0,
2024,Traffic Signals,172,2024 Bonds,Katy Trail-Knox,2025,2025,14,0,655000,0,655000,0,0,
2024,Street Reconstruction,172,2017 Bonds,Kernack St From Phinney Ave To Burns Ave,2024,2024,1,141632,142632,1000,0,0,0,
2024,Complete Street,172,2012 Bonds,Knox from Katy Trail to US 75,2024,2024,14,236712,431177,194465,0,0,0,
2024,Street Reconstruction,172,2017 Bonds,La Manga Drive from Meadowcreek Drive to Shady Bank Drive,,,Citywide,482000,482000,0,0,0,0,
2024,Complete Street,172,2024 Bonds,La Vista - Paulus To Gaston,2026,2027,14,0,1100000,0,0,165000,935000,
2024,Hike and Bike Trails,172,2012 Bonds,Lake Highlands Trail From White Rock Cre,2024,2024,10,1965485,1966267,782,0,0,0,
2024,Traffic Signals,172,2024 Bonds,Lake June-Prichard,2025,2027,5,0,655000,0,75000,0,580000,
2024,Complete Street,172,2017 Bonds,Lakeland Corridor Study,2024,2024,1 2 9,0,100000,100000,0,0,0,
2024,Streetscape- Urban Design,172,2006 Bonds,Lamar Streetscape Project,2024,2024,2 14,26915,27000,85,0,0,0,
2024,Intergovernmen tal Partnership Projects,172,2017 Bonds,LBJ/Skillman Intersection Improvements,,,10,156161,156161,0,0,0,0,
2024,Street Reconstruction,172,2012 Bonds,Ledbetter Dr (E) From Kolloch Dr to Mayf,2024,2024,5,133552,402093,268542,0,0,0,
2024,Street Reconstruction,173,2017 Bonds,Ledbetter Dr (E) From Kolloch Dr to Mayforge Dr,2024,2024,5,424351,474569,50217,0,0,0,
2024,Street Reconstruction,173,2017 Bonds,Lemmon Ave E from Lemmon Ave E to Oak Grove Ave,,,14,336856,336856,0,0,0,0,
2024,Traffic Signals,173,2024 Bonds,Lemmon East-Oak Grove,2025,2027,14,0,655000,0,75000,0,580000,
2024,Street Petitions,173,2024 Bonds,Levelland Rd Duffield Dr To Winding Creek Rd,2025,2027,12,0,2779474,0,416921,0,2362553,
2024,Intergovernmen tal Partnership Projects,173,2024 Bonds,Lovers Ln. Complete Street (Lemmon to Lomo Alto),2025,2027,6 13,0,6500000,0,975000,0,5525000,
2024,Bridge Repair and Modification,173,2024 Bonds,Malcolm X Over DART,2025,2026,7,0,12750000,0,1912500,10837500,0,
2024,Street Reconstruction,173,2017 Bonds,Maple Ave from McKinney Ave to Mahon St,2024,2024,14,1131942,1126284,-5657,0,0,0,
2024,Street Reconstruction,173,2017 Bonds,Marfa Ave From Biglow St To Easter Ave,,,4,40671,40671,0,0,0,0,
2024,Street Petitions,173,2024 Bonds,Marlborough Ave from Brandon to exist concrete S. of Emmett,2025,2027,1,0,1768500,0,265275,0,1503225,
2024,Intergovernmen tal Partnership Projects,173,2024 Bonds,Martin Luther King Jr. Complete Street,2026,2027,7,0,6000000,0,0,900000,5100000,
2024,Traffic Signals,173,2024 Bonds,Matilda-University,2027,2027,9,0,655000,0,0,0,655000,
2024,Street Reconstruction,173,2012 Bonds,Mayforge Dr From Le Forge Ave to E Ledbe,2024,2024,4,173593,187653,14060,0,0,0,
2024,Street Reconstruction,173,2017 Bonds,Mayforge Dr From Le Forge Ave to E Ledbetter Dr,,,4,334058,334058,0,0,0,0,
2024,Traffic Signals,173,2024 Bonds,McCree-Plano,2025,2026,10,0,655000,0,75000,580000,0,
2024,Intergovernmen tal Partnership Projects,174,2017 Bonds,McKinney Ave/Cole Two Way Conversion,2024,2024,14,4094681,4098681,4000,0,0,0,
2024,Street Reconstruction,174,2017 Bonds,Meadow Park Dr from Stone Canyon Rd to Regal Park Ln,2024,2024,11,1226555,1241692,15136,0,0,0,
2024,Complete Street,174,2017 Bonds,Military Parkway Complete St (D7),,,7,200000,200000,0,0,0,0,
2024,Intergovernmen tal Partnership Projects,174,2024 Bonds,Military Pkwy Complete Street (Forney to Buckner),2026,2026,5 7,0,1000000,0,0,1000000,0,
2024,Sidewalk and Barrier Free Ramp Improvements,174,2024 Bonds,Missing sidewalk on Glencoe St from Martel to Morningside,2026,2026,14,0,209600,0,0,209600,0,
2024,Intergovernmen tal Partnership Projects,174,2006 Bonds,Modern Streetcar Extension,2024,2024,1,522,2000,1478,0,0,0,
2024,Complete Street,174,2024 Bonds,N Hall St from N Central Serv W to Oak Grove Ave,2026,2026,14,0,500000,0,0,500000,0,
2024,Target Neighborhood,174,2017 Bonds,N Ira Ave From N Arcadia Dr To W Jefferson Blvd,,,6,1090060,1090060,0,0,0,0,
2024,Street Reconstruction,174,2017 Bonds,N Lancaster Ave From E. Colorado Blvd To Addison St,,,1,146188,146188,0,0,0,0,
2024,Sidewalk and Barrier Free Ramp Improvements,174,2024 Bonds,N Masters Dr (east side) - Carolina Oaks Dr to Abraham Dr,2025,2025,7,0,290199,0,290199,0,0,
2024,Street Reconstruction,174,2017 Bonds,N Morocco Ave From Goodman St To N Justin Ave,2024,2024,6,899172,914582,15410,0,0,0,
2024,Streetscape- Urban Design,175,2017 Bonds,N Pearl St/Flora St Streetscape & Pedestrian Improvements,2024,2024,14,106848,1030715,923866,0,0,0,
2024,Street Reconstruction,175,2017 Bonds,Nagle St from Denton Dr to Overlake Dr,,,6,1874441,1874441,0,0,0,0,
2024,Target Neighborhood,175,2017 Bonds,North Boulevard Terrace Extension- Bridget To Plymouth,,,1,552388,552388,0,0,0,0,
2024,Street Reconstruction,175,2017 Bonds,Northcreek Ln from L B J Serv N to End of Pavement,,,11,802525,802525,0,0,0,0,
2024,Intergovernmen tal Partnership Projects,175,2017 Bonds,Northwest Highway/Preston Parking/ Transportation Interface,2024,2024,13,17649,10007616,9989967,0,0,0,
2024,Alley Petitions,175,2017 Bonds,Palo Pinto Ave. And Velasco Ave - Concho St. To Skillman St,,,14,120078,120078,0,0,0,0,
2024,Street and Alley Improvements,175,2017 Bonds,Park Lane from Greenville to Fair Oaks,2024,2024,13,26526,585067,558541,0,0,0,
2024,Street and Alley Improvements,175,2017 Bonds,Park Row Ave From South Central Expy to Jeffries St-Lighting,2024,2024,7,541,424541,424000,0,0,0,
2024,Traffic Signals,175,2024 Bonds,Pastor Bailey-Red Bird,2025,2026,3,0,655000,0,75000,580000,0,
2024,Complete Street,175,2024 Bonds,Peak Complete Street (Lemmon/ Haskell to Parry),2025,2027,2 7,0,22110000,0,3316500,0,18793500,
2024,Street Lighting,175,2024 Bonds,Peaks Addition Historic Lighting,2027,2027,2,0,1323100,0,0,0,1323100,
2024,Thoroughfares,175,2017 Bonds,Pemberton Hill from Great Trinity Forest,,,5 7 8,10005070,10005070,0,0,0,0,
2024,Street Reconstruction,176,2024 Bonds,Peyton Drive from Meandering Way to Spring Valley Road,2025,2027,11,0,3404239,0,510636,0,2893603,
2024,Intergovernmen tal Partnership Projects,176,2017 Bonds,Prairie Creek Bridge over UPRR Tracks,,,7,808498,808498,0,0,0,0,
2024,Traffic Signals,176,2024 Bonds,Preston Royal SC- Royal,2027,2027,13,0,655000,0,0,0,655000,
2024,Intergovernmen tal Partnership Projects,176,2024 Bonds,Quiet Zones,2027,2027,Citywide,0,500000,0,0,0,500000,
2024,Street Petitions,176,2017 Bonds,Ridgecrest Rd. - Holly Hill Dr. To Sopac Tr E Of Eastridge,2024,2024,13,701361,728996,27635,0,0,0,
2024,Street Reconstruction,176,2017 Bonds,Ridgedale Ave from McMillan Ave to Worcola St,,,14,35266,35266,0,0,0,0,
2024,Intergovernmen tal Partnership Projects,176,2017 Bonds,Riverfront From Uppr Tracks To Cadiz,2024,2024,1,4661688,4628088,-33600,0,0,0,
2024,Target Neighborhood,176,2017 Bonds,Rosemont Rd From Buckner To Hillburn,,,5,2119285,2119285,0,0,0,0,
2024,Target Neighborhood,176,2017 Bonds,Rosemont Rd From Hillburn To Jim Miller,2024,2024,5,6034577,6267052,232475,0,0,0,
2024,Intergovernmen tal Partnership Projects,176,2024 Bonds,Ross Ave from IH345 to N Haskell Ave,2025,2027,14,0,600000,0,90000,0,510000,
2024,Sidewalk and Barrier Free Ramp Improvements,176,2024 Bonds,S Cockrell Hill Rd (west side)-Alley S of Image to Briarglen,2025,2025,3,0,437704,0,437704,0,0,
2024,Street Reconstruction,176,2017 Bonds,S Patton Ave from E 10th St to E. Jefferson Blvd,,,1,526713,526713,0,0,0,0,
2024,Intergovernmen tal Partnership Projects,177,2024 Bonds,San Jacinto Complete Street (Lamar to Ross),2026,2027,14,0,6900000,0,0,1035000,5865000,
2024,Sidewalk and Barrier Free Ramp Improvements,177,2024 Bonds,San Jose Dr from Avon St to Chevez Dr,2026,2026,1,0,351866,0,0,351866,0,
2024,Street Reconstruction,177,2017 Bonds,Sapling Way From Clearsprings Rd To Greenhollow Ln,,,11,168399,168399,0,0,0,0,
2024,Street Reconstruction,177,2017 Bonds,Shaw St from Navaro St to Harston St,2024,2024,6,1480154,1510659,30505,0,0,0,
2024,Intergovernmen tal Partnership Projects,177,2024 Bonds,Shorecrest Thoroughfare Expansion (Harry Hines to Lemmon),2026,2027,2 6,0,2500000,0,0,375000,2125000,
2024,Sidewalk and Barrier Free Ramp Improvements,177,2024 Bonds,Sidewalk (leave outs) (east side only) on Easton Road,2025,2025,9,0,88613,0,88613,0,0,
2024,Sidewalk and Barrier Free Ramp Improvements,177,2024 Bonds,Sidewalk Cost Share Program,2025,2027,Citywide,0,10750000,0,2150000,2150000,6450000,
2024,Sidewalk and Barrier Free Ramp Improvements,177,2024 Bonds,Sidewalk Improvements in CD11 (CD11 Funds),2026,2026,11,0,144886,0,0,144886,0,
2024,Sidewalk and Barrier Free Ramp Improvements,177,2024 Bonds,Sidewalk Improvements in CD11 (CDSF Funds),2026,2026,11,0,1000000,0,0,1000000,0,
2024,Sidewalk and Barrier Free Ramp Improvements,177,2024 Bonds,Sidewalk leave outs Haines (east side) - Neches to Wickford,2025,2025,1,0,25840,0,25840,0,0,
2024,Sidewalk and Barrier Free Ramp Improvements,177,2024 Bonds,Sidewalk leave outs Woodlawn (east side) Neches to Wickford,2025,2025,1,0,107644,0,107644,0,0,
2024,Street Resurfacing,177,Other GO CIP - Non-Debt,Sidewalk Master Plan,2024,2024,Citywide,9999000,10000000,1000,0,0,0,
2024,Public/Private Development,178,2017 Bonds,Skillman at Walnut Hill (Complete Street) -VA22,2024,2024,10,0,209747,209747,0,0,0,
2024,Traffic Intersection Capacity & Safety Improvements,178,2024 Bonds,Skillman Street from Live Oak St to E Mockingbird Ln,2025,2026,14,0,500000,0,50000,450000,0,
2024,Intergovernmen tal Partnership Projects,178,2024 Bonds,Skillman Streetscape Improvements- Walnut Hill to Forest- CD10,2026,2027,10,0,2000000,0,0,300000,1700000,
2024,Intergovernmen tal Partnership Projects,178,2024 Bonds,Skillman Streetscape Improvements- Walnut Hill to Forest- CDSF,2026,2027,10,0,2000000,0,0,300000,1700000,
2024,Intergovernmen tal Partnership Projects,178,2024 Bonds,Skillman Streetscape Improvements- Walnut Hill to Forest- CW,2026,2027,10,0,1000000,0,0,150000,850000,
2024,Street and Alley Improvements,178,2017 Bonds,South Blvd From South Central Expy To Meadow St Lighting,2024,2024,7,5683,347736,342053,0,0,0,
2024,Street and Alley Improvements,178,Other GO CIP - Non-Debt,Street and Alley Improvement Project - I,2024,2024,Citywide,5741707,6122465,380758,0,0,0,
2024,Street Lighting,178,2017 Bonds,Street Illumination Construction Replacement or Upgrade,2024,2024,Citywide,107642,2150000,2042358,0,0,0,
2024,Street Lighting,178,2024 Bonds,Street Lighting Projects - Citywide,2027,2027,Citywide,0,750000,0,0,0,750000,
2024,Street and Alley Improvements,178,2017 Bonds,Street Lights At Parkdale Dr And Lawnview Ave,2024,2024,7,12007,16000,3993,0,0,0,
2024,Street and Alley Improvements,179,2017 Bonds,Street Lights Within Claremont Neighborhood,2024,2024,7,0,600000,600000,0,0,0,
2024,Street Resurfacing,179,2024 Bonds,Streets Sidewalks Alleys Other - CDSF Project-CD4,2027,2027,4,0,50000,0,0,0,50000,
2024,Street Resurfacing,179,2024 Bonds,Streets Sidewalks Alleys Other - CDSF Project-CD6,2027,2027,6,0,1000000,0,0,0,1000000,
2024,Street Resurfacing,179,2024 Bonds,Streets Sidewalks Alleys Other - CDSF Project-CD7,2025,2025,7,0,500000,0,500000,0,0,
2024,Street Resurfacing,179,2024 Bonds,Streets Sidewalks Alleys Other - CDSF Project-CD8,2025,2025,8,0,1000000,0,1000000,0,0,
2024,Street Resurfacing,179,2024 Bonds,TBD - CD14 Street Proposition Projects,2027,2027,14,0,100000,0,0,0,100000,
2024,Street Resurfacing,179,2017 Bonds,The Bottom Phase II,2024,2024,4,0,3000,3000,0,0,0,
2024,Intergovernmen tal Partnership Projects,179,2024 Bonds,The Bottom Phase III - Local Match,2025,2027,4,0,917000,0,137550,0,779450,
2024,Intergovernmen tal Partnership Projects,179,2024 Bonds,Traffic Signal and Technology Upgrades,2025,2027,Citywide,0,16600000,0,1850000,1550000,13200000,
2024,Traffic Signals,179,2017 Bonds,Traffic Signal Construction,2024,2024,Citywide,1101493,10000000,8898507,0,0,0,
2024,Traffic Intersection Capacity & Safety Improvements,179,2017 Bonds,Traffic Signal Infrastrucure Asset Management,2024,2024,Citywide,0,350000,350000,0,0,0,
2024,Traffic Signals,179,2017 Bonds,Traffic Signal Installations,2024,2024,Citywide,13899657,17333517,3433861,0,0,0,
2024,Traffic Signals,180,2017 Bonds,Traffic Signal Synchronization Project,2024,2024,Citywide,4111654,7548725,3437071,0,0,0,
2024,Hike and Bike Trails,180,2012 Bonds,Trinity River Trail From Sylvan to Moore,2024,2024,Citywide,4099846,4387985,288138,0,0,0,
2024,Street Petitions,180,2017 Bonds,Trojan St. - Burma Rd. To Fellows Ln.,,,7,193482,193482,0,0,0,0,
2024,Traffic Intersection Capacity & Safety Improvements,180,2024 Bonds,Tyler-Sylvan- Colorado Intersection Realignment,2026,2027,1,0,3930000,0,0,400000,3530000,
2024,Target Neighborhood,180,2017 Bonds,Upton St From I-35 E To 12th St,,,4,154266,154266,0,0,0,0,
2024,Street Lighting,180,2024 Bonds,Uptown - Woodall Rodgers to Olive,2025,2027,14,0,544192,0,55000,0,489192,
2024,Intergovernmen tal Partnership Projects,180,2017 Bonds,UT Southwestern Medical District,2024,2024,2,9989,7509989,7500000,0,0,0,
2024,Street Reconstruction,180,2017 Bonds,Vanette Ln From Fitzsimmons Dr To S Marsalis Ave,2024,2024,4,738976,756407,17431,0,0,0,
2024,Traffic Intersection Capacity & Safety Improvements,180,2024 Bonds,Vision Zero Projects - CD5 - CD5 Funds,2025,2025,5,0,65324,0,65324,0,0,
2024,Traffic Intersection Capacity & Safety Improvements,180,2024 Bonds,Vision Zero Projects - CD5 - CDSF Funds,2025,2026,5,0,547100,0,45000,502100,0,
2024,Traffic Intersection Capacity & Safety Improvements,181,2024 Bonds,Vision Zero Projects - Citywide,2025,2027,Citywide,0,8000000,0,624532,800000,6575468,
2024,Street Reconstruction,181,2017 Bonds,W 12th St from Briscoe Blvd to Hampton Rd,,,1,129506,129506,0,0,0,0,
2024,Street Petitions,181,2024 Bonds,W Ricks Circle from Tibbs St to Northaven Road,2025,2027,11,0,1106950,0,166043,0,940908,
2024,Traffic Signals,181,2017 Bonds,Walnut Hill and White Rock Trail Signal,,,10,243999,243999,0,0,0,0,
2024,Traffic Intersection Capacity & Safety Improvements,181,2017 Bonds,Walnut St at Whispering Hills,2024,2024,10,0,138002,138002,0,0,0,
2024,Street Reconstruction,181,2017 Bonds,Waneta Dr From Robin Rd To Inwood Rd,,,2,100047,100047,0,0,0,0,
2024,Thoroughfares,181,2017 Bonds,Webb Chapel Rd From Silverton Dr To Northaven Rd,2024,2024,13,5005585,5022875,17290,0,0,0,
2024,Gateway,181,2017 Bonds,West Dallas Gateway,,,6,3213105,3213105,0,0,0,0,
2024,Target Neighborhood,181,2017 Bonds,Westshore - Santa Fe Trail - Alley North Of Coronado,2024,2024,14,155957,156957,1000,0,0,0,
2024,Intergovernmen tal Partnership Projects,181,2017 Bonds,Wheatland Road From City Limits To University Hills,,,8,1077820,1077820,0,0,0,0,
2024,Hike and Bike Trails,181,2024 Bonds,White Rock Trail Project - CDSF Project-CD9 (Prop A),2025,2025,9,0,500000,0,500000,0,0,
2024,Street Reconstruction,182,2012 Bonds,WOODMEADOW FROM LA PRADA WEST TO THE END OF DIVIDED ROADWAY,,,9,58494,58494,0,0,0,0,
2024,Traffic Signals,182,2024 Bonds,Worcola-University Crossing Trail,2025,2026,9,0,655000,0,75000,580000,0,
2024,Sidewalk and Barrier Free Ramp Improvements,182,2017 Bonds,Wright Street From S. Oak Cliff To Edgefield,,,1,223636,223636,0,0,0,0,
2024,Relocations in Advance of Paving,187,Sewer Capital Program,86-87 Ws Rev Bond Complete,2024,2024,Citywide,0,7144857,7144857,0,0,0,
2024,Service Centers Offices and Research Facilities,187,Sewer Capital Program,Administrative Order,2024,2024,Citywide,29035933,29038136,2203,0,0,0,
2024,Service Centers Offices and Research Facilities,187,Other GO CIP - Debt,AMR,2024,2024,Citywide,3783787,5000000,1216213,0,0,0,
2024,Water Treatment Plants and Associated Facilities,187,Water Capital Program,Bachman Water Tr Pl - Facs,2024,2027,6,140406461,522664256,20007795,6650000,31400000,324200000,
2024,Wastewater Treatment Plants and Associated Facilities,188,Sewer Capital Program,Central Ww Tr,2024,2024,Citywide,0,595000,595000,0,0,0,
2024,Wastewater Treatment Plants and Associated Facilities,188,Other GO CIP - Debt,Central Ww Treat Pl - Faci,2024,2027,Citywide,437802095,546593726,66291631,27500000,0,15000000,
2024,Wastewater Treatment Plants and Associated Facilities,188,Sewer Capital Program,Central Ww Treat Pl - Facs,2024,2024,4,0,47651991,47651991,0,0,0,
2024,Wastewater Treatment Plants and Associated Facilities,188,Sewer Capital Program,Central Ww Treat Pl- Facs,2024,2024,4,61852099,63422504,1570405,0,0,0,
2024,Water Supply Reservoirs and Dams,188,Water Capital Program,East Side Water Tr Pl - Fa,2024,2027,Citywide,321145083,506301756,152506672,0,27400000,5250000,
2024,Water Supply Reservoirs and Dams,189,Water Capital Program,Elm Fork Water Tr Pl - Fac,2024,2027,Citywide,486027256,984943779,172351523,18465000,90800000,217300000,
2024,Homeowner Extensions and Unserved Areas,189,Sewer Capital Program,Future Development Initiatives - Wastewater,2024,2024,Citywide,0,8500000,8500000,0,0,0,
2024,Homeowner Extensions and Unserved Areas,189,Water Capital Program,Future Development Initiatives - Water,2024,2024,Citywide,0,8500000,8500000,0,0,0,
2024,Homeowner Extensions and Unserved Areas,189,Sewer Capital Program,Home-Unserv Exten - Improv,2024,2027,Citywide,145602235,174004310,10823575,3388500,4740000,9450000,
2024,Homeowner Extensions and Unserved Areas,190,Sewer Capital Program,Home-Unserv Exten & Improv,2024,2024,Citywide,0,500000,500000,0,0,0,
2024,Mains Pump Stations and Associated Facilities,190,Other GO CIP - Debt,Mains Intercept - Lift Sta,2024,2027,Citywide,422850157,1004163604,286813447,40000000,67500000,187000000,
2024,Mains Pump Stations and Associated Facilities,190,Sewer Capital Program,Mains Intercept & Lift Sta,2024,2024,Citywide,0,1822024,1822024,0,0,0,
2024,Mains Pump Stations and Associated Facilities,190,Sewer Capital Program,Mains Interecpt - Lift Sta,2024,2027,Citywide,160873583,198882432,4508849,5100000,7100000,21300000,
2024,Mains Pump Stations and Associated Facilities,190,Sewer Capital Program,Mains Interecpt & Lift Sta,2024,2024,Citywide,0,5587579,5587579,0,0,0,
