cip_year,source_page,department,project_name,project_type,funding_source,address_location,comp_date,year_2021,year_2022,year_2023,project_total,start_year,end_year
2020,67,Estimated,V202_Maywood Ave from Frio Dr to S Denley Dr,Street Reconstruction,2017 Bonds,4,5/6/2021,0,949880,0,949880,2022,2022
2020,67,Estimated,V203_Montague Ave from Yewpon Ave to Ramona,Street Reconstruction,2017 Bonds,4,7/17/2023,0,0,957618,957618,2023,2023
2020,67,Estimated,V204_Hodde St from Woodmont Dr to N Jim Miller Rd,Street Reconstruction,2017 Bonds,5,7/17/2022,0,1389285,0,1389285,2022,2022
2020,67,Estimated,V205_Rayenell Ave from Hodde St to CF Hawn Serv S,Street Reconstruction,2017 Bonds,5,7/17/2022,0,1469471,0,1469471,2022,2022
2020,67,Estimated,V206_Halifax St from Cash Rd to Pulaski St,Street Reconstruction,2017 Bonds,6,7/30/2021,951799,0,0,951799,2021,2021
2020,67,Estimated,V207_Lenel Pl from Wemdon Dr to Mixon Dr,Street Reconstruction,2017 Bonds,6,3/5/2022,0,201095,0,201095,2022,2022
2020,67,Estimated,V209_Nagle St from Denton Dr to Overlake Dr,Street Reconstruction,2017 Bonds,6,12/31/2022,0,0,1005410,1005410,2023,2023
2020,67,Estimated,V210_Shaw St from Navaro St to Harston St,Street Reconstruction,2017 Bonds,6,7/15/2023,0,0,880970,880970,2023,2023
2020,67,Estimated,V211_Laurel Hill Dr from Kleberg Rd to Budeudy Dr,Street Reconstruction,2017 Bonds,8,12/20/2021,507643,0,0,507643,2021,2021
2020,67,Estimated,V212_Myers Cir from Myers Cir to Elam Rd,Street Reconstruction,2017 Bonds,8,5/13/2021,0,926513,0,926513,2022,2022
2020,67,Estimated,V213_Oak Plaza from Kleberg Rd to End of Pavement,Street Reconstruction,2017 Bonds,8,12/20/2021,624416,0,0,624416,2021,2021
2020,67,Estimated,V214_S Murdeaux Ln from Great Trinity Forest Way to Olusta Dr,Street Reconstruction,2017 Bonds,8,5/13/2021,0,630327,0,630327,2022,2022
2020,67,Estimated,V216_Broken Bow Rd from 9635 Broken Bow Rd to Fieldcrest Dr,Street Reconstruction,2017 Bonds,10,3/10/2022,0,527521,0,527521,2022,2022
2020,67,Estimated,V218_Lockhaven Dr from Lynford Dr to Lanshire Dr,Street Reconstruction,2017 Bonds,10,12/20/2020,0,54724,0,54724,2022,2022
2020,67,Estimated,V219_Lynford Dr from Ferndale Rd to Lockhaven Dr,Street Reconstruction,2017 Bonds,10,12/20/2020,0,223374,0,223374,2022,2022
2020,67,Estimated,V220_Rolling Rock Ln from Hackney Ln to Fern Hollow Dr,Street Reconstruction,2017 Bonds,10,10/19/2023,0,0,435567,435567,2023,2023
2020,67,Estimated,V221_Westfield Dr from Woodbrook Dr to Gladwood Ln,Street Reconstruction,2017 Bonds,10,3/7/2023,0,516571,516571,1033142,2022,2023
2020,67,Estimated,V222_Blossomheat h Ln from Thistle Ln to Alpha Rd,Street Reconstruction,2017 Bonds,11,12/27/2022,0,458035,0,458035,2022,2022
2020,67,Estimated,V223_Currin Dr from St Michaels Dr to Pebbledowne Dr,Street Reconstruction,2017 Bonds,11,8/20/2023,0,0,728560,728560,2023,2023
2020,67,Estimated,V224_Hughes Ln from Wilderness Ct to Preston Rd,Street Reconstruction,2017 Bonds,11,12/22/2022,0,0,823393,823393,2023,2023
2020,67,Estimated,V225_Meadow Park Dr from Stone Canyon Rd to Regal Park Ln,Street Reconstruction,2017 Bonds,11,8/14/2023,0,0,697899,697899,2023,2023
2020,68,Estimated,V226_Northaven Rd from Royalshire Dr to Crest Brook Dr,Street Reconstruction,2017 Bonds,11,10/20/2022,0,719394,0,719394,2022,2022
2020,68,Estimated,V227_Northcreek Ln from L B J Serv N to End of Pavement,Street Reconstruction,2017 Bonds,11,9/20/2022,0,714929,0,714929,2022,2022
2020,68,Estimated,V230_Joyce Way from Thackery St to Hillcrest Rd,Street Reconstruction,2017 Bonds,13,3/5/2022,0,137763,0,137763,2022,2022
2020,68,Estimated,V231_Mimosa Ln from Edgemere Rd to Hillcrest Rd,Street Reconstruction,2017 Bonds,13,2/24/2022,0,1406603,0,1406603,2022,2022
2020,68,Estimated,V232_Goodwin Ave from Laneri Ave to Glencoe St,Street Reconstruction,2017 Bonds,14,10/18/2023,0,0,549741,549741,2023,2023
2020,68,Estimated,V233_McCommas Blvd from McMillan Ave to Worcola St,Street Reconstruction,2017 Bonds,14,10/18/2023,0,0,539438,539438,2023,2023
2020,68,Estimated,V234_Ridgedale Ave from McMillan Ave to Worcola St,Street Reconstruction,2017 Bonds,14,2/28/2023,612890,0,0,612890,2021,2021
2020,68,Estimated,V235_Willis Ave from McMillan Ave to Worcola St,Street Reconstruction,2017 Bonds,14,10/18/2022,0,0,540450,540450,2023,2023
2020,68,Estimated,V236_Haines Ave From W. Colorado Blvd To W. Greenbriar Ln,Street Reconstruction,2017 Bonds,1,12/19/2021,0,1332740,0,1332740,2022,2022
2020,68,Estimated,V237_Kernack St From Phinney Ave To Burns Ave,Street Reconstruction,2017 Bonds,1,9/30/2023,0,0,1246823,1246823,2023,2023
2020,68,Estimated,V238_N Lancaster Ave From E. Colorado Blvd To Addison St,Street Reconstruction,2017 Bonds,1,6/21/2023,0,0,371320,371320,2023,2023
2020,68,Estimated,V239_Hay St From Ring St To End Of Pavement,Street Reconstruction,2017 Bonds,2,2/27/2022,0,101509,0,101509,2022,2022
2020,68,Estimated,V241_Murray St From Main St To Canton St,Street Reconstruction,2017 Bonds,2,1/1/2023,0,419326,0,419326,2022,2022
2020,68,Estimated,V242_N Walton St From Elm St To End Of Pavement,Street Reconstruction,2017 Bonds,2,1/1/2023,0,369710,0,369710,2022,2022
2020,68,Estimated,V244_Waneta Dr From Robin Rd To Inwood Rd,Street Reconstruction,2017 Bonds,2,9/30/2023,0,0,331778,331778,2023,2023
2020,68,Estimated,V245_Dove Creek Way From Myrtlewood Drive To Swansee Street,Street Reconstruction,2017 Bonds,3,12/31/2022,0,0,1154069,1154069,2023,2023
2020,68,Estimated,V246_Grassy Ridge Trl From Penguin Dr To Scottsboro Ln,Street Reconstruction,2017 Bonds,3,12/31/2022,0,0,829447,829447,2023,2023
2020,68,Estimated,V247_Avenue H From E 11Th St To Sanderson Ave,Street Reconstruction,2017 Bonds,4,9/25/2023,0,0,758624,758624,2023,2023
2020,68,Estimated,V248_Church St From I-35 To Cliff To End,Street Reconstruction,2017 Bonds,4,9/25/2023,0,0,501719,501719,2023,2023
2020,68,Estimated,V249_E Corning Ave From Arizona To S Marsalis Ave,Street Reconstruction,2017 Bonds,4,3/6/2022,0,153935,0,153935,2022,2022
2020,69,Estimated,V250_Galloway Ave From Fernwood Ave To S Denley Dr,Street Reconstruction,2017 Bonds,4,5/6/2021,0,820241,0,820241,2022,2022
2020,69,Estimated,V251_Marfa Ave From Biglow St To Easter Ave,Street Reconstruction,2017 Bonds,4,3/17/2023,0,0,813456,813456,2023,2023
2020,69,Estimated,V252_N Cliff St From Hutchins Ave To Reverend Cbt Smith St,Street Reconstruction,2017 Bonds,4,9/25/2023,0,0,398540,398540,2023,2023
2020,69,Estimated,V253_Vanette Ln From Fitzsimmons Dr To S Marsalis Ave,Street Reconstruction,2017 Bonds,4,7/17/2023,0,0,505005,505005,2023,2023
2020,69,Estimated,V254_Donnybrook Ln From N Prairie Creek Rd To Riverway Dr,Street Reconstruction,2017 Bonds,5,1/19/2022,0,116149,0,116149,2022,2022
2020,69,Estimated,V255_Palisade Dr From N Prairie Creek Rd To Riverway Dr,Street Reconstruction,2017 Bonds,5,1/20/2022,0,170821,0,170821,2022,2022
2020,69,Estimated,V256_Babcock Dr From Bernal Dr To Canada Dr,Street Reconstruction,2017 Bonds,6,7/30/2022,384118,0,0,384118,2021,2021
2020,69,Estimated,V257_Geraldine Dr From Kendale Dr To Lombardy Ln,Street Reconstruction,2017 Bonds,6,12/31/2022,0,0,756686,756686,2023,2023
2020,69,Estimated,V259_N Morocco Ave From Goodman St To N Justin Ave,Street Reconstruction,2017 Bonds,6,7/3/2023,0,0,629093,629093,2023,2023
2020,69,Estimated,V260_Quebec St From Sharp St To Mockingbird Ln,Street Reconstruction,2017 Bonds,6,7/30/2021,639205,0,0,639205,2021,2021
2020,69,Estimated,V262_Arborcrest Dr From Bluewood Dr To Partridge Dr,Street Reconstruction,2017 Bonds,8,5/26/2021,0,806609,0,806609,2022,2022
2020,69,Estimated,V263_Burroaks Cir From Burroaks Dr To End Of Pavement,Street Reconstruction,2017 Bonds,8,5/13/2021,0,386021,0,386021,2022,2022
2020,69,Estimated,V264_Laurel Hill Dr From Budeudy Dr To End Of Pavement,Street Reconstruction,2017 Bonds,8,12/20/2021,64688,0,0,64688,2021,2021
2020,69,Estimated,V265_Park Manor Dr From Simpson Stuart Rd To Happy Canyon Dr,Street Reconstruction,2017 Bonds,8,12/20/2021,78179,0,0,78179,2021,2021
2020,69,Estimated,V266_Woodwick Dr From W Camp Wisdom Ed To Clearwood Dr,Street Reconstruction,2017 Bonds,8,5/26/2021,0,351651,0,351651,2022,2022
2020,69,Estimated,V267_Milhof Dr From Barnes Bridge Rd To Plummer Dr,Street Reconstruction,2017 Bonds,9,12/19/2021,0,885921,0,885921,2022,2022
2020,69,Estimated,V268_Boundbrook Ave From Greenville Ave To Woodbrook Dr,Street Reconstruction,2017 Bonds,10,3/7/2023,0,0,356006,356006,2023,2023
2020,69,Estimated,V269_Lanshire Dr From Chiswell Rd To Audelia Rd,Street Reconstruction,2017 Bonds,10,3/10/2022,0,546339,0,546339,2022,2022
2020,69,Estimated,V270_Lockhaven Dr From Lockyer Dr To Lynford Dr,Street Reconstruction,2017 Bonds,10,12/20/2020,0,4273,0,4273,2022,2022
2020,70,Estimated,V271_Lockhaven Dr From E Northwest Hwy To Lockyer Dr,Street Reconstruction,2017 Bonds,10,12/20/2020,0,104546,0,104546,2022,2022
2020,70,Estimated,V272_Westfield Dr From Gladwood Ln To Clearwater Dr,Street Reconstruction,2017 Bonds,10,3/7/2023,0,0,479776,479776,2023,2023
2020,70,Estimated,V273_Woodbrook Dr From Graywood Dr To Westfield Dr,Street Reconstruction,2017 Bonds,10,3/7/2023,0,0,228591,228591,2023,2023
2020,70,Estimated,V274_Woodbrook Dr From Clearwater Dr To Graywood Dr,Street Reconstruction,2017 Bonds,10,3/7/2023,0,0,222946,222946,2023,2023
2020,70,Estimated,V275_Blossomheat h Ln From Lbj Serv N To Thistle Ln,Street Reconstruction,2017 Bonds,11,10/20/2022,0,402221,0,402221,2022,2022
2020,70,Estimated,V276_Brookshire Dr From Orchid Ln To Brookshire Cir,Street Reconstruction,2017 Bonds,11,8/20/2023,0,0,264174,264174,2023,2023
2020,70,Estimated,V277_Clearsprings Rd From Coit Rd To Sapling Way,Street Reconstruction,2017 Bonds,11,2/14/2022,0,0,29321,29321,2023,2023
2020,70,Estimated,V278_Currin Dr From Pebbledowne Dr To End Of Pavement,Street Reconstruction,2017 Bonds,11,8/20/2023,443239,0,129562,572801,2021,2023
2020,70,Estimated,V279_Edelweiss Cir From Hillcrest Rd To End Of Pavement,Street Reconstruction,2017 Bonds,11,12/22/2022,0,0,307896,307896,2023,2023
2020,70,Estimated,V284_Timber Oaks Dr From Shadow Ridge Dr To Shadow Ridge Dr,Street Reconstruction,2017 Bonds,12,12/31/2022,0,171726,0,171726,2022,2022
2020,70,Estimated,V285_Aberdeen Ave From Edgemere Rd To Thackery St,Street Reconstruction,2017 Bonds,13,7/26/2022,0,702657,0,702657,2022,2022
2020,70,Estimated,V286_Meadow Crest Dr From Inwood Road To Lamplighter Lane,Street Reconstruction,2017 Bonds,13,3/4/2021,0,67146,0,67146,2022,2022
2020,70,Estimated,V287_Adair St From Cobb St To 500 Ft North Of Cobb St,Street Reconstruction,2017 Bonds,14,11/13/2022,0,0,64442,64442,2023,2023
2020,70,Estimated,V288_Cobb St From Cobb St To Adair St,Street Reconstruction,2017 Bonds,14,11/13/2022,0,0,96147,96147,2023,2023
2020,70,Estimated,V289_Concho St From Richmond Ave To Belmont Ave,Street Reconstruction,2017 Bonds,14,11/14/2022,0,0,333866,333866,2023,2023
2020,70,Estimated,V290_Gilbert Ave From Oak Lawn Ave To Reagan St,Street Reconstruction,2017 Bonds,14,11/13/2022,0,0,368227,368227,2023,2023
2020,70,Estimated,V291_San Jacinto St From N Pearl St To Crockett St,Street Reconstruction,2017 Bonds,14,11/13/2022,0,0,359702,359702,2023,2023
2020,70,Estimated,V292_Clarendon Dr (2-28' Lanes) from Ewing to Upton,Street Reconstruction,2017 Bonds,4,4/20/2023,1458308,0,0,1458308,2021,2021
2020,70,Estimated,V293_Alpha Rd from Barton Dr to Noel Rd,Street Reconstruction,2017 Bonds,11,11/28/2023,1013177,0,0,1013177,2021,2021
2020,71,Estimated,V294_Alpha Rd from Noel Rd to Montfort Dr,Street Reconstruction,2017 Bonds,11,11/28/2023,1925161,0,0,1925161,2021,2021
2020,71,Estimated,V296_Lemmon Ave from Douglas Ave to Wycliff Ave,Street Reconstruction,2017 Bonds,14,4/4/2023,0,0,894881,894881,2023,2023
2020,71,Estimated,V297_Lemmon Ave E from Lemmon Ave E to Oak Grove Ave,Street Reconstruction,2017 Bonds,14,4/4/2023,336147,0,0,336147,2021,2021
2020,71,Estimated,V298_Maple Ave from McKinney Ave to Mahon St,Street Reconstruction,2017 Bonds,14,9/24/2022,1043047,0,0,1043047,2021,2021
2020,71,Estimated,V299_N Fitzhugh Ave from McKinney Ave to Cole Ave,Street Reconstruction,2017 Bonds,14,11/12/2022,0,0,873302,873302,2023,2023
2020,71,Estimated,V300_N Munger Blvd from Tremont St to Worth St,Street Reconstruction,2017 Bonds,14,2/23/2023,0,0,568840,568840,2023,2023
2020,71,Estimated,V301_N Munger Blvd from Junius St to Gaston Ave,Street Reconstruction,2017 Bonds,14,3/13/2023,0,0,714320,714320,2023,2023
2020,71,Estimated,V302_Merit From Church Hill Way To Lbj,Thoroughfares,2017 Bonds,11,11/26/2022,0,0,2719459,2719459,2023,2023
2020,71,Estimated,V303_E Davis St From Beckley Ave To Patton Ave,Thoroughfares,2017 Bonds,1,6/21/2023,0,0,1063601,1063601,2023,2023
2020,71,Estimated,V304_Northbound S Westmoreland At Kimball High Sch Parking Lot,Thoroughfares,2017 Bonds,3,8/27/2022,0,807912,0,807912,2022,2022
2020,71,Estimated,V305_E Overton Rd From S Marsalis Ave To S Ewing,Thoroughfares,2017 Bonds,4,9/21/2022,0,1403433,0,1403433,2022,2022
2020,71,Estimated,V306_Morrell Ave From Bonnie View Rd To High St,Thoroughfares,2017 Bonds,4,4/18/2023,0,0,362897,362897,2023,2023
2020,71,Estimated,V308_Morgan Dr From Plaza Blvd To Nandina Dr,Thoroughfares,2017 Bonds,8,4/19/2023,0,0,439992,439992,2023,2023
2020,71,Estimated,V309_Remove Dip On Eb Royal Ln 400 Ft East Of Greenville Ave,Thoroughfares,2017 Bonds,10,7/17/2022,0,0,67500,67500,2023,2023
2020,71,Estimated,V310_Alpha Rd From End Of Pavement To Barton Dr,Thoroughfares,2017 Bonds,11,11/28/2023,992416,0,0,992416,2021,2021
2020,71,Estimated,V311_Merit Dr From Clodus Fields Dr To Churchill Way,Thoroughfares,2017 Bonds,11,11/26/2022,0,0,2325680,2325680,2023,2023
2020,71,Estimated,V312_Davenport Rd From Winding Creek Rd To Creek Bend Rd,Thoroughfares,2017 Bonds,12,4/24/2022,0,267556,0,267556,2022,2022
2020,71,Estimated,V313_Webb Chapel Rd From Silverton Dr To Northaven Rd,Thoroughfares,2017 Bonds,13,7/17/2023,0,0,2719669,2719669,2023,2023
2020,71,Estimated,V314_Maple Ave From Mahon St To Cedar Springs Rd,Thoroughfares,2017 Bonds,14,9/23/2022,261782,0,0,261782,2021,2021
2020,71,Estimated,V315_Maple Ave From Randall St To Wolf St,Thoroughfares,2017 Bonds,14,9/25/2022,0,184023,0,184023,2022,2022
2020,72,Estimated,V316_N Hall St From Ross Ave To Munger Blvd,Thoroughfares,2017 Bonds,14,10/2/2022,0,0,697136,697136,2023,2023
2020,72,Estimated,V317_N Hall St From Munger Ave To Cochran St,Thoroughfares,2017 Bonds,14,10/1/2022,0,0,294114,294114,2023,2023
2020,72,Estimated,V318_N Hall St From Cochran St To Central Expwy Srv Rd,Thoroughfares,2017 Bonds,14,10/1/2022,0,0,451846,451846,2023,2023
2020,72,Estimated,V319_N Munger Blvd From Worth St To Junius St,Thoroughfares,2017 Bonds,14,2/23/2023,0,0,497357,497357,2023,2023
2020,72,Estimated,V409_Concho St from Monticello Ave to Mercedes Ave,Street Resurfacing,2017 Bonds,14,9/30/2021,0,52376,0,52376,2022,2022
2020,72,Estimated,V470_Claybrook Dr from Cliffrose Ln to Walnut Hill Ln,Street Resurfacing,2017 Bonds,10,9/30/2021,165189,0,0,165189,2021,2021
2020,72,Estimated,V566_Middlebury Dr from Rutgers Dr to Haverford Dr,Street Resurfacing,2017 Bonds,9,9/30/2021,106570,0,0,106570,2021,2021
2020,72,Estimated,V568_Northaven Rd from Marsh Ln to Cox Ln,Street Resurfacing,2017 Bonds,13,9/30/2021,0,372361,0,372361,2022,2022
2020,72,Estimated,V588_Winsted Dr from Lakeforest Ct to Pasadena Pl,Street Resurfacing,2017 Bonds,9,9/30/2021,107256,0,0,107256,2021,2021
2020,72,Estimated,V603_Charlestown Dr from Nuestra Dr to Preston Rd,Street Resurfacing,2017 Bonds,13,9/30/2021,0,411943,0,411943,2022,2022
2020,72,Estimated,V617_Viceroy Dr from King George Dr to Regal Row,Street Resurfacing,2017 Bonds,2,9/30/2021,273786,0,0,273786,2021,2021
2020,72,Estimated,V627_Gooding Dr from Killion Dr to Merrell Rd,Street Resurfacing,2017 Bonds,13,9/30/2021,0,261332,0,261332,2022,2022
2020,72,Estimated,V630_Whittier Ave from Santa Clara Dr to San Benito Way,Street Resurfacing,2017 Bonds,9,9/30/2021,142379,0,0,142379,2021,2021
2020,72,Estimated,V633_Silverton Dr from Caraway Dr to Webb Chapel Rd,Street Resurfacing,2017 Bonds,13,9/30/2021,315183,0,0,315183,2021,2021
2020,72,Estimated,V635_Winsted Dr from Pasadena Pl to White Rock Rd,Street Resurfacing,2017 Bonds,9,9/30/2021,51515,0,0,51515,2021,2021
2020,72,Estimated,V645_Gilbert Ave from Knight St to Douglas Ave,Street Resurfacing,2017 Bonds,14,9/30/2021,0,88082,0,88082,2022,2022
2020,72,Estimated,V647_Shady Oak Ln From End Of Pavement To Timberview Rd,Street Resurfacing,2017 Bonds,13,9/30/2021,110000,0,0,110000,2021,2021
2020,72,Estimated,V648_Blessing Cir from End of Pavement to Blessing Dr,Street Resurfacing,2017 Bonds,9,9/30/2021,58550,0,0,58550,2021,2021
2020,72,Estimated,V651_Bucknell Dr from Bennington Dr to Trammel Dr,Street Resurfacing,2017 Bonds,9,9/30/2021,117375,0,0,117375,2021,2021
2020,72,Estimated,V652_Rio Verde Way from Shiloh Rd to Kilkirk Ln,Street Resurfacing,2017 Bonds,9,9/30/2021,121285,0,0,121285,2021,2021
2020,73,Estimated,V667_Desdemona Dr from Barnes Bridge Rd to Housley Dr,Street Resurfacing,2017 Bonds,9,9/30/2021,102487,0,0,102487,2021,2021
2020,73,Estimated,V668_Bennington Dr from Trammel Dr to Middlebury Dr,Street Resurfacing,2017 Bonds,9,9/30/2021,150337,0,0,150337,2021,2021
2020,73,Estimated,V669_Redstart Ln from Lyre Ln to Santa Barbara Dr,Street Resurfacing,2017 Bonds,9,9/30/2021,150817,0,0,150817,2021,2021
2020,73,Estimated,V670_Wake Forrest Dr from Lehigh Dr to Trammel Dr,Street Resurfacing,2017 Bonds,9,9/30/2021,52513,0,0,52513,2021,2021
2020,73,Estimated,V672_Old Gate Ln from San Leandro Dr to Groveland Dr,Street Resurfacing,2017 Bonds,9,9/30/2021,50009,0,0,50009,2021,2021
2020,73,Estimated,V673_Lippitt Ave from Sahara Way to Neering Dr,Street Resurfacing,2017 Bonds,9,9/30/2021,53885,0,0,53885,2021,2021
2020,73,Estimated,V674_Modlin St from Hillglenn Rd to Marlin Dr,Street Resurfacing,2017 Bonds,9,9/30/2021,93570,0,0,93570,2021,2021
2020,73,Estimated,V676_Carrousel Cir from Lyre Ln to Lyre ln,Street Resurfacing,2017 Bonds,9,9/30/2021,148553,0,0,148553,2021,2021
2020,73,Estimated,V680_Northcliff Dr from N Buckner Blvd to Harter Rd,Street Resurfacing,2017 Bonds,9,9/30/2021,160078,0,0,160078,2021,2021
2020,73,Estimated,V681_Sinclair Ave from Sunland St to Jupiter Rd,Street Resurfacing,2017 Bonds,9,9/30/2021,293745,0,0,293745,2021,2021
2020,73,Estimated,V682_Brookhurst Dr from Edgelake Dr to Northcliff Dr,Street Resurfacing,2017 Bonds,9,9/30/2021,322763,0,0,322763,2021,2021
2020,73,Estimated,V684_Bonham St from Midway Rd to End of Pavement,Street Resurfacing,2017 Bonds,13,9/30/2021,0,294397,0,294397,2022,2022
2020,73,Estimated,V685_Cromwell Dr from Whirlaway Rd to Flaxley Dr,Street Resurfacing,2017 Bonds,13,9/30/2021,0,364609,0,364609,2022,2022
2020,73,Estimated,V687_Loving Ave from Shook Ave to Wildgrove Ave,Street Resurfacing,2017 Bonds,9,9/30/2021,65719,0,0,65719,2021,2021
2020,73,Estimated,V690_Kelsey Rd from Inwood Rd to Meaders Ln,Street Resurfacing,2017 Bonds,13,9/30/2021,0,412526,0,412526,2022,2022
2020,73,Estimated,V691_Province Ln from Tellerson Ave to Casa Oaks Dr,Street Resurfacing,2017 Bonds,9,9/30/2021,211631,0,0,211631,2021,2021
2020,73,Estimated,V694_Weeburn Dr from Marsh Ln to Cox Ln,Street Resurfacing,2017 Bonds,13,9/30/2021,370028,0,0,370028,2021,2021
2020,73,Estimated,V695_Yorksprings Dr from Meadowspring Ln to Yorksprings Pl,Street Resurfacing,2017 Bonds,9,9/30/2021,117718,0,0,117718,2021,2021
2020,73,Estimated,V697_Princess Ln from Marquis Ln to Marsh Ln,Street Resurfacing,2017 Bonds,13,9/30/2021,0,448095,0,448095,2022,2022
2020,73,Estimated,V700_Neering Dr from Lippitt Ave to Lanewood Cir,Street Resurfacing,2017 Bonds,9,9/30/2021,74671,0,0,74671,2021,2021
2020,73,Estimated,V702_Pearson Dr from Avalon Ave to Lakewood Blvd,Street Resurfacing,2017 Bonds,9,9/30/2021,85304,0,0,85304,2021,2021
2020,74,Estimated,V703_San Marcus Ave from Lingo Ln to Ferguson Rd,Street Resurfacing,2017 Bonds,9,9/30/2021,154213,0,0,154213,2021,2021
2020,74,Estimated,V704_Waterview Rd from Bondstone Dr to Classen Dr,Street Resurfacing,2017 Bonds,9,9/30/2021,56081,0,0,56081,2021,2021
2020,74,Estimated,V705_Galena St from Norwood Dr to Fenwick Dr,Street Resurfacing,2017 Bonds,9,9/30/2021,177331,0,0,177331,2021,2021
2020,74,Estimated,V706_Loving Ave from Pasadena Ave to Winsted Dr,Street Resurfacing,2017 Bonds,9,9/30/2021,35466,0,0,35466,2021,2021
2020,74,Estimated,V707_Classen Dr from Northlake Dr to Waterview Rd,Street Resurfacing,2017 Bonds,9,9/30/2021,222950,0,0,222950,2021,2021
2020,74,Estimated,V708_Randolph Dr from S Randolph Dr to Lakehurst Ct,Street Resurfacing,2017 Bonds,3,9/30/2021,96966,0,0,96966,2021,2021
2020,74,Estimated,V709_Valencia St from Sevilla St to East Grand Ave,Street Resurfacing,2017 Bonds,14,9/30/2021,0,112504,0,112504,2022,2022
2020,74,Estimated,V710_Cotillion Dr from Ferguson Rd to Puerto Rico Dr,Street Resurfacing,2017 Bonds,9,9/30/2021,99642,0,0,99642,2021,2021
2020,74,Estimated,V711_Marlin Dr from Modlin St to La Prada Dr,Street Resurfacing,2017 Bonds,9,9/30/2021,175136,0,0,175136,2021,2021
2020,74,Estimated,V712_Regent Dr from Cromwell Dr to Lathrop Dr,Street Resurfacing,2017 Bonds,13,9/30/2021,0,255878,0,255878,2022,2022
2020,74,Estimated,V713_Ring St from East Grand Ave to Hay St,Street Resurfacing,2017 Bonds,2,9/30/2020,0,82429,0,82429,2022,2022
2020,74,Estimated,V714_Faircrest Dr from A11639 to Ferndale Rd,Street Resurfacing,2017 Bonds,10,9/30/2021,118232,0,0,118232,2021,2021
2020,74,Estimated,V715_Lippitt Ave from Jupiter Rd to Mayfair Blvd,Street Resurfacing,2017 Bonds,9,9/30/2021,115008,0,0,115008,2021,2021
2020,74,Estimated,V716_Haverford Dr from Bucknell Dr to Trammel Dr,Street Resurfacing,2017 Bonds,9,9/30/2021,190674,0,0,190674,2021,2021
2020,74,Estimated,V717_Yorksprings Dr from Valley Spring Dr to Meadowspring Ln,Street Resurfacing,2017 Bonds,9,9/30/2021,199317,0,0,199317,2021,2021
2020,74,Estimated,V719_Winsted Dr from Lakewood Blvd to Westlake Ave,Street Resurfacing,2017 Bonds,9,9/30/2021,66714,0,0,66714,2021,2021
2020,74,Estimated,V723_Ridgemont Dr from Highgate Ln to Santa Anita Dr,Street Resurfacing,2017 Bonds,9,9/30/2021,155722,0,0,155722,2021,2021
2020,74,Estimated,V724_Fernald Ave from Dixfield Dr to Lochwood Blvd,Street Resurfacing,2017 Bonds,9,9/30/2021,350032,0,0,350032,2021,2021
2020,74,Estimated,V727_Ruidosa Ave from Featherbrook Dr to Cotillion Dr,Street Resurfacing,2017 Bonds,9,9/30/2021,100671,0,0,100671,2021,2021
2020,74,Estimated,V728_Cosgrove Dr from Merriman Pkwy to Tabor Dr,Street Resurfacing,2017 Bonds,10,9/30/2021,150321,0,0,150321,2021,2021
2020,74,Estimated,V729_Northcliff Dr from Bondstone Dr to Classen Dr,Street Resurfacing,2017 Bonds,9,9/30/2021,86265,0,0,86265,2021,2021
2020,75,Estimated,V730_Ravendale Ln from Lange Cir to Belford Dr,Street Resurfacing,2017 Bonds,9,9/30/2021,218868,0,0,218868,2021,2021
2020,75,Estimated,V732_River Bend Dr from N Stemmons Serv E to River Bend Dr,Street Resurfacing,2017 Bonds,2,9/30/2021,427902,0,0,427902,2021,2021
2020,75,Estimated,V734_Douglas Ave from Herschel Ave to Prescott Ave,Street Resurfacing,2017 Bonds,14,9/30/2021,0,70555,0,70555,2022,2022
2020,75,Estimated,V735_Berwyn Ln from Ridgelawn Dr to E University Blvd,Street Resurfacing,2017 Bonds,9,9/30/2021,141556,0,0,141556,2021,2021
2020,75,Estimated,V738_Ridgemeado w Dr from Lochwood Blvd to Midlake Dr,Street Resurfacing,2017 Bonds,9,9/30/2021,83761,0,0,83761,2021,2021
2020,75,Estimated,V741_Linkwood Dr from Ferndale Rd to Lockhaven Dr,Street Resurfacing,2017 Bonds,10,9/30/2021,152018,0,0,152018,2021,2021
2020,75,Estimated,V743_Ravendale Ln from Belford Dr to Rockaway Dr,Street Resurfacing,2017 Bonds,9,9/30/2021,149102,0,0,149102,2021,2021
2020,75,Estimated,V745_Haverford Dr from Trammel Dr to Middlebury Dr,Street Resurfacing,2017 Bonds,9,9/30/2021,156065,0,0,156065,2021,2021
2020,75,Estimated,V746_Sinclair Ave from Jupiter Rd to Gaston Pkwy,Street Resurfacing,2017 Bonds,9,9/30/2021,189165,0,0,189165,2021,2021
2020,75,Estimated,V747_Santa Anna Ave from Shiloh Rd to Vista Mar Dr,Street Resurfacing,2017 Bonds,9,9/30/2021,104718,0,0,104718,2021,2021
2020,75,Estimated,V748_Scottsboro Ln from S Marsalis Ave to Grassy Ridge Trl,Street Resurfacing,2017 Bonds,3,9/3/2021,91053,0,0,91053,2021,2021
2020,75,Estimated,V750_Fernald Ave from Yeager Dr to Holt Dr,Street Resurfacing,2017 Bonds,9,9/30/2021,209093,0,0,209093,2021,2021
