cip_year,project_type,source_page,department,project_name,project_id,start_year,end_year,previous_appropriations,project_total,2022,2023,2024
2022,Equity Revitaliz,50,2003 Bonds a,CD4 -The Bottom/10th Street - W486,W486.1,2022,2022,433918,750000,316082,0,0
2022,r Equity Revitaliz,50,GO CIP - Non a,CD4 -The Bottom/10th Street - W486,W486.2,2022,2022,6006,750000,743994,0,0
2022,Equity Revitaliz,50,1998 Bonds a,CD5 - Buckner Station / Pleasant Grove - W487,W487.1,2022,2022,0,407428,407428,0,0
2022,Equity Revitaliz,51,2003 Bonds a,CD5 - Buckner Station / Pleasant Grove - W487,W487.2,2022,2022,0,2092572,2092572,0,0
2022,r Equity Revitaliz,51,GO CIP - Non a,CD5 - Buckner Station / Pleasant Grove - W487,W487.3,2022,2022,12950,1197259,1184309,0,0
2022,r Equity Revitaliz,51,GO CIP - Non a,CD6 - West Dallas - W488,W488.1,2022,2022,830479,1700000,869521,0,0
2022,Equity Revitaliz,51,2003 Bonds a,CD7 - Forest Heights - W489,W489.1,2022,2022,356101,382841,26740,0,0
2022,r Equity Revitaliz,51,GO CIP - Non a,CD7 - Forest Heights - W489,W489.2,2022,2022,667956,1066570,398614,0,0
2022,r Equity Revitaliz,51,GO CIP - Non a,CD8 - University Hills - W490,W490.1,2022,2022,1915499,2500000,584501,0,0
2022,Equity Revitaliz,51,2003 Bonds a,CD9 - Casa View - W491,W491.1,2022,2022,0,30000,30000,0,0
2022,r Equity Revitaliz,51,GO CIP - Non a,CD9 - Casa View - W491,W491.2,2022,2022,215124,970000,754876,0,0
2022,Southwestern Medical Tax Increment r Financing District,51,GO CIP - Non,Cedars Branch Bridge - P895,P895.1,2022,2022,0,826500,826500,0,0
2022,Southwestern Medical Tax Increment r Financing District,51,GO CIP - Non,Cedars Branch Town Homes - P896,P896.1,2022,2022,0,6938452,6938452,0,0
2022,Cedars Tax Increment r Financing District,51,GO CIP - Non,Cedars Tax Increment - Q001,Q001.1,2022,2023,1344047,10414473,6572531,"2,497,895",0
2022,r Cedars Tax Incr,51,GO CIP - Non e,Cedars-Admin - 9927,9927.1,2022,2023,929967,1179071,124104,"125,000",0
2022,City Center Tax Increment r Financing District,51,GO CIP - Non,City Center - Administrative - 9870,9870.1,2022,2024,2528981,3744915,202184,"202,750","202,750"
2022,r City Center Tax,51,GO CIP - Non,City Center Tax Increment - 9912,9912.1,2022,2023,6105782,27942600,12291861,"6,530,812",0
2022,r City Center Tax,52,GO CIP - Non,City Center TIF District Fund - W174,W174.1,2022,2022,536321,865260,328939,0,0
2022,Economic Development Bonds,52,2012 Bonds,Colorado Extension - I30 to Westmoreland - Canyon - P882,P882.1,2022,2022,4294,2676,(1619),0,0
2022,Farmers Market Tax Increment r Financing District,52,GO CIP - Non,Community Garden & Futsal Field - P848,P848.1,2022,2023,0,970462,380574,"589,888",0
2022,Downtown Connection Tax Increment r Financing District,52,GO CIP - Non,Continental Bldg Increment Repayment - P832,P832.1,2022,2024,1437949,2865934,633550,"158,887","158,887"
2022,Cypress Waters Tax Increment r Financing District,52,GO CIP - Non,Cypress Waters Phase II Development - P759,P759.1,2022,2022,7788900,8377837,588937,0,0
2022,r Cypress Waters,52,GO CIP - Non,Cypress Waters Repayment of Advances - P634,P634.1,2022,2024,0,36970542,839263,"421,508","7,684,745"
2022,r Cypress Waters,52,GO CIP - Non,Cypress Waters TIF Admin. - P633,P633.1,2022,2024,134452,554435,69983,"70,000","70,000"
2022,Cedars Tax Increment r Financing District,52,GO CIP - Non,Dallas Heritage Village - W438,W438.1,2022,2022,0,650000,650000,0,0
2022,Davis Garden Tax Increment r Financing District,52,GO CIP - Non,Davis Garden - Repayment of Advances - P563,P563.1,2022,2024,70,13343278,3175668,"1,555,944","1,988,081"
2022,r Davis Garden Ta,52,GO CIP - Non,Davis Garden Admin - P409,P409.1,2022,2024,291600,1126500,146150,"137,750","137,750"
2022,Farmers Market Tax Increment r Financing District,52,GO CIP - Non,Debt Service Transfer to other Departments - W891,W891.1,2023,2024,0,4491168,0,"1,922,709","2,568,459"
2022,Mall Area Redevelopmen t Tax r Increment Financing District,53,GO CIP - Non,Debt Service Transfer to PPPF (Red Bird Mall Redev Project) - Q008,Q008.1,2022,2024,151677,569000,(32677),"90,000","90,000"
2022,Deep Ellum Tax Increment r Financing District,53,GO CIP - Non,Deep Ellum Admin - P407,P407.1,2022,2024,327587,1091527,125189,"127,750","127,750"
2022,r Deep Ellum Tax,53,GO CIP - Non,Deep Ellum Repay Dev Adv - P406,P406.1,2022,2024,595424,53326630,8930016,"7,914,759","8,316,885"
2022,Design District Tax Increment r Financing District,53,GO CIP - Non,Design District Admin - P404,P404.1,2022,2024,310176,1013804,114877,"117,750","117,750"
2022,r Design District T,53,GO CIP - Non,Design District TIF - Repayment of Advances - P471,P471.1,2022,2024,0,40166977,10324458,"5,839,989","3,648,876"
2022,r Design District T,53,GO CIP - Non,Design DistrictTIF - P926,P926.1,2022,2022,7650000,7950000,300000,0,0
2022,Housing,53,2006 Bonds,DHADC Land Bank Services - W310,W310.1,2022,2022,1230000,1500000,270000,0,0
2022,Public-Private Partnership r Program,53,GO CIP - Non,Digital Realty Expansion and Renovation - W675,W675.1,2022,2022,0,200000,200000,0,0
2022,Economic Development Bonds,53,2017 Bonds,Disc Eco Dev CD3- Sq 67 SC - VI07,VI07.1,,,1450000,1450000,0,0,0
2022,Economic Devel,53,2017 Bonds,Disc Eco Dev CD6 SDMIF - VI09,VI09.1,,,145000,145000,0,0,0
2022,Economic Development Bonds - Small Business Center,53,2017 Bonds,Disc Eco Dev CD6 SDMIF - VI09,VI09.2,2022,2022,0,2355000,2355000,0,0
2022,Economic Development Bonds,54,2017 Bonds,Disc Mayor Golden Seeds - VI10,VI10.1,2022,2022,0,500000,500000,0,0
2022,Economic Devel,54,2017 Bonds,Discretionary Economic Development - Mayor - VI02,VI02.1,,,2500000,2500000,0,0,0
2022,Economic Devel,54,2017 Bonds,Discretionary Economic Development CD3 - VI03,VI03.1,,,3000000,3000000,0,0,0
2022,Economic Devel,54,2017 Bonds,Discretionary Economic Development CD8 - VI04,VI04.1,,,4131414,4131414,0,0,0
2022,Oak Cliff Gateway Tax Increment r Financing District,54,GO CIP - Non,DISD – Hogg Elementary - W300,W300.1,2022,2022,0,1287222,1287222,0,0
2022,Downtown Connection Tax Increment r Financing District,54,GO CIP - Non,Downtown Connection TIF - Increment - P305,P305.1,2022,2024,3776601,148165220,6978977,"225,000","11,018,866"
2022,Economic Development Bonds,54,2017 Bonds,Eco Dev Program for CIty of Dallas Neighborhood Empowerment No. 10 (NEZ 10) - VI13,VI13.1,2022,2022,50000,1000000,950000,0,0
2022,Economic Development Bonds,54,2012 Bonds,Economic Development - Citywide - W513,W513.1,2022,2022,0,2835802,2835802,0,0
2022,Economic Devel,54,2012 Bonds,Economic Development - T808,T808.1,,,55921,55921,0,0,0
2022,Housing,54,2012 Bonds,Economic Development and Housing Demand - S801,S801.1,2022,2022,0,5642395,5642395,0,0
2022,Housing,55,2017 Bonds,Economic Development and Housing Demand - VI26,VI26.1,2022,2023,0,7638912,4217775,"3,421,137",0
2022,Economic Development Bonds,55,2012 Bonds,Economic Development and Housing Demand Driven Projects - S801,S801.2,2022,2022,8141027,8142197,1171,0,0
2022,Economic Development Bonds,55,2017 Bonds,Economic Development-ECO Transfer Unit - VI01,VI01.1,2022,2023,0,13866582,8255214,"5,611,368",0
2022,Housing,55,2017 Bonds,Fair Park West Jeffries-Meyers - VI15,VI15.1,,,741730,741730,0,0,0
2022,Economic Development r Bonds,55,GO CIP - Non,Farmers Market GT Defeasance 2013 - 1737,1737.1,2022,2022,1213492,3230000,2016508,0,0
2022,Farmers Market Tax Increment r Financing District,55,GO CIP - Non,Farmers Mkt Admin - 9576,9576.1,2022,2024,800523,1685216,146596,"147,100","147,750"
2022,r Farmers Market,55,GO CIP - Non,Farmers Mkt Tax Increment - Q005,Q005.1,2022,2024,0,7243144,3484332,0,"407,254"
2022,r Farmers Market,55,GO CIP - Non,Farmers Mkt Tax Increment - Q025,Q025.1,2022,2022,4987573,3248832,(1738741),0,0
2022,Cypress Waters Tax Increment r Financing District,55,GO CIP - Non,Fire Station 58 - W630,W630.1,2022,2023,0,12300001,5741741,"6,558,260",0
2022,Fort Worth Avenue Tax Increment r Financing District,55,GO CIP - Non,Fort Worth Ave Admin - P408,P408.1,2022,2024,308113,983062,111200,"112,749","112,750"
2022,r Fort Worth Ave,55,GO CIP - Non,Fort Worth Ave. - Repayment of Advances - P562,P562.1,2022,2024,8643,17246484,2679642,0,"2,127,198"
2022,Oak Cliff Gateway Tax Increment r Financing District,56,GO CIP - Non,Gateway Oak Cliff Project - W681,W681.1,2023,2023,0,4245432,0,"4,245,432",0
2022,Grand Park South Tax Increment r Financing District,56,GO CIP - Non,Grand Park South - Repayment of Advances - P397,P397.1,2022,2024,0,1733197,283643,"265,592","277,392"
2022,r Grand Park Sou,56,GO CIP - Non t,Grand Park South - TIF Administration - P396,P396.1,2022,2024,205164,971476,127562,"127,750","127,750"
2022,Economic Development Bonds,56,2017 Bonds,Hensley Field re-use and redevelopment project - VI25,VI25.1,,,862609,862609,0,0,0
2022,Housing,56,2006 Bonds,Hou Prop 8 Acquisition & Demolition - T808,T808.2,2022,2022,5164692,5209692,45000,0,0
2022,Housing,56,2006 Bonds,Housing - Acquisition and Demolition - T807,T807.1,2022,2022,8691090,8703770,12680,0,0
2022,Housing,56,2006 Bonds,Housing - Land Bank - T802,T802.1,2022,2022,1324169,1350000,25831,0,0
2022,Housing,56,2012 Bonds,Housing Demand Driven Projects - S803,S803.1,2022,2022,2258967,2871313,612346,0,0
2022,r Housing,56,GO CIP - Non,Housing Purposes - P477,P477.1,2022,2022,1989780,2000000,10220,0,0
2022,Economic Development Bonds,56,2017 Bonds,Integrated Community Development Project - VI29,VI29.1,2022,2022,6555,25500,18945,0,0
2022,Housing,56,2017 Bonds,Jeffries-Meyers Infill Development Project - VI18,VI18.1,,,1427000,1427000,0,0,0
2022,Housing,56,2012 Bonds,Joppa Neighbor Proj SD - W085,W085.1,2022,2022,240000,280000,40000,0,0
2022,City Center Tax Increment r Financing District,57,GO CIP - Non,Klyde Warren Park Phase II - W677,W677.1,2024,2024,0,1800000,0,0,"1,162,044"
2022,Economic Development Bonds,57,2012 Bonds,Kroger-Ocado Project - W476,W476.1,,,2000000,2000000,0,0,0
2022,Skillman Corridor Tax Increment r Financing District,57,GO CIP - Non,Lake Highlands Tower Center - P373,P373.1,2022,2022,8337751,11667950,3330199,0,0
2022,Economic Development Bonds,57,2012 Bonds,LED Conversion- Priority Zones - W655,W655.1,2022,2022,497712,500000,2288,0,0
2022,Skillman Corridor Tax Increment r Financing District,57,GO CIP - Non,LHTC Pond Dredging Project - W682,W682.1,2022,2022,0,4000000,4000000,0,0
2022,Maple Mockingbird Tax Increment r Financing District,57,GO CIP - Non,LIHTC Oaklawn Place Project - W804,W804.1,2023,2023,0,4438154,0,"4,438,154",0
2022,Transit- Oriented Development (TOD) Tax r Increment Financing District,57,GO CIP - Non,Longhorn Ballroom Project - W892,W892.1,2023,2024,0,1300000,0,"967,540","332,460"
2022,Public-Private Partnership r Program,57,GO CIP - Non,Lucie-Partial Ops Consolidation - W470,W470.1,,,8600000,8600000,0,0,0
2022,Mall Area Redevelopmen t Tax r Increment Financing District,57,GO CIP - Non,Mall Area Redevelopment TIF Admin - W008,W008.1,2022,2024,40437,1608351,1073567,"102,750","102,750"
2022,r Mall Area Redev,58,GO CIP - Non,Mall Area Redevelopment TIF Increment - W185,W185.1,2022,2024,0,1481999,636907,"393,246","451,846"
2022,Maple Mockingbird Tax Increment r Financing District,58,GO CIP - Non,Maple/Mockingbird - TIF - P560,P560.1,2022,2024,169313,784169,101107,"102,750","102,750"
2022,Maple Mockingbird Tax Increment r Financing District,58,GO CIP - Non,Maple-Mockingbird - Repayment of Advances - P565,P565.1,2022,2024,0,34463006,12633091,"403,746","5,039,686"
2022,City Center Tax Increment r Financing District,58,GO CIP - Non,Mid Elm Lofts Project - P914,P914.1,2022,2022,454841,3945089,3490248,0,0
2022,Housing,58,2017 Bonds,Mill City Infill Development Project - VI14,VI14.1,,,2000000,2000000,0,0,0
2022,Transit- Oriented Development (TOD) Tax r Increment Financing District,58,GO CIP - Non,Mockingbird Station East Project - W817,W817.1,,,0,16492904,0,0,0
2022,Housing r,58,GO CIP - Non,Neighborhood Empowerment Zones - 5548,5548.1,2022,2022,0,1000000,1000000,0,0
2022,Downtown Connection Tax Increment Financing r District (Newpark Sub- District),58,GO CIP - Non,Newpark Sub- District-TIF Increment - W921,W921.1,2022,2024,0,25000,,"25,000",
2022,Sports Arena Tax Increment r Financing District,59,GO CIP - Non,North Parking Garage Project - P729,P729.1,2022,2024,19357835,34821993,1512913,"1,993,035","3,986,070"
2022,Oak Cliff Gateway Tax Increment r Financing District,59,GO CIP - Non,Oak Cliff Gateway Tax Increment - Q002,Q002.1,2022,2024,591189,38931065,4533738,"2,124,134","6,784,029"
2022,Oak Cliff Gatewr,59,G O CI P - Non,Oak Cliff/Gateway Admin - 9915,9915.1,2022,2024,909908,2124689,201031,"202,750","202,750"
2022,Downtown Connection Tax Increment r Financing District,59,GO CIP - Non,Olympic Redevelopment Project - P853,P853.1,2022,2022,23722479,45402781,21680302,0,0
2022,Davis Garden Tax Increment r Financing District,59,GO CIP - Non,Open Space Pubilic Improvements at 888 S - P575,P575.1,2022,2022,0,118820,118820,0,0
2022,Farmers Market Tax Increment r Financing District,59,GO CIP - Non,Pearl Lofts Mixed Use and Mixed Income Development Project - W819,W819.1,,,0,6544249,0,0,0
2022,Farmers Market Tax Increment r Financing District,59,GO CIP - Non,Pearl Street Public Improvement Project - W820,W820.1,2023,2023,0,285650,0,"285,650",0
2022,Economic Development Bonds,59,2006 Bonds,Project Food Access - W654,W654.1,2022,2022,0,1400000,1400000,0,0
2022,Public-Private Partnership r Program,59,GO CIP - Non,Project Turnpike - W633,W633.1,2022,2022,0,250000,250000,0,0
2022,Public-Private Pr,59,GO CIP - N on,Public Private Partnership - 9992,9992.1,2022,2022,56040237,57387616,1347380,0,0
2022,r Public-Private P,60,GO CIP - Non,Public Private Partnership - P151,P151.1,2022,2024,18543597,81519176,20475579,"8,500,000","8,500,000"
2022,r Public-Private P,60,GO CIP - Non,Public Private Partnership - Retail Rehabilitation Demonstration - W018,W018.1,2022,2022,0,1000000,1000000,0,0
2022,r Public-Private P,60,GO CIP - Non,Public Private Partnership- Adaptive Reuse Program - P886,P886.1,,,90000,90000,0,0,0
2022,r Public-Private P,60,GO CIP - Non,Public Private Partnership -Small Business Façade Program - P885,P885.1,2022,2022,93725,100000,6275,0,0
2022,r Public-Private P,60,GO CIP - Non,Public Private Partnership-2400 Bryan Project - 1879,1879.1,,,6000000,6000000,0,0,0
2022,r Public-Private P,60,GO CIP - Non,Public Private Partnership- Advisory Services for City's Housing Policy - W055,W055.1,2022,2022,115000,125000,10000,0,0
2022,r Public-Private P,60,GO CIP - Non,Public Private Partnership-BSHD Projects - P777,P777.1,2022,2022,72695,100000,27305,0,0
2022,r Public-Private P,60,GO CIP - Non,Public Private Partnership- Business Park - 8808,8808.1,,,1859029,1859029,0,0,0
2022,r Public-Private P,60,GO CIP - Non,Public Private Partnership-Dallas Protocol and World Affairs Council Contract - P476,P476.1,2022,2022,2403005,2920505,517500,0,0
2022,r Public-Private P,61,GO CIP - Non,Public Private Partnership- Downtown Retail Program -Phase III - P435,P435.1,2022,2022,678074,1212008,533934,0,0
2022,r Public-Private P,61,GO CIP - Non,Public Private Partnership- Heritage Alliance - 6856,6856.1,,,206712,206712,0,0,0
2022,r Public-Private P,61,GO CIP - Non,Public Private Partnership-Main Dist.Initiative - P102,P102.1,2022,2022,2725934,2963812,237878,0,0
2022,r Public-Private P,61,GO CIP - Non,Public Private Partnership- Neighborhood Retail Redevelopment Program - W166,W166.1,,,1508085,1508085,0,0,0
2022,r Public-Private P,61,GO CIP - Non,Public Private Partnership- Public/Private Fee Rebate - 9990,9990.1,2022,2022,2442936,2556194,113258,0,0
2022,r Public-Private P,61,GO CIP - Non,Public Private Partnership- Public/Private Infrastructure - 9953,9953.1,2022,2022,3554656,3582988,28332,0,0
2022,r Public-Private P,61,GO CIP - Non,Public Private Partnership- Southern Dallas Adaptive Reuse Grant Program- Phase II - W142,W142.1,,,210000,210000,0,0,0
2022,r Public-Private P,61,GO CIP - Non,Public Private Partnership- Southwest Center Mall Redevelopment - P587,P587.1,2022,2022,109186,186200,77014,0,0
2022,r Public-Private P,61,GO CIP - Non,Public Private Partnership-UNT - Dallas Campus - P311,P311.1,,,2064782,2064782,0,0,0
2022,r Public-Private P,62,GO CIP - Non,"Public Private Partnership- Workforce Readiness, Placement & Retention - W178",W178.1,2022,2022,1606867,1735521,128654,0,0
2022,Public-Private Pr,62,GO CIP - N on,Redbird Business Grant - W435,W435.1,,,2500000,2500000,0,0,0
2022,Mall Area Redevelopmen t Tax r Increment Financing District,62,GO CIP - Non,Redbird Hotel Project - W818,W818.1,,,0,1788126,0,0,0
2022,Economic Development Bonds,62,2017 Bonds,Redevelopment of Grocery Store- 3035 N. Buckner - VI30,VI30.1,,,650000,650000,0,0,0
2022,Public-Private Partnership r Program,62,GO CIP - Non,Redevelopment of Grocery Store- 3035 N. Buckner - VI30,VI30.2,,,650000,650000,0,0,0
2022,Skillman Corridor Tax Increment r Financing District,62,GO CIP - Non,RISD Public Improvement Reimbursement - P684,P684.1,2022,2024,2168604,5722504,300445,"588,793","618,233"
2022,Downtown Connection Tax Increment r Financing District,62,GO CIP - Non,Saint Elm Hotel & Corrigan Tower - P957,P957.1,2022,2024,543276,9726901,178648,"165,228","8,839,749"
2022,Skillman Corridor Tax Increment r Financing District,62,GO CIP - Non,Skillman Corridor Admin - P405,P405.1,2022,2024,402239,1060805,108566,"110,000","110,000"
2022,r Skillman Corrid,62,GO CIP - Non o,Skillman Corridor TIF - Repayment of Advances - P472,P472.1,2022,2024,25119,56438491,13973349,"7,670,111","8,059,116"
2022,Southwestern Medical Tax Increment r Financing District,63,GO CIP - Non,Southwestern Medical TIF - Administration - P468,P468.1,2022,2024,358385,952035,79900,"102,750","102,750"
2022,r Southwestern M,63,GO CIP - Non,Southwestern Medical TIF - Repayment of Advances - P469,P469.1,2022,2024,0,13201140,7521521,"1,018,094","1,074,136"
2022,Sports Arena Tax Increment r Financing District,63,GO CIP - Non,Sports Arena Admin - 9630,9630.1,2022,2024,990317,2397270,468204,"187,750","187,750"
2022,r Sports Arena Ta,63,GO CIP - Non,Sports Arena Increment - Q003,Q003.1,2022,2024,1407935,73674579,25136912,"8,344,148","7,382,224"
2022,r Sports Arena Ta,63,GO CIP - Non,Sports Arena TIF N.Parking Garage Mainte - 5094,5094.1,2022,2022,0,200000,200000,0,0
2022,Deep Ellum Tax Increment r Financing District,63,GO CIP - Non,"Stack Deep Ellum 2700, 2712, 2718, Commerce - W497",W497.1,2022,2022,0,2576125,2576125,0,0
2022,Downtown Connection Tax Increment r Financing District,63,GO CIP - Non,Statler/Library Jackson/ST Redev. - P884,P884.1,2022,2023,14538887,46763454,5046162,"27,178,405",0
2022,Downtown Conr,63,n GO CIP - N on,Stoneleigh Hotel (2927 Maple Ave) - P298,P298.1,2022,2023,2173391,2747602,436686,"137,525",0
