cip_year,project_type,source_page,department,project_name,council_district,start_year,end_year,previous_appropriations,project_total,year_2019,year_2020,year_2021,year_2022,year_2023
2018,Davis Garden TIF District / 4512 W. Davis Street Public Improvement U_P610 / F_0060,82,Economic Development,Davis Garden - Repayment of Advances,"1,3",,,1831796,1831796,0,0,0,0,0
2018,Davis Garden TIF District / 4512 W. Davis Street Public Improvement U_P610 / F_0060,82,Economic Development,Davis Garden Admin,"1,3",,,300000,300000,0,0,0,0,0
2018,Davis Garden TIF District / 4512 W. Davis Street Public Improvement U_P610 / F_0060,82,Economic Development,Davis St Between Hampton - Montclaire Public Improvement,"1,3",2019,2021,166350,3313948,937754,1121847,1087997,0,0
2018,Davis Garden TIF District / 4512 W. Davis Street Public Improvement U_P610 / F_0060,82,Economic Development,IH 30 frontage road (CONSTRUCTION) Project,"1,3",2021,2021,0,436343,0,0,436343,0,0
2018,Davis Garden TIF District / 4512 W. Davis Street Public Improvement U_P610 / F_0060,82,Economic Development,Improvement at 1214 W. Davis & 1215 West 7th,"1,3",2020,2020,0,225714,0,225714,0,0,0
2018,Davis Garden TIF District / 4512 W. Davis Street Public Improvement U_P610 / F_0060,82,Economic Development,Improvement at 32 Pinnacle Park Blvd,"1,3",2019,2023,0,1945892,221408,203625,362747,1103341,54771
2018,Davis Garden TIF District / 4512 W. Davis Street Public Improvement U_P610 / F_0060,82,Economic Development,INCAP Frontage Road Project,"1,3",2021,2021,0,436343,0,0,436343,0,0
2018,Davis Garden TIF District / 4512 W. Davis Street Public Improvement U_P610 / F_0060,82,Economic Development,Open Space Public Improvements at 888 Stevens Hills Lane,"1,3",2020,2020,0,118820,0,118820,0,0,0
2018,Davis Garden TIF District / 4512 W. Davis Street Public Improvement U_P610 / F_0060,82,Economic Development,Streetcar Project-North Oak Cliff Streetcar System,"1,3",2020,2023,0,14555627,0,225714,523683,13506230,300000
2018,Deep Ellum TIF District,82,Economic Development,Deep Ellum Repay Dev Adv,"2,7,14",,,2714095,2714095,0,0,0,0,0
2018,Deep Ellum TIF District,82,Economic Development,Deep Ellum Crossroads Project,"2,7,14",2019,2021,1600000,3500000,700000,755897,444103,0,0
2018,Deep Ellum TIF District,82,Economic Development,Old Dallas High School/Crozier Tech,CW,2019,2021,0,3593187,1546610,1949082,97495,0,0
2018,Design District TIF District,83,Economic Development,Alexan Riveredge Development,CW,2019,2020,0,7800000,7650000,150000,0,0,0
2018,Design District TIF District,83,Economic Development,Design District TIF - Repayment of Advances,"2,6",,,10456549,10456549,0,0,0,0,0
2018,Design District TIF District,83,Economic Development,Hotel Project Fund,6,2019,2020,0,6000000,2000000,4000000,0,0,0
2018,Downtown Connection TIF District,83,Economic Development,1712 Commerce Hotel,14,2019,2023,176428,1058568,176428,176428,176428,176428,176428
2018,Downtown Connection TIF District,83,Economic Development,411 N Akard Bldg Redevelopment,14,2019,2023,1142892,1857352,142892,142892,142892,142892,142892
2018,Downtown Connection TIF District,83,Economic Development,Atmos Complex Phase I and II,14,2019,2019,13682672,15561517,1878845,0,0,0,0
2018,Downtown Connection TIF District,83,Economic Development,Continental Bldg Increment Repayment,14,2019,2023,3888424,4788654,180046,180046,180046,180046,180046
2018,Downtown Connection TIF District,83,Economic Development,Downtown Connection TIF - Increments,"2,14",,,4412569,4412569,0,0,0,0,0
2018,Downtown Connection TIF District,83,Economic Development,Downtown Connection TIF - Repayment of Advances,2,,,16663897,16663897,0,0,0,0,0
2018,Downtown Connection TIF District,83,Economic Development,LTV Tower Redevelopment Project,14,2019,2021,295922,16244405,255598,14748528,944357,0,0
2018,Downtown Connection TIF District,83,Economic Development,Olympic Development Project,14,2019,2023,686234,48418331,686234,686234,15474891,15620419,15950553
2018,Downtown Connection TIF District,83,Economic Development,Petro Corrigan Project,14,2019,2020,118806,10299999,7817406,2363787,0,0,0
2018,Downtown Connection TIF District,83,Economic Development,PetroCorrigan Project Phase II,14,2019,2023,118806,712836,118806,118806,118806,118806,118806
2018,Downtown Connection TIF District,83,Economic Development,Redevelopment of Dallas Arts Garage,14,2019,2019,1618314,7025361,5407047,0,0,0,0
2018,Downtown Connection TIF District,83,Economic Development,Statler-Library Jackson-ST Redev.,14,2019,2023,459441,16804113,459441,459441,459411,459411,14506968
2018,Downtown Connection TIF District,83,Economic Development,Stoneleigh Hotel [2927 Maple Ave],14,2019,2021,0,1321629,697874,348937,274818,0,0
2018,Farmers Market TIF District,83,Economic Development,2101 Taylor St Development,2,2022,2023,0,3553480,0,0,0,1674778,1878702
2018,Farmers Market TIF District,83,Economic Development,Farmers Mkt Admin,2,,,773890,773890,0,0,0,0,0
2018,Farmers Market TIF District,83,Economic Development,Farmers Mkt Misc-Prof Svc,2,,,50000,50000,0,0,0,0,0
2018,Farmers Market TIF District,83,Economic Development,Farmers Mkt Tax Increment,2,,,588383,588383,0,0,0,0,0
2018,Farmers Market TIF District,84,Economic Development,Farmers Mkt Tax Increments,2,,,2980250,2980250,0,0,0,0,0
2018,Farmers Market TIF District,84,Economic Development,FM MIXED-USE DEVELOPMENT,Citywide,2019,2022,2000000,10641791,2593126,2426803,2626534,995328,0
2018,Farmers Market TIF District,84,Economic Development,Townhomes Phase Iia,2,,,563759,563759,0,0,0,0,0
2018,Fort Worth Avenue TIF District,84,Economic Development,Collective Mixed Use Development,"1,6",,,496563,496563,0,0,0,0,0
2018,Fort Worth Avenue TIF District,84,Economic Development,Fort Worth Ave Admin,"1,6",,,1475379,1475379,0,0,0,0,0
2018,Fort Worth Avenue TIF District,84,Economic Development,Sylvan Thirty Mixed-Use Development,6,2019,2019,2194406,3200000,1005594,0,0,0,0
2018,Mall Area Redevelopment TIF District,84,Economic Development,Mall Area Redevelopment-TIF Admin,"8,11",,,81470,81470,0,0,0,0,0
2018,Mall Area Redevelopment TIF District,84,Economic Development,Maple-Mockingbird TIF District Love Field Hotel Project,2,2019,2019,1455151,3000000,1544849,0,0,0,0
2018,"(207,754)",84,Economic Development,Maple-Mockingbird - Repayment of Advances,2,,,2500453,2500453,0,0,0,0,0
2018,Oak Cliff Gateway TIF District,84,Economic Development,Alexan Trinity Project,1,2019,2020,1017655,4000000,2200972,781373,0,0,0
2018,Oak Cliff Gateway TIF District,84,Economic Development,BISHOP ARTS PROJECT PHASE I,"1, 3",2019,2021,25000,5000000,690000,769573,3515427,0,0
2018,Oak Cliff Gateway TIF District,84,Economic Development,Bishop Arts Station Project,2,2019,2021,0,11225000,690000,769573,9765427,0,0
2018,Oak Cliff Gateway TIF District,84,Economic Development,DISD – Hogg Elementary,1,2019,2020,0,753221,494584,258637,0,0,0
2018,Oak Cliff Gateway TIF District,84,Economic Development,Oak Cliff-Gateway Admin,1,,,857485,857485,0,0,0,0,0
2018,Oak Cliff Gateway TIF District,85,Economic Development,Oakliff Tax Increment,1,,,2679995,2679995,0,0,0,0,0
2018,Grand Park South TIF District,85,Economic Development,Grand Park South - Repayment of Advances,7,,,214629,214629,0,0,0,0,0
2018,Grand Park South TIF District,85,Economic Development,Grand Park South - TIF Administration,7,,,203028,203028,0,0,0,0,0
2018,Skillman Corridor TIF District,85,Economic Development,Lake Highlands Gateway Bridge Enhancement Project,10,2019,2019,0,35000,35000,0,0,0,0
2018,Skillman Corridor TIF District,85,Economic Development,Lake Highlands SDI Project,10,,,2550469,2550469,0,0,0,0,0
2018,Skillman Corridor TIF District,85,Economic Development,Lake Highlands Town Center,10,2019,2019,8343448,10005699,1662251,0,0,0,0
2018,Skillman Corridor TIF District,85,Economic Development,Lakeridge Project,10,2019,2023,511126,6343737,218175,4740623,263992,290391,319430
2018,Skillman Corridor TIF District,85,Economic Development,Skillman Corridor TIF - Repayment of Advances,"9,10,13,1",2019,2019,4,0,5055246,0,0,0,0
2018,Skillman Corridor TIF District,85,Economic Development,Skillman Corridor TIF District Fund,"9,10,13,1",2019,2019,4,0,16815,0,0,0,0
2018,Southwestern Medical TIF District,85,Economic Development,Cedars Branch Bridge,2,2021,2021,0,826500,0,0,826500,0,0
2018,Southwestern Medical TIF District,85,Economic Development,Cedars Branch Town Homes,14,2021,2021,0,7898366,0,0,7898366,0,0
2018,Southwestern Medical TIF District,85,Economic Development,Southwestern Medical TIF - Repayment of Advances,2,,,5139154,5139154,0,0,0,0,0
2018,Sports Arena TIF District,85,Economic Development,North Parking Garage Project,2,2019,2023,12898608,22863783,1993035,1993035,1993035,1993035,1993035
2018,Sports Arena TIF District,85,Economic Development,North Parking Garage Transfer,"2,6,14",2019,2019,1521114,1721114,200000,0,0,0,0
2018,Sports Arena TIF District,86,Economic Development,Sports Arena Admin,"2,6,14",2019,2023,892000,1392000,100000,100000,100000,100000,100000
