cip_year,project_type,source_page,department,project_name,start_year,end_year,address_location,previous_appropriations,project_total,project_description,project_justification,unidentified_funding,year_2015,year_2016,year_2017,year_2018,year_2019,year_2020
2014,Trans - Roadway,572,Transportation & Storm Water,Ocean View Hills Parkway,,,Council District: 8; Community Plan: Otay Mesa,15058237,15058237,"This project provides for reimbursing the developer for the City's share of the design and con- struction of Ocean View Hills Parkway (Phases II and III) from Dennery Road to Otay Mesa Road. The project includes approximately 5,200 linear feet of a four-lane major street and 4,900 linear feet of a six-lane major street. See projects T2.1, T2.2, and T2.3 in the Otay Mesa Public Facilities Financing Plan.","The transportation element of the Otay Mesa Community Plan recommends that an integrated transportation network will provide mobility, accessibility, and safety for the residences and businesses travel- ing to, from, and through the community.",0,0,0,0,0,0,0
2014,Trans - Roadway,573,Transportation & Storm Water,Old Otay Mesa Road-Westerly,2015,2015,"Council District: 8; Community Plan: Otay Mesa, Otay Mesa - Nestor",9361896,11536671,"This project provides for design and construction of Old Otay Mesa Road from the Princess Park Subdivision (Cresent Bay Drive) to the Remington Hills Subdivision (Hawken Drive). This project includes approximately 2,400 linear feet of a two-lane collector street, sidewalks, curb, gutter, street lighting, new road- way sections, guardrail, and traffic calming facilities.","The transportation element of the Otay Mesa Community Plan suggests that an integrated trans- portation network will provide mobility, accessibility, and safety for persons traveling to, from, and through the community.",0,2174775,0,0,0,0,0
2014,Trans - Roadway,574,Transportation & Storm Water,Otay Mesa Truck Route Phase 4,2015,2016,Council District: 8; Community Plan: Otay Mesa,2600000,16850000,This Phase IV project provides for the construction of an additional lane to the existing Otay Truck Route from La Media Road to Drucker Lane and for the extension of the Truck Route (two lanes) from Britannia Boulevard to La Media Road and along Britannia Boulevard from the border to Britannia Court.,The Phase IV additional lane and extension of the Truck Route will remove cargo traffic from local streets and further expedite international truck traffic southbound into Mexico at the Otay Mesa Port of Entry.,9350000,2400000,2500000,0,0,0,0
2014,Trans - Ped Fac - Accessibility Improve,575,Transportation & Storm Water,Pacific Beach Curb Ramp Barrier Removal,,,Council District: 2; Community Plan: Pacific Beach,50000,370000,"This project will provide for curb ramps, curbs, gutters, sidewalks, street overlay, new curb inlets, cleanouts, Americans with Disabilities Act (ADA) pedestrian push buttons, a median curb, and traffic striping at the intersection of Pacific Beach Drive and Mission Boulevard.",This project location is in a heavily used area. One or more ADA complaints have been received. The improvements are needed for disabled access in the public right-of-way for compliance with cur- rent ADA standards.,320000,0,0,0,0,0,0
2014,Trans - Signals - Traffic Signals,576,Transportation & Storm Water,Pacific Highlands Traffic Signals,,,Council District: 1; Community Plan: Pacific Highlands Ranch,2400000,2400000,This reimbursement project provides for installing up to 16 different traffic signals within the Pacific Highlands Ranch Community.,These signals will be installed as part of the traffic control system for the Pacific Highlands Ranch community. They are needed to accommodate the increase in traffic generated by this community.,0,0,0,0,0,0,0
2014,Trans - Ped Fac - Accessibility Improve,577,Transportation & Storm Water,Pacific Hwy Curb Ramp Barrier Removal,,,Council District: 2; Community Plan: Midway - Pacific Highway,450000,450000,"This project will provide for curb ramps, curbs, gutters, sidewalks, a new storm drain inlet, streetlights, and traffic striping on Pacific Highway at Estudillo Street, Bandini Street, and Sutherland Street.",The project location is a highly used area. One or more Americans with Disabilities Act (ADA) complaints have been received. The improvements are needed for disabled access in public right-of-way for compliance with current ADA standards.,0,0,0,0,0,0,0
2014,Trans - Bridge - Vehicular,578,Transportation & Storm Water,Palm Avenue Interstate 805 Interchange,,,"Council District: 8; Community Plan: Otay Mesa, Otay Mesa - Nestor",11187886,11187886,"This project provides for improving the Palm Avenue/Interstate 805 Interchange in three phases. The first phase has been completed which included restriping of travel lanes and signal modification. The sec- ond phase consists of environmental determination and design of the project; construction repairs to the bridge approaches and abutments; bridge widening to the south; installation of sidewalk and signals; restriping; and signage modifications. The third phase consists of construction of the bridge widening to the north; relocation of north bound on/off ramps and widening of the two on-ramps. All three phases of the project improvements per the Otay Mesa Public Facility Financing Plan (Projects T1.1, 1.2, 1.3, and 1.4).",This project is required to accommodate the additional traffic generated as a result of develop- ment in the Otay Mesa Community. Improvements to this interchange will also help to reduce traffic volumes on State Route 905.,0,0,0,0,0,0,0
2014,Trans - Roadway,579,Transportation & Storm Water,Palm Avenue Roadway Improvements,,,Council District: 8; Community Plan: Otay Mesa - Nestor,4617209,4617209,"This project provides for vehicular and pedestrian safety improvements on Palm Avenue from Beyer Way to Del Cardo Avenue. The improvements include installation of raised center medians, turn pockets, traffic signals, pedestrian refuge areas, crosswalks, striping, and signage. Subsequent phases of this project may include further analysis of the pedestrian and streetscape aspects of the project area.",These improvements will benefit the community by increasing the safety and flow of traffic.,0,0,0,0,0,0,0
2014,Trans - Ped Fac - Accessibility Improve,580,Transportation & Storm Water,Park Boulevard and Essex Street,,,Council District: 3; Community Plan: Uptown,350000,350000,"This project provides for the realignment of the existing crosswalk, installs in-roadway lighting systems at the crosswalk, and provides pop-outs to improve safety and walkability for pedestrians.",This project will enhance safety and walkability for pedestrians.,0,0,0,0,0,0,0
2014,Trans - Bicycle Facilities (All Class.),581,Transportation & Storm Water,Poway Road Bicycle Path - Class I,,,Council District: 5; Community Plan: Sabre Springs,2580000,2580000,"This project provides for the construction of a Class I bicycle path (combined pedestrian and bicycle travel) easterly along the south side of Poway Road from the I-15/Poway Road interchange to Sabre Springs Parkway, approximately 1,950 feet in length.","The Sabre Springs Community Plan encourges the development of a system of bikeways within the community, tying into the regional bicycle network.",0,0,0,0,0,0,0
2014,Trans - Bicycle Facilities (All Class.),582,Transportation & Storm Water,Rancho Bernardo Bikeway,,,Council District: 5; Community Plan: Rancho Bernardo,250000,250000,This project provides for the installation of three miles of Class II bike lanes on West Bernardo Drive from Rancho Bernardo Road to Aguamiel Road and on Bernardo Center Drive from West Bernardo Drive to Rancho Bernardo Road.,"This project completes gaps in the Rancho Bernardo community bicycle network, and connects to regional bicycle facilities. It also improves bicycle access to a number of community facilities, including a transit center, library, and schools.",0,0,0,0,0,0,0
2014,Trans - Roadway,583,Transportation & Storm Water,Regents Rd Widening-Genesee to Executive,2015,2015,Council District: 1; Community Plan: University,5375000,6045000,"This project provides for widening Regents Road to a modified four-lane major street from Genesee Avenue to Executive Drive, relocation of the Genesee Avenue/Regents Road intersection to the east, and bike lanes.",This project is needed to improve traffic flow and is included in the Council-approved North University City Community Financing Plan - Project 13 and Facilities Benefit Assessment Document.,0,670000,0,0,0,0,0
