cip_year,project_type,source_page,department,project_name,start_year,end_year,address_location,previous_appropriations,project_total,project_description,project_justification,unidentified_funding,year_2013,year_2014,year_2015,year_2016,year_2017,year_2018
2012,Water - Distribution Sys - Transmission,467,Public Utilities,Pressure Reduction Facility Upgrades,2014,2018,Council District: Citywide; Community Plan: Citywide,250000,5250000,This annual allocation provides for replacing existing pressure reducing stations or expanding pressure capacities to meet present and future water demands.,Increasing demands for water throughout the City required a pressure reducing station to better control water pressure throughout the City's system. This annual allocation will continue to fund the replace- ment and expansion of pressure reduction facilities.,0,0,1000000,1000000,1000000,1000000,1000000
2012,Bldg - MWWD - Administration Struct,468,Public Utilities,Pt Loma-South Access Road Protection Project,2018,2018,Council District: 2; Community Plan: Peninsula,351698,736698,This project provides for continued access to the Point Loma Wastewater Treatment Plant (PLWTP) investigating and if necessary implementing options to mitigate erosion at two sea coves adjacent to the plant's access road.,The treatment plant has only one access road as granted by the federal government. This project is needed to ensure continued access.,0,0,0,0,0,0,385000
2012,Bldg - MWWD - Pump Stations,469,Public Utilities,"Pump Station 64,65, Penasquitos, E Mission Gorge",2013,2018,Council District: Citywide; Community Plan: Citywide,4659440,8739440,"This annual allocation provides for the comprehensive upgrades, design modifications, and ren- ovations or replacement of equipment, such as pumps, valves, tanks, controls, and odor control systems at the pump stations.",These improvements will allow the pump stations to run efficiently and increase the reliability of the Municipal Wastewater System.,0,3380000,0,0,0,350000,350000
2012,Bldg - MWWD - Pump Stations,470,Public Utilities,Pump Station 84 Upgrade & Pump Station 62 Abandon,2013,2014,"Council District: 1, 5; Community Plan: Rancho Bernardo, Rancho Penasquitos",7446950,14632272,This project provides for the elimination of Sewer Pump Station 62 through the installation of various pipelines and the upsizing of the existing Sewer Pump Station 84.,This project is needed to optimize the sewage system and to eliminate Sewer Pump Station 62.,0,5263502,1921820,0,0,0,0
2012,Bldg - MWWD - Pump Stations,471,Public Utilities,Pump Station Restorations,2013,2018,Council District: Citywide; Community Plan: Citywide,13961284,19466442,This annual allocation provides for the replacement of deteriorated municipal pumping equip- ment and/or pipeline appurtenances.,"Many existing sewer pump stations have reached or exceeded their anticipated service life. However, because of the widely varying actual lengths of service life, the scheduling for pump station restora- tions is difficult. This project allows flexibility in replacing deteriorated pumping equipment.",0,200000,805158,1500000,1000000,1000000,1000000
2012,Bldg - MWWD - Pump Stations,472,Public Utilities,Pump Station Upgrades Group I North County,,,"Council District: 1, 2, 3, 4, 5, 6, 7, 8; Community Plan: Citywide",17116826,17116827,"This project provides for the upgrade of 23 pump stations, divided into four groups, located throughout San Diego. The upgrades involve providing new and backup pumps and motors, new control pan- els, new generators, redundant force mains, underground storage tanks, and miscellaneous civil work.","This project will provide for the upgrading of deteriorated pump stations, improvement of the level of service to the residents of San Diego, and compliance with regulatory agencies by reducing the impact of sewer spills.",0,0,0,0,0,0,0
2012,Reclaimed Water System - Pipelines,473,Public Utilities,Reclaimed Water Extension,2013,2018,Council District: Citywide; Community Plan: Citywide,811031,3854987,This annual allocation provides for pipeline extensions of the City's Recycled Water Distribu- tion System to serve potential customers adjacent or in close proximity to the existing system.,This project provides recycled water to customers served by the pipeline extensions.,0,460000,400000,1200000,450000,100000,433956
2012,Reclaimed Water System - Pipelines,474,Public Utilities,Reclaimed Water Retrofit,,,Council District: Citywide; Community Plan: Citywide,1403020,1403020,This annual allocation provides for supplying city facilities with the proper connections and metering for the new reclaimed water distribution system.,The City of San Diego has embarked on an aggressive water reclamation program to provide reclaimed water to large users of potable water for irrigation purposes. This will allow the City to increase its available potable water to serve new potential customers.,0,0,0,0,0,0,0
2012,Reclaimed Water System - Pipelines,475,Public Utilities,Recycled Water System Upgrades,2013,2013,"Council District: 1, 2, 3, 4, 5, 6, 7, 8; Community Plan: Citywide",950000,2350000,"This project is needed to ensure that spills from the recycled water system flow into the sewer rather than the storm water system. This project would include 14 Pressure Reducing Station vaults to be retro- fitted to divert the drainage inside the vault from the storm drain to the sewer system, as required by Regional Water Quality Control Board.",This project is needed to comply with the latest regulatory requirements of the Regional Water Quality Control Board that recycled water be drained to the sewer system rather than the storm drain system when emergency spills or main breaks occur inside the vaults.,0,1400000,0,0,0,0,0
2012,Reclaimed Water System - Pipelines,476,Public Utilities,Recycled Water Systems Upgrades,2013,2018,Council District: Citywide; Community Plan: Citywide,0,2515000,This annual allocation provides for the upgrade and replacement of recycled water system com- ponents as necessary.,Replacement and upgrades are necessary for the ongoing operation of the recycled water sys- tem.,0,337422,1277578,100000,100000,100000,600000
2012,Reclaimed Water System - Reservoirs,477,Public Utilities,Recycled Water Tank Modifications,2013,2014,"Council District: 1, 5, 8; Community Plan: Scripps Miramar Ranch, Rancho Penasquitos, Tijuana River Valley",250000,879406,"This project provides four tank drain modifications to comply with new regulatory requirements. The tanks being modified are the 9 million gallon (mg) Miramar Recycled Water Tank, the 9mg Tank Auto- mated Chlorination Facility, the 9mg Tank Reservoir Management System (two mixers inside the tank).",This project is needed in order to comply with the latest regulatory requirements of the Regional Water Quality Control Board that recycled water be drained to the sewer system rather than the storm drain system.,0,541984,87422,0,0,0,0
2012,Bldg - MWWD - Treatment Plants,478,Public Utilities,SBWR Plant Demineralization,2014,2018,Council District: 8; Community Plan: Tijuana River Valley,622839,16001817,This project provides demineralization of reclaimed water using the Electrodialysis Reversal (EDR) process. The project will relocate two trailer mounted EDR units from the North City Water Reclama- tion Plant to the South bay Water Reclamation Plant to reduce the Total Dissolved Solids (TDS) in the reclaimed water.,The majority of reclaimed water is used for irrigation. Demineralization will reduce the level of total dissolved solids in the reclaimed water.,0,0,500000,2000000,5000000,5000000,2878978
2012,Bldg - Water - Pump Stations,479,Public Utilities,San Diego 17 Flow Control Facility,,,Council District: 7; Community Plan: Navajo,1588607,1588607,This project provides for the installation of a new flow control facility and a water pump station at the Alvarado Water Treatment Plant to pump potable water into the County Water Authority's pipeline.,"This pump station will supply the Mid-City Pipeline project, serving the College Area and Mid- City communities.",0,0,0,0,0,0,0
2012,Bldg - Water - Pump Stations,480,Public Utilities,Scripps Ranch Pump Station,2013,2014,"Council District: 5; Community Plan: Scripps Miramar Ranch, Miramar Ranch North",3759000,13079000,This project provides for the construction of a new pump station with a total pump station capac- ity of 17.2 Millions of Gallons per Day. This pump station will replace the Scripps Miramar pump as the lead pump to the 1020 zone (Scripps Ranch Pump Station).,The existing pump station is past its useful life span and has become inefficient and unreliable and lacks adequate fire flow capacity.,0,8008000,1312000,0,0,0,0
