cip_year,project_type,source_page,department,project_name,start_year,end_year,address_location,previous_appropriations,project_total,project_description,project_justification,unidentified_funding,year_2011,year_2012,year_2013,year_2014,year_2015,year_2016,year_2017
2010,Otay Mesa Truck Route Phase 3 / S00724,326,General Services,,2011,2013,Council District: 8; Community Plan: Otay Mesa,4269997,20052141,The Phase III project provides for an emergency lane and paved shoulder from Drucker Lane to the port of entry. The phase IV project provides for the construction of an additional lane to the existing Otay Truck Route from La Media Road to Drucker Lane and for the extension of the Truck Route (two lanes) from Britannia Boulevard to La Media Road and along Britannia Boulevard from the border to Britannia Court.,,10332144,4400000,300000,750000,0,0,0,0
2010,Palm Avenue Roadway Improvements / S00913,327,General Services,,2011,2012,Council District: 8; Community Plan: Otay Mesa - Nestor,719000,3604000,"This project provides for vehicular and traffic safety improvements on Palm Avenue from Beyer Way to Interstate 805. The improvements include installation of raised center medians, turn pockets, traffic sig­ nals, a pedestrian refuge area, crosswalks, landscaping, striping and signage. Subsequent phases of this project may include further analysis of the pedestrian and streetscape aspects of the project area.",,0,630000,2255000,0,0,0,0,0
2010,Paradise Hills Revitalization Project / S00829,328,General Services,,,,Council District: 4; Community Plan: Skyline - Paradise Hills,4623119,4623118,"This project provides for a vision and implementation strategy for rehabilitating an older com­ mercial strip development on Reo Drive between Albemarle Street and Cumberland Street in the heart of Para­ dise Hills. Phase I added crosswalks, pop-outs, and surface improvements on Reo Drive between Albemarle Street and Cumberland Drive. Phase II will widen Reo Drive from 60 to 80 feet, including diagonal parking, and surface improvements between Albemarle Street and Cumberland Drive.",,0,0,0,0,0,0,0,0
2010,Pershing Drive/Redwood Street Intersection / S00885,329,General Services,,,,"Council District: 3; Community Plan: Balboa Park, Greater North Park",753484,1626000,"This project provides for improvements along Pershing Drive at Redwood Street and Jacaranda Place, and at the entrance to the Morley Field Disc Golf Course in Balboa Park. The City was awarded a $150,000 State Community-Based Transportation Planing Grant for preliminary engineering activities, public outreach, and to assist in determining the project scope of work.",,872516,0,0,0,0,0,0,0
2010,Pomerado Rd at Willow Creek/Ave of Nations IS / S00933,330,General Services,,,,Council District: 5; Community Plan: Scripps Miramar Ranch,1290000,1290000,"This project involved improvements at the intersection of Pomerado Road and Willow Creek Road/Avenue of Nations as part of the construction of Thurgood Marshall Middle School. The improvements included a traffic signal, widening, striping and landscaping.",,0,0,0,0,0,0,0,0
2010,Rancho Bernardo Street and Sidewalk Improvements / S00887,331,General Services,,,,Council District: 6; Community Plan: Rancho Bernardo,86894,152694,"This project provides for improvements to streets and sidewalks throughout the Rancho Ber- nardo community, as needed. Other improvements may include installation of landscaping and irrigation sys- tems and construction of retaining and sound walls.",,65800,0,0,0,0,0,0,0
2010,Regents Road Widening-Genesee to Executive / S00881,332,General Services,,,,Council District: 1; Community Plan: University,4945000,6045000,"This project provides for widening Regents Road to a modified four-lane major street from Genesee Avenue to Executive Drive, relocation of the Genesee Avenue/Regents Road intersection to the east, and bike lanes. This project description is preliminary and the amounts shown below only reflect the funding currently programmed. The total funding needs of the project will be determined once a final scope of work is established.",,1100000,0,0,0,0,0,0,0
2010,Resurfacing of City Streets / AID00005,333,General Services,,2011,2011,Council District: Citywide; Community Plan: Citywide,94461774,440067189,"This annual allocation provides for roadway resurfacing, repair and reconstruction.",,295200000,50405415,0,0,0,0,0,0
2010,Rosecrans Street Corridor Improvements / S00830,334,General Services,,,,"Council District: 2; Community Plan: Midway - Pacific Highway, Peninsula",2184334,2184333,"This project provides for improvements to the former State Route 209, which includes all or parts of Camino del Rio West, Rosecrans Street, Canon Street, Catalina Boulevard, and Cabrillo Memorial Drive. Camino del Rio West improvements consist of upgrading the sidewalk facilities, including installation of pedestrian ramps and traffic signal modifications, and construction of turn pocket and signal modifications on Rosecrans at Midway.",,0,0,0,0,0,0,0,0
2010,SR56 / I-15 Interchange / S00920,335,General Services,,,,Council District: 1; Community Plan: Pacific Highlands Ranch,580000,580000,This project provides for the design and construction of a loop ramp in the southeast quadrant of SR-56 at I-15 in Rancho Penasquitos for eastbound to northbound movements to eliminate the need for making left turns at the existing traffic signal. It will also widen the southbound to westbound ramp and the eastbound to southbound ramp. (See Project T-1.6 and Black Mountain Ranch PFFP Project T-56.),,0,0,0,0,0,0,0,0
2010,San Dieguito Road to Carmel Valley Road Phase II / S00710,336,General Services,,,,"Council District: 1; Community Plan: Black Mountain Ranch, Torrey Highlands",980020,980020,"This project provides for reimbursement to a developer for the design and construction of Camino del Sur between San Dieguito Road south to Carmel Valley Road as a two-lane interim facility within a six-lane right-of-way. It also provides a wildlife crossing, traffic signals and intersection widening at San Dieguito Road, B Street and Carmel Valley Road. A second phase of the project will construct two additional lanes on Camino del Sur from San Dieguito Road southward to Carmel Valley Road and modify the traffic sig­ nals accordingly.",,0,0,0,0,0,0,0,0
2010,Saturn Blvd Roadway Improvements / S11028,337,General Services,,2011,2015,Council District: 8; Community Plan: Otay Mesa - Nestor,0,2350000,"This project provides for the widening of the west side of Saturn Boulevard, north of Grove Street. The project includes new pavement, with approximately 980 linear feet of new curb, gutter and side­ walk, pedestrian ramps, retaining wall, drainage improvements and relocation of existing above ground utilities.",,0,100000,150000,700000,0,1400000,0,0
2010,Saturn Boulevard-Palm Ave to Coronado / S00861,338,General Services,,,,Council District: 8; Community Plan: Otay Mesa - Nestor,315223,1331179,"This project provides for widening the west side of Saturn Boulevard to a four-lane collector street from Palm Avenue to Coronado Avenue. Improvements include construction of concrete curb, gutter, sidewalk, drainage facilities, asphalt concrete pavement, and landscaping as necessary.",,1015955,0,0,0,0,0,0,0
2010,Skyline Drive at Cardiff Improvements / S00927,339,General Services,,,,Council District: 4; Community Plan: Skyline - Paradise Hills,25000,25000,This project provides for a pop-out on the northwest corner of Skyline and Cardiff.,,0,0,0,0,0,0,0,0
2010,Soledad Mountain Road Emergency Repair Project / S00932,340,General Services,,,,Council District: 2; Community Plan: Pacific Beach,46683516,46683516,"This project provides for the reconstruction of Soledad Mountain Road. On October 3, 2007, a landslide occured on Mt. Soledad and destroyed a large section of the 5700 block of Soledad Mountain Road and Desert View Drive Alley.",,0,0,0,0,0,0,0,0
2010,Sorrento Valley Road & Interstate 5 Interchange / S00914,341,General Services,,2013,2013,"Council District: 1; Community Plan: Mira Mesa, Torrey Pines",3394000,50569000,This project provides for a new freeway interchange to address traffic congestion. The project will be constructed in coordination with Caltrans and the Federal Highway Adminstration. Land acquistion is required.,,47000000,0,0,175000,0,0,0,0
2010,Spring Canyon Road-Scripps Ranch to Pomerado Road / S00832,342,General Services,,,,"Council District: 7; Community Plan: Scripps Miramar Ranch, Rancho Encantada",785000,785000,This project provides for the installation of traffic signals at three locations and the construction of raised medians at a number of intersections to reduce cut-through traffic on local collector streets. The proj­ ect includes interconnection of the traffic signals in the segment. Specific locations will be determined by a traffic study which is included in this scope of work.,,0,0,0,0,0,0,0,0
2010,State Route 56-Carmel Country to Black Mountain / S00853,343,General Services,,,,"Council District: 1; Community Plan: Los Penasquitos Canyon Preserve (RPQ, Sabre Springs, Rancho Penasqui-",162650529,162650529,"This project provides for the State Route 56 freeway between the Carmel Valley and Rancho Penasquitos communities. A four-lane freeway will be constructed with interchanges at Black Mountain Road, Camino Santa Fe and Camino Del Sur. This project will provide the necessary right-of-way and prepare the grade for a six-lane freeway. In addition, this project provides for the bikepath through the State Route 56 corri­ dor, and a future project is planned for a bikepath interchange at Camino Del Sur. The preparation of project report and environmental document for the remaining Interstate 5/State Route 56 connector ramps is budgeted under S-00707, Interstate 5/State Route 56 Freeway Connectors.",,0,0,0,0,0,0,0,0
2010,Streamview Drive Improvements / S00864,344,General Services,,2011,2014,Council District: 3; Community Plan: City Heights (Mid-City),280000,1725000,"This project provides for safety/capacity improvements on Streamview Drive from 54th Street to College Avenue to reduce excessive speeds, increase safety, and enhance visual impacts.",,0,200000,200000,795000,250000,0,0,0
