cip_year,project_type,source_page,department,project_name,start_year,end_year,address_location,previous_appropriations,project_total,project_description,project_justification,unidentified_funding,year_2019,year_2020,year_2021,year_2022,year_2023,year_2024
2018,Water - Distribution Sys - Transmission,349,Public Utilities,Otay 1st/2nd PPL Abandon E of Highland,,,Council District: 4 9; Community Plan: Mid-City: Eastern Area; Mid-City: City Heights,6833389,6833390,"This project will abandon approximately 13,630 feet of aged 30-inch and 36- inch pipes, identified as Otay 1st and 2nd water transmission pipelines. These pipelines sections will be abandoned from Highland Avenue and Wightman Street east to 54th Street. This project will also install approximately 8,120 feet of new 16-inch distribution mains from a 12-inch line at University Avenue and Winona Avenue to 54th Street and Chollas Station Road.","This project will abandon approximately 13,630 feet of existing Cast Iron Cement Lined, Reinforced Concrete Steel Cylinder and Cement Mortar Lined Coated Steel pipes in accordance with California Department of Public Health’s compliance order 04-14- 96CO-022. These pipelines, constructed as early as 1915, have reached the end of their lifecycle and have become a liability to the City. In order to provide system redundancy and maintain distribution needs, approximately 8,120 feet of new 16-inch distribution mains will be installed.",0,0,0,0,0,0,0
2018,Water - Distribution Sys - Transmission,350,Public Utilities,Otay 1st/2nd PPL West of Highland Avenue,2019,2021,Council District: 3 9; Community Plan: Mid-City: City Heights; Greater North Park,4113050,29440500,"This project provides for replacement of the Otay 1st and 2nd Pipeline (west of Highland Avenue, along the existing Otay 2nd alignment). It will replace 14,572 linear feet of existing cast iron with a new 42-inch pipeline.",This project will replace the existing deteriorated cast iron pipe. The new pipeline will provide supply reliability and improve water quality.,0,9700000,10000000,5627449,0,0,0
2018,Water - Distribution Sys - Transmission,351,Public Utilities,Otay Second Pipeline Relocation-PA,2019,2023,Council District: Non-City; Community Plan: Non City,1834091,28044445,This project will relocate 7.82 miles of potable water transmission pipelines from Otay Water Treatment to Olympic Parkway.,"As the Otay Ranch Community develops, the existing Otay 2nd Pipeline, Otay 3rd Pipeline, South San Diego Pipeline No. 1, and South San Diego Pipeline No. 2 will be relocated into the City of Chula Vista’s public rights-of-way.",0,3000000,8262079,10218802,729472,4000000,0
2018,Bldg - Water - Treatment Plants,352,Public Utilities,Otay WTP Concrete Work,,,Council District: Non-City; Community Plan: Non City,4751305,4751305,"This project includes the surface preparation, resurfacing, and the application of protective coating for basins one and two at the Otay Water Treatment Plant (WTP). Coating includes concrete floors, walls, columns, valves, piping, metal supports, and moving bridges.","The existing coating of the two basins is over 15 years old, it is in poor condition and needs to be replaced. The new protective coating applications will prevent concrete corrosion and ensure continual operation of the treatment plant.",0,0,0,0,0,0,0
2018,Water - Distribution Sys - Transmission,353,Public Utilities,Pacific Beach Pipeline South (W),2019,2020,Council District: 2; Community Plan: Priority Category: Medium,23881582,40110443,"Replacement of approximately 7.8 miles of existing transmission and distribution mains known as Pacific Beach Pipeline along Ingraham Street, West Mission Bay Drive, Sports Arena Boulevard, Midway Drive, Enterprise Street, Pacific Highway, Kurtz Street, Hancock Street, California Street, West Walnut Avenue, Vine Street, and Kettner Boulevard from the Buena Vista Street and Ingraham Street intersection through the Upas and Kettner Boulevard intersection. The project also includes demolition of the existing Pacific Beach Reservoir, abandonment of existing 16-inch pipeline from this reservoir through Tourmaline Street and Foothill Boulevard, and replacement of adjacent water mains along West Mission Bay Drive from Mission Boulevard through Ingraham Street, along Hancock Street from Estudillo Street through Noell Street, along West Washington Street from Hancock Street through Pacific Highway, and along Anna Avenue from Pacific Highway to Lovelock Street.",,0,10491262,5737598,0,0,0,0
2018,Wastewater - Collection Sys - Main,354,Public Utilities,Pipeline Rehabilitation,2019,2022,Council District: Citywide; Community Plan: Citywide,92130062,167227983,This annual allocation provides for the rehabilitation and repair of deteriorated sewers and manholes at various locations within the Municipal Wastewater System.,"This annual allocation provides for the extension of the useful life of sewers and manholes, improvements in the level of service to the residents of San Diego, and compliance with regulatory agencies' standards by reducing the possibility of sewer spills.",0,30097920,15000000,15000000,15000000,0,0
2018,Bldg - MWWD - Treatment Plants,355,Public Utilities,Point Loma Grit Processing Improvements,,,Council District: 2; Community Plan: Peninsula,37315036,37315037,This project provides for upgrading the existing grit removal process at the Point Loma Wastewater Treatment Plant which includes new grit agitation blowers enclosed in a sound dampening facility and the associated air piping. Approximately 34 percent of all Metro Sewer Utility Fund,The Point Loma Wastewater Treatment Plant has six aerated grit removal tanks. The plant is not achieving desirable grit removal because the existing grit processing equipment is unable to extract fine sand or silt. The grit accumulated downstream of the grit tanks reduces the efficiency of processing equipment and minimizes the biosolid treatment in the digesters.,0,0,0,0,0,0,0
2018,Water - Distribution Sys - Transmission,356,Public Utilities,Pressure Reduction Facility Upgrades,2019,2019,Council District: Citywide; Community Plan: Citywide,849999,1050000,This annual allocation provides for replacing existing pressure reducing stations or expanding pressure capacities to meet present and future water demands.,Increasing demands for water throughout the City requires pressure reducing stations to better control water pressure throughout the City's system. This annual allocation will continue to fund the replacement and expansion of pressure reduction facilities.,0,200000,0,0,0,0,0
2018,Bldg - MWWD - Pump Stations,357,Public Utilities,PS 84 Upgrade & PS 62 Abandon,,,Council District: 5; Community Plan: Rancho Bernardo; Rancho Penasquitos,10320399,10320400,This project provides for the elimination of Sewer Pump Station 62 through the installation of various pipelines and the upsizing of the existing Sewer Pump Station 84.,This project is needed to optimize the sewage system and to eliminate Sewer Pump Station 62.,0,0,0,0,0,0,0
2018,Bldg - MWWD - Pump Stations,358,Public Utilities,PS2 Power Reliability & Surge Protection,2019,2021,Council District: 2; Community Plan: Peninsula,24345231,72600800,This project improves the reliability of Pump Station 2 and provides the required surge protection and backup power against an electrical outage in compliance with the Environmental Protection Agency (EPA) recommendation of standby power for essential facilities. This project also provides the required building upgrades (ADA compliant restrooms and offices). Approximately 34 percent of all Metro Sewer Utility Fund,"Sewer Pump Station 2 currently has three feeds from San Diego Gas and Electric (SDG&E). Two of the feeds are fed from the same substation. Neither of the two SDG&E substations provide 100% power to Pump Station 2. EPA guidelines recommend that facilities like Pump Station 2 be equipped with two separate and independent sources of electrical power provided from either two separate utility substations or from a single substation and a plant base generator. The current pump station electrical configuration does not comply with the EPA recommendations. Besides satisfying the EPA guidelines, it is also required that force main surge protection be provided at all times during pump station operation and in the event of a total power failure.",0,19950000,15350000,12955568,0,0,0
